Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ACE2,Angiotensin-converting enzyme 2,18617,59,1.51 [1.00-2.26],0.0477027433586056
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ACHE,Acetylcholinesterase,16233,51,2.63 [1.28-5.38],0.0081486176390873
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ACP1,Low molecular weight phosphotyrosine protein phosphatase,16128,53,0.50 [0.26-0.96],0.0377239568317836
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ACVRL1,Serine/threonine-protein kinase receptor R3,18819,59,5.12 [2.18-12.05],0.0001845719985348
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ADA2,Adenosine deaminase 2,18823,58,1.71 [1.01-2.87],0.0449454338040863
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16128,53,2.26 [1.11-4.59],0.0239585206264842
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,18617,59,2.44 [1.14-5.24],0.0216989147475192
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,18617,59,2.26 [1.53-3.34],4.427960748026644e-05
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ADD1,Alpha-adducin,16233,51,0.68 [0.47-0.99],0.0455935074693794
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ADGRG1,Adhesion G-protein coupled receptor G1,18892,59,1.34 [1.00-1.78],0.0479548753428791
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ADM,Pro-adrenomedullin,19134,60,3.19 [1.29-7.91],0.0122511718863016
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",AGRN,Agrin,19048,60,2.05 [1.08-3.90],0.0291210981235363
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",AGT,Angiotensinogen,16610,51,2.41 [1.04-5.56],0.0400159164782825
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ALCAM,CD166 antigen,19187,60,4.26 [1.33-13.57],0.0143629615595777
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ANGPT2,Angiopoietin-2,19134,60,1.91 [1.08-3.40],0.027003319818876
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ANGPTL7,Angiopoietin-related protein 7,19134,60,2.03 [1.14-3.61],0.0163927924479944
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",ANPEP,Aminopeptidase N,18970,59,2.45 [1.23-4.86],0.0105288595153161
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",APCS,Serum amyloid P-component,16461,52,0.37 [0.20-0.70],0.0020067315298899
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",APOA2,Apolipoprotein A-II,16610,51,3.48 [2.25-5.39],2.352291852531076e-08
Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",APOBR,Apolipoprotein B receptor,16171,48,2.34 [1.10-4.97],0.0272319534335131
