Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Other benign neoplasms of skin,ACE2,Angiotensin-converting enzyme 2,27052,170,1.28 [1.00-1.65],0.0498997469704143
Chapter II Neoplasms,Other benign neoplasms of skin,ACYP1,Acylphosphatase-1,23423,149,0.78 [0.61-0.99],0.0430953447943981
Chapter II Neoplasms,Other benign neoplasms of skin,ADD1,Alpha-adducin,23518,149,0.78 [0.63-0.98],0.0312351535923665
Chapter II Neoplasms,Other benign neoplasms of skin,ADIPOQ,Adiponectin,24073,155,0.80 [0.64-1.00],0.0451786350940721
Chapter II Neoplasms,Other benign neoplasms of skin,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,23893,156,1.28 [1.08-1.52],0.0044483880168436
Chapter II Neoplasms,Other benign neoplasms of skin,AHSP,Alpha-hemoglobin-stabilizing protein,27529,172,0.83 [0.72-0.97],0.0190446995815918
Chapter II Neoplasms,Other benign neoplasms of skin,AKR1C4,Aldo-keto reductase family 1 member C4,27052,170,1.26 [1.04-1.52],0.0169877808072312
Chapter II Neoplasms,Other benign neoplasms of skin,AREG,Amphiregulin,27441,170,1.40 [1.10-1.78],0.0067959815004619
Chapter II Neoplasms,Other benign neoplasms of skin,ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,23264,149,1.60 [1.13-2.26],0.0082794023801191
Chapter II Neoplasms,Other benign neoplasms of skin,B4GALT1,"Beta-1,4-galactosyltransferase 1",27696,169,1.67 [1.04-2.71],0.0353867159748774
Chapter II Neoplasms,Other benign neoplasms of skin,BMP10,Bone morphogenetic protein 10,23518,149,0.56 [0.33-0.95],0.0326600066440869
Chapter II Neoplasms,Other benign neoplasms of skin,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,23344,153,1.51 [1.11-2.03],0.0076521666719472
Chapter II Neoplasms,Other benign neoplasms of skin,CA1,Carbonic anhydrase 1,26926,172,0.77 [0.62-0.95],0.0148326204985451
Chapter II Neoplasms,Other benign neoplasms of skin,CA11,Carbonic anhydrase-related protein 11,26913,163,0.50 [0.27-0.91],0.0237321150920834
Chapter II Neoplasms,Other benign neoplasms of skin,CA12,Carbonic anhydrase 12,27441,170,1.60 [1.11-2.30],0.0126838681486854
Chapter II Neoplasms,Other benign neoplasms of skin,CA2,Carbonic anhydrase 2,27480,172,0.80 [0.66-0.97],0.0241497780444856
Chapter II Neoplasms,Other benign neoplasms of skin,CA8,Carbonic anhydrase-related protein,23344,153,1.59 [1.14-2.21],0.006011400996697
Chapter II Neoplasms,Other benign neoplasms of skin,CASP1,Caspase-1,26886,170,0.79 [0.64-0.97],0.025049007167356
