Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ACYP1,Acylphosphatase-1,22755,89,0.73 [0.53-1.00],0.0492645251172544
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27149,109,0.35 [0.18-0.69],0.002340932796284
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ADGRB3,Adhesion G protein-coupled receptor B3,26605,108,1.68 [1.03-2.76],0.039216984535595
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ADH1B,All-trans-retinol dehydrogenase,22849,90,0.67 [0.49-0.91],0.0112741147604009
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ADM,Pro-adrenomedullin,27048,110,2.18 [1.13-4.20],0.0195207125064534
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,AFP,Alpha-fetoprotein,26565,108,0.72 [0.56-0.93],0.0116977642025817
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,AGRN,Agrin,26953,107,1.72 [1.06-2.77],0.0269301305924711
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,AKR1B1,Aldo-keto reductase family 1 member B1,26207,102,0.76 [0.60-0.97],0.0269069321302686
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,AMBP,Protein AMBP,27011,110,2.62 [1.15-5.94],0.021372375231769
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ANG,Angiogenin,26738,105,1.88 [1.21-2.92],0.0053005615691841
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,22729,93,1.44 [1.05-1.97],0.0252303893545833
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,AREG,Amphiregulin,26708,109,1.52 [1.10-2.10],0.0108984441521829
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ARL13B,ADP-ribosylation factor-like protein 13B,22605,95,0.71 [0.51-0.97],0.0316294623407016
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,ATXN3,Ataxin-3,23296,96,0.70 [0.51-0.96],0.0291068906576743
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,B4GALT1,"Beta-1,4-galactosyltransferase 1",26953,107,2.38 [1.32-4.29],0.0041264286282284
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,26207,102,0.73 [0.54-0.98],0.0393647764578825
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,C2,Complement C2,26871,106,3.21 [1.36-7.60],0.0078650369236937
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,C2CD2L,Phospholipid transfer protein C2CD2L,26132,105,0.64 [0.42-0.99],0.0451931282267223
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,CALY,Neuron-specific vesicular protein calcyon,22605,95,1.46 [1.05-2.04],0.0264153655813149
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,CCL24,C-C motif chemokine 24,26907,107,1.25 [1.02-1.52],0.0319533266176883
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Giant cell arteritis,CCL3,C-C motif chemokine 3,26778,108,1.29 [1.08-1.53],0.0048923116732183
