Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25440,601,1.10 [1.02-1.18],0.0089767129936672
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,23738,186,1.21 [1.07-1.37],0.0026943006636752
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,23939,387,1.14 [1.04-1.24],0.0036810968668641
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,27217,1307,1.09 [1.03-1.14],0.0008636138818086
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Other anxiety disorders,27321,1238,1.07 [1.02-1.12],0.0088830308366379
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",23683,131,1.23 [1.06-1.43],0.0050677906156221
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,26931,1355,1.10 [1.05-1.15],8.027328115034973e-05
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,25705,5998,1.03 [1.01-1.06],0.0071912073310189
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",27086,1500,1.08 [1.04-1.14],0.000456639626814
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter IX Diseases of the circulatory system,Oesophageal varices,26343,41,0.59 [0.43-0.83],0.0021705048334131
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",24644,1422,1.06 [1.02-1.12],0.0079228276217777
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,26929,1041,1.08 [1.02-1.14],0.0051248726663464
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter X Diseases of the respiratory system,Vocal cord dysfunction,15979,101,0.76 [0.62-0.92],0.0058011724837374
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",27502,77,0.74 [0.58-0.93],0.0098777646944086
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter XI Diseases of the digestive system,Oesophageal obstruction,22187,152,1.27 [1.12-1.46],0.0003661897506833
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter XI Diseases of the digestive system,"Postprocedural disorders of digestive system, not elsewhere classified",26256,136,1.21 [1.05-1.40],0.0097153092234158
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,27550,391,1.12 [1.03-1.22],0.0088232314814732
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),21517,352,0.87 [0.79-0.97],0.0090053873448932
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,23201,2036,0.95 [0.91-0.99],0.008471772079025
MAP3K5,Mitogen-activated protein kinase kinase kinase 5,Chapter XIV Diseases of the genitourinary system,Hyperplasia of prostate,11540,760,1.09 [1.02-1.16],0.0076890468562341
