Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27932,1008,1.55 [1.32-1.81],7.110904325240592e-08
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Candidiasis,28215,306,1.58 [1.18-2.10],0.0018511396676465
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,27425,2788,1.30 [1.18-1.43],7.464881031167846e-08
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27669,2097,1.61 [1.44-1.81],3.342871922533766e-17
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,28001,1008,1.51 [1.29-1.77],4.754885854728637e-07
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,28129,45,4.84 [2.49-9.44],3.530685054497396e-06
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26935,647,2.05 [1.67-2.51],3.718847054324411e-12
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,26049,624,2.47 [2.02-3.03],3.0657393142174653e-18
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,26294,176,1.89 [1.29-2.77],0.0011289265796578
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,21009,1220,1.65 [1.43-1.92],2.8003925056935544e-11
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,26045,288,2.21 [1.64-2.97],1.81297675856034e-07
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,28166,1173,1.46 [1.26-1.69],6.605234321007034e-07
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27536,612,1.86 [1.52-2.28],2.2230858669631863e-09
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,28213,717,1.81 [1.50-2.19],7.705921838940331e-10
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Other septicaemia,28121,625,2.00 [1.63-2.44],2.410547235693704e-11
CD276,CD276 antigen,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27258,334,1.94 [1.47-2.57],3.1996988083638006e-06
CD276,CD276 antigen,Chapter II Neoplasms,Benign neoplasm: Caecum,28308,211,1.85 [1.30-2.63],0.0006062099993742
CD276,CD276 antigen,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",24483,54,2.53 [1.28-4.99],0.0075379571026787
CD276,CD276 antigen,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",24499,70,2.51 [1.37-4.58],0.0027864934553262
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,28039,292,1.90 [1.41-2.56],2.3215833068670136e-05
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,26859,60,5.85 [3.32-10.33],1.0799970032359395e-09
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,27819,72,2.60 [1.44-4.67],0.0014433860810922
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,27500,2298,1.47 [1.33-1.64],7.033641274982591e-13
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,27864,1065,1.74 [1.49-2.03],2.529463973243112e-12
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,27864,1065,1.74 [1.49-2.03],2.529463973243112e-12
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,26859,60,2.77 [1.46-5.25],0.0018779632461805
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,28030,957,1.35 [1.15-1.59],0.0003169914773855
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,28031,113,1.93 [1.20-3.10],0.0068183305477534
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,28118,200,2.14 [1.50-3.05],2.8219052888229964e-05
CD276,CD276 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",28086,168,2.34 [1.59-3.44],1.6990872462359497e-05
