Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
OBP2B,Odorant-binding protein 2b,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,27150,2747,0.93 [0.88-0.98],0.0049289893053369
OBP2B,Odorant-binding protein 2b,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,26991,331,0.75 [0.64-0.87],0.0001551471089147
OBP2B,Odorant-binding protein 2b,Chapter II Neoplasms,Leiomyoma of uterus,14839,416,1.24 [1.10-1.40],0.0006342293496334
OBP2B,Odorant-binding protein 2b,Chapter II Neoplasms,Lymphoid leukaemia,24248,30,0.52 [0.32-0.83],0.0059665273571068
OBP2B,Odorant-binding protein 2b,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,26620,58,0.64 [0.46-0.90],0.0099850817149978
OBP2B,Odorant-binding protein 2b,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,27631,1643,0.90 [0.84-0.96],0.002241632453557
OBP2B,Odorant-binding protein 2b,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,25125,1593,0.90 [0.84-0.96],0.0018852361414766
OBP2B,Odorant-binding protein 2b,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,27623,1510,0.79 [0.74-0.85],4.9995751939653076e-11
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,21769,60,1.96 [1.35-2.84],0.0003748359604256
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,Peripheral artery disease,27436,204,0.76 [0.63-0.92],0.0058485121943538
OBP2B,Odorant-binding protein 2b,Chapter V Mental and behavioural disorders,Any mental disorder,27285,3697,0.93 [0.89-0.97],0.0012802086278834
OBP2B,Odorant-binding protein 2b,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",25260,1672,0.90 [0.84-0.96],0.001327220432766
OBP2B,Odorant-binding protein 2b,Chapter V Mental and behavioural disorders,Smoking dependency,27508,1527,0.87 [0.81-0.93],0.0001051991409536
OBP2B,Odorant-binding protein 2b,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",25359,1771,0.89 [0.83-0.95],0.0007027571375996
OBP2B,Odorant-binding protein 2b,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,27297,38,0.49 [0.33-0.73],0.0004300112097627
OBP2B,Odorant-binding protein 2b,Chapter X Diseases of the respiratory system,Deviated nasal septum,26616,129,0.67 [0.52-0.85],0.0010403207281582
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,25943,1850,0.91 [0.86-0.98],0.0063955181867516
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",26318,3959,0.94 [0.90-0.98],0.0034909907223036
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",27521,1250,0.89 [0.82-0.96],0.0019516859630371
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),11400,75,1.66 [1.25-2.19],0.000393492156679
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,27311,696,1.31 [1.17-1.45],1.0563390182248077e-06
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Dialysis,26673,58,2.00 [1.40-2.86],0.0001567585565429
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Endometriosis,11465,140,1.35 [1.09-1.67],0.0050766961369557
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,23667,4344,1.07 [1.02-1.11],0.0022761408003895
