Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ACTA2,"Actin, aortic smooth muscle",48472,497,1.63 [1.43-1.85],1.3333691129961328e-13
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ACVRL1,Serine/threonine-protein kinase receptor R3,48904,505,2.78 [2.14-3.62],1.8320172455868358e-14
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADA2,Adenosine deaminase 2,49051,510,1.73 [1.47-2.05],6.381285582368566e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,41667,428,1.96 [1.68-2.29],6.243389306670206e-18
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,42725,438,2.22 [1.72-2.87],9.878892274926095e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADM,Pro-adrenomedullin,49777,509,3.96 [2.92-5.37],6.980100154748948e-19
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AGR2,Anterior gradient protein 2 homolog,47820,500,1.31 [1.22-1.42],2.019055708917548e-12
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AGRN,Agrin,49554,505,1.91 [1.58-2.32],2.6528234742110747e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AMBP,Protein AMBP,49705,508,4.16 [2.88-6.02],3.1263516847654294e-14
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ANGPT2,Angiopoietin-2,49777,509,2.00 [1.66-2.41],2.278281484490859e-13
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ANXA10,Annexin A10,48213,502,1.30 [1.19-1.41],1.8456119578036382e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,APOA2,Apolipoprotein A-II,42937,440,1.65 [1.38-1.96],3.4365246114645634e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AREG,Amphiregulin,49132,510,1.78 [1.55-2.06],3.253059614479851e-15
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ASGR1,Asialoglycoprotein receptor 1,48984,505,2.02 [1.59-2.56],7.478687433702968e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ASGR2,Asialoglycoprotein receptor 2,42937,440,2.73 [1.99-3.73],4.1722814573690887e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ATRAID,All-trans retinoic acid-induced differentiation factor,42725,438,1.91 [1.61-2.28],3.524109009739711e-13
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,B2M,Beta-2-microglobulin,42969,444,1.70 [1.46-1.97],6.374174107277119e-12
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,B4GALT1,"Beta-1,4-galactosyltransferase 1",49554,505,2.33 [1.79-3.03],2.565716843214474e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,BAMBI,BMP and activin membrane-bound inhibitor homolog,48202,495,1.92 [1.54-2.40],1.0618052565873752e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,BSG,Basigin,49810,509,3.20 [2.24-4.57],1.5295167297261174e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,BTN2A1,Butyrophilin subfamily 2 member A1,49554,505,2.81 [2.18-3.63],1.5471028049087256e-15
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CA12,Carbonic anhydrase 12,49132,510,1.84 [1.50-2.26],6.203797190299139e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CALCB,Calcitonin gene-related peptide 2,42812,441,1.67 [1.42-1.96],4.4223570852510174e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CCL15,C-C motif chemokine 15,49962,515,1.75 [1.50-2.05],2.6365889934308026e-12
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CCL25,C-C motif chemokine 25,49891,509,1.64 [1.40-1.92],7.442543741978443e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CCN3,CCN family member 3,49881,512,2.26 [1.88-2.72],7.240326507509372e-18
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CD14,Monocyte differentiation antigen CD14,48332,504,1.74 [1.45-2.08],1.477146073018049e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CD27,CD27 antigen,49498,507,2.06 [1.76-2.42],5.598774487298156e-19
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CD274,Programmed cell death 1 ligand 1,48984,505,1.92 [1.58-2.33],4.070425003704579e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CD276,CD276 antigen,49316,503,2.28 [1.84-2.83],7.465505067076637e-14
