Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Functional dyspepsia,ANXA10,Annexin A10,38548,855,1.23 [1.15-1.32],1.2398042379091867e-09
Chapter XI Diseases of the digestive system,Functional dyspepsia,CBLIF,Cobalamin binding intrinsic factor,39365,874,1.28 [1.18-1.40],7.913019120357915e-09
Chapter XI Diseases of the digestive system,Functional dyspepsia,CGA,Glycoprotein hormones alpha chain,39467,871,1.25 [1.15-1.35],4.171088697737778e-08
Chapter XI Diseases of the digestive system,Functional dyspepsia,CHGA,Chromogranin-A,34386,758,1.81 [1.70-1.92],4.7371393922705446e-77
Chapter XI Diseases of the digestive system,Functional dyspepsia,GAST,Gastrin,34301,751,1.48 [1.42-1.55],7.935458575517434e-75
Chapter XI Diseases of the digestive system,Functional dyspepsia,GDF15,Growth/differentiation factor 15,39932,881,1.41 [1.26-1.59],4.597606606839338e-09
Chapter XI Diseases of the digestive system,Functional dyspepsia,LIPF,Gastric triacylglycerol lipase,33468,722,1.50 [1.34-1.67],4.033829222836e-13
Chapter XI Diseases of the digestive system,Functional dyspepsia,PGA4,Pepsin A-4,34402,756,1.96 [1.77-2.17],6.63153041270343e-38
Chapter XI Diseases of the digestive system,Functional dyspepsia,SCG3,Secretogranin-3,39475,873,1.77 [1.47-2.12],7.77767392471957e-10
Chapter XI Diseases of the digestive system,Functional dyspepsia,SCT,Secretin,33434,739,0.39 [0.33-0.46],1.2004406357723156e-27
Chapter XI Diseases of the digestive system,Functional dyspepsia,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,39467,871,1.44 [1.26-1.65],8.786328285377104e-08
Chapter XI Diseases of the digestive system,Functional dyspepsia,VSIG2,V-set and immunoglobulin domain-containing protein 2,34213,745,2.28 [2.06-2.51],5.133226548667145e-60
