Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ADM,Pro-adrenomedullin,50236,157,4.63 [2.74-7.83],1.0271520270038953e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,AGRN,Agrin,50032,159,2.50 [1.87-3.35],8.090013877665285e-10
Chapter IX Diseases of the circulatory system,Transient ischemic attack,AMBP,Protein AMBP,50164,157,5.46 [2.97-10.04],4.95318504450942e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ASGR1,Asialoglycoprotein receptor 1,49424,158,2.87 [2.00-4.12],1.1413022915921045e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BSG,Basigin,50276,160,4.90 [2.77-8.66],4.824765266597932e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CD27,CD27 antigen,49972,156,2.24 [1.72-2.92],1.895422565371458e-09
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CD300E,CMRF35-like molecule 2,50073,156,2.33 [1.77-3.08],2.291959222281381e-09
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CD302,CD302 antigen,49582,157,2.72 [1.92-3.86],2.1384617969148168e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CD59,CD59 glycoprotein,48008,156,3.73 [2.57-5.42],5.260291651520216e-12
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CHGA,Chromogranin-A,43344,134,1.47 [1.29-1.68],5.504011249201585e-09
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CKAP4,Cytoskeleton-associated protein 4,50115,160,2.65 [1.89-3.72],1.5266812714584844e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,COL6A3,Collagen alpha-3(VI) chain,50430,160,2.78 [2.09-3.70],2.4424316500963777e-12
Chapter IX Diseases of the circulatory system,Transient ischemic attack,COLEC12,Collectin-12,49781,158,4.72 [3.16-7.04],2.7944545567303045e-14
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CST3,Cystatin-C,49930,159,3.09 [2.10-4.54],9.856588557344842e-09
Chapter IX Diseases of the circulatory system,Transient ischemic attack,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",49972,156,2.92 [2.05-4.16],2.740875042935622e-09
Chapter IX Diseases of the circulatory system,Transient ischemic attack,DLL1,Delta-like protein 1,49972,156,2.97 [2.00-4.41],6.941114749014242e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,EDA2R,Tumor necrosis factor receptor superfamily member 27,50236,157,2.85 [2.20-3.68],1.3659691466712586e-15
Chapter IX Diseases of the circulatory system,Transient ischemic attack,EFNA1,Ephrin-A1,49741,156,2.93 [2.01-4.28],2.373980937830442e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,EFNA4,Ephrin-A4,49345,158,2.81 [2.09-3.77],8.656566735663652e-12
Chapter IX Diseases of the circulatory system,Transient ischemic attack,EPHA2,Ephrin type-A receptor 2,48016,150,2.82 [2.06-3.86],7.7288408440974e-11
Chapter IX Diseases of the circulatory system,Transient ischemic attack,F10,Coagulation factor X,43371,136,0.21 [0.14-0.33],2.298886981639463e-12
Chapter IX Diseases of the circulatory system,Transient ischemic attack,FABP3,"Fatty acid-binding protein, heart",43336,133,1.90 [1.51-2.40],4.0918562199993766e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,FABP4,"Fatty acid-binding protein, adipocyte",50430,160,1.87 [1.49-2.35],7.56892593524505e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,FAM3C,Protein FAM3C,49732,158,3.29 [2.21-4.88],3.5922357018713703e-09
Chapter IX Diseases of the circulatory system,Transient ischemic attack,FSTL3,Follistatin-related protein 3,49704,158,2.87 [2.05-4.02],8.866407347282565e-10
Chapter IX Diseases of the circulatory system,Transient ischemic attack,GDF15,Growth/differentiation factor 15,50430,160,2.07 [1.71-2.52],1.741791106027404e-13
Chapter IX Diseases of the circulatory system,Transient ischemic attack,GUCA2A,Guanylin,49583,157,2.53 [1.82-3.52],3.4412937970482376e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,HSPB6,Heat shock protein beta-6,50236,157,2.30 [1.70-3.10],4.756539047311411e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,49437,158,2.99 [2.07-4.31],4.7429798958476394e-09
Chapter IX Diseases of the circulatory system,Transient ischemic attack,IGFBP4,Insulin-like growth factor-binding protein 4,49180,152,2.13 [1.71-2.66],2.3568229722859674e-11
Chapter IX Diseases of the circulatory system,Transient ischemic attack,IGFBP6,Insulin-like growth factor-binding protein 6,49601,158,2.65 [1.91-3.67],4.485907344135858e-09
Chapter IX Diseases of the circulatory system,Transient ischemic attack,KRT19,"Keratin, type I cytoskeletal 19",49660,160,1.61 [1.37-1.91],1.3223143306488447e-08
Chapter IX Diseases of the circulatory system,Transient ischemic attack,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,49781,158,2.37 [1.81-3.09],2.651891279993834e-10
Chapter IX Diseases of the circulatory system,Transient ischemic attack,LAYN,Layilin,49341,158,2.38 [1.75-3.23],2.7720206168676254e-08
