Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Hernia,ADM,Pro-adrenomedullin,21285,3682,1.40 [1.25-1.57],4.960126702315567e-09
Chapter XI Diseases of the digestive system,Hernia,AGR2,Anterior gradient protein 2 homolog,20446,3546,1.09 [1.05-1.12],6.25344900877178e-08
Chapter XI Diseases of the digestive system,Hernia,AMBP,Protein AMBP,21250,3679,1.59 [1.38-1.83],9.898590388252891e-11
Chapter XI Diseases of the digestive system,Hernia,ANXA10,Annexin A10,20620,3581,1.10 [1.07-1.14],1.6211467372750443e-08
Chapter XI Diseases of the digestive system,Hernia,AREG,Amphiregulin,21014,3634,1.30 [1.22-1.39],1.5008422722202043e-14
Chapter XI Diseases of the digestive system,Hernia,BTN2A1,Butyrophilin subfamily 2 member A1,21202,3672,1.34 [1.21-1.49],5.142263282605952e-08
Chapter XI Diseases of the digestive system,Hernia,C1QA,Complement C1q subcomponent subunit A,21211,3673,1.65 [1.45-1.88],6.310014361831138e-14
Chapter XI Diseases of the digestive system,Hernia,CA9,Carbonic anhydrase 9,21285,3682,1.21 [1.15-1.29],7.771754743412829e-11
Chapter XI Diseases of the digestive system,Hernia,CBLN4,Cerebellin-4,21285,3682,0.69 [0.63-0.75],3.867922273184787e-16
Chapter XI Diseases of the digestive system,Hernia,CD160,CD160 antigen,21314,3686,1.18 [1.11-1.25],4.4703271525505286e-08
Chapter XI Diseases of the digestive system,Hernia,CD27,CD27 antigen,21198,3685,1.24 [1.16-1.32],1.6953819801169512e-10
Chapter XI Diseases of the digestive system,Hernia,CD302,CD302 antigen,21014,3634,1.37 [1.25-1.50],1.2354086709117338e-11
Chapter XI Diseases of the digestive system,Hernia,CHGA,Chromogranin-A,18406,3137,1.27 [1.22-1.31],7.727464341888093e-45
Chapter XI Diseases of the digestive system,Hernia,CKAP4,Cytoskeleton-associated protein 4,21218,3678,1.36 [1.23-1.49],9.479027766760454e-10
Chapter XI Diseases of the digestive system,Hernia,CKB,Creatine kinase B-type,18406,3137,1.17 [1.11-1.24],9.540998685490193e-08
Chapter XI Diseases of the digestive system,Hernia,CNTN1,Contactin-1,21366,3703,0.71 [0.64-0.78],4.856623367077188e-11
Chapter XI Diseases of the digestive system,Hernia,COL18A1,Collagen alpha-1(XVIII) chain,21214,3686,1.42 [1.25-1.60],3.034803132631691e-08
Chapter XI Diseases of the digestive system,Hernia,CSF1,Macrophage colony-stimulating factor 1,21202,3672,1.38 [1.24-1.53],2.102424309664709e-09
Chapter XI Diseases of the digestive system,Hernia,CST3,Cystatin-C,21183,3674,1.35 [1.23-1.49],1.188415870998166e-09
Chapter XI Diseases of the digestive system,Hernia,CXCL9,C-X-C motif chemokine 9,21202,3672,1.15 [1.11-1.20],1.707774688100756e-11
Chapter XI Diseases of the digestive system,Hernia,DLL1,Delta-like protein 1,21198,3685,1.33 [1.21-1.46],2.815689951605963e-09
Chapter XI Diseases of the digestive system,Hernia,DNER,Delta and Notch-like epidermal growth factor-related receptor,21065,3646,0.71 [0.63-0.80],8.270940310110962e-09
