Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ACAN,Aggrecan core protein,20218,6386,1.28 [1.18-1.39],2.3259043211742038e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ACE2,Angiotensin-converting enzyme 2,20034,6332,1.17 [1.12-1.22],2.5526524395277592e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ACTA2,"Actin, aortic smooth muscle",20034,6332,1.15 [1.10-1.21],2.8502784426738314e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ACTN2,Alpha-actinin-2,17184,5378,1.16 [1.11-1.21],4.040056898060193e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ACVRL1,Serine/threonine-protein kinase receptor R3,20204,6393,1.44 [1.32-1.57],6.081443841273435e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17267,5413,1.30 [1.20-1.40],6.34492371468883e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,17695,5533,1.35 [1.24-1.47],2.630470656659803e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,20510,6497,0.86 [0.82-0.90],1.1938051599533038e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ADAMTSL2,ADAMTS-like protein 2,17796,5556,1.23 [1.14-1.33],3.7285642203697546e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ADM,Pro-adrenomedullin,20585,6508,1.44 [1.32-1.57],1.11965404271901e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,AGR2,Anterior gradient protein 2 homolog,19785,6210,1.08 [1.05-1.10],9.500415926352872e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,AGRN,Agrin,20508,6487,1.21 [1.13-1.28],5.523978155685299e-09
