Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,18480,3807,0.80 [0.75-0.85],2.5398831342731895e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADM,Pro-adrenomedullin,18549,3809,1.51 [1.35-1.69],1.0379838385105257e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGR2,Anterior gradient protein 2 homolog,17831,3656,1.13 [1.10-1.16],6.747710369160362e-16
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGRN,Agrin,18483,3804,1.29 [1.19-1.40],7.017986487341832e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AMBP,Protein AMBP,18516,3803,1.73 [1.50-1.99],2.7581126581000257e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANXA10,Annexin A10,17980,3695,1.11 [1.08-1.15],2.564479541749326e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AREG,Amphiregulin,18302,3767,1.36 [1.28-1.46],1.9906450841468983e-20
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,18243,3772,1.55 [1.42-1.70],1.310784943054988e-20
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,17984,3696,1.13 [1.08-1.18],8.135693644396513e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL16,C-C motif chemokine 16,18641,3838,1.22 [1.15-1.29],3.042666019792764e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL20,C-C motif chemokine 20,18580,3817,1.13 [1.10-1.16],1.0736689682724835e-16
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL3,C-C motif chemokine 3,18351,3789,1.13 [1.08-1.18],3.629465085513165e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD302,CD302 antigen,18302,3767,1.42 [1.30-1.55],3.1277847499385515e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD34,Hematopoietic progenitor cell antigen CD34,18505,3812,0.70 [0.62-0.79],1.3450119323869537e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",16089,3266,1.30 [1.21-1.41],3.887164430781093e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHGA,Chromogranin-A,16133,3284,1.19 [1.16-1.23],7.616011793856644e-27
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHI3L1,Chitinase-3-like protein 1,18059,3707,1.10 [1.07-1.14],3.797741006411575e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CKAP4,Cytoskeleton-associated protein 4,18497,3796,1.39 [1.26-1.54],2.1546422062366053e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLEC4D,C-type lectin domain family 4 member D,18351,3789,1.14 [1.08-1.19],6.389534672029309e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CNTN1,Contactin-1,18641,3838,0.63 [0.57-0.69],3.135270125682742e-20
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CNTN5,Contactin-5,18439,3797,0.72 [0.67-0.78],7.303053261034945e-16
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL18A1,Collagen alpha-1(XVIII) chain,18509,3809,1.68 [1.48-1.89],9.292850328605452e-17
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL6A3,Collagen alpha-3(VI) chain,18641,3838,1.33 [1.23-1.44],1.3048686086382292e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COLEC12,Collectin-12,18397,3785,1.39 [1.25-1.55],1.2482696237151854e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CRELD1,Protein disulfide isomerase CRELD1,15775,3200,1.30 [1.19-1.43],1.4708807039041849e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CST3,Cystatin-C,18493,3809,1.41 [1.27-1.55],6.838511349280822e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSTB,Cystatin-B,18156,3734,1.24 [1.16-1.33],3.1700918565217227e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSL,Cathepsin L1,18408,3789,1.39 [1.24-1.56],2.7897820811420693e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSO,Cathepsin O,18580,3817,1.30 [1.19-1.43],1.906205467868504e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CXADR,Coxsackievirus and adenovirus receptor,18351,3789,1.21 [1.14-1.28],7.711379014091055e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CXCL9,C-X-C motif chemokine 9,18483,3804,1.15 [1.10-1.19],4.581974839609406e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,DNER,Delta and Notch-like epidermal growth factor-related receptor,18359,3774,0.61 [0.54-0.68],7.482200824606792e-17
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,DPP4,Dipeptidyl peptidase 4,18122,3735,0.69 [0.62-0.76],3.902137103609253e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA1,Ephrin-A1,18401,3806,1.47 [1.33-1.61],6.313842651101873e-15
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA4,Ephrin-A4,18214,3767,1.32 [1.21-1.44],9.393886422384003e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EGFR,Epidermal growth factor receptor,18641,3838,0.54 [0.45-0.64],3.505460387344453e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EPHA2,Ephrin type-A receptor 2,17742,3646,1.28 [1.17-1.40],6.543500999831611e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EPO,Erythropoietin,18351,3789,1.13 [1.09-1.17],7.239349472984982e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ERBB4,Receptor tyrosine-protein kinase erbB-4,18480,3807,0.69 [0.61-0.78],2.5028269154977594e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,F9,Coagulation factor IX,18482,3804,1.87 [1.60-2.19],1.1752037040528342e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FABP1,"Fatty acid-binding protein, liver",18397,3785,1.10 [1.07-1.13],7.033119322505737e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FABP3,"Fatty acid-binding protein, heart",16137,3288,1.21 [1.14-1.29],2.5689387035669203e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FABP4,"Fatty acid-binding protein, adipocyte",18641,3838,1.23 [1.17-1.31],1.9349386028539592e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FAM20A,Pseudokinase FAM20A,16137,3288,1.38 [1.23-1.54],4.8428875225528736e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FAM3C,Protein FAM3C,18371,3779,1.30 [1.18-1.43],8.261055896157755e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FAP,Prolyl endopeptidase FAP,18641,3838,0.71 [0.64-0.79],2.1466840096039384e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FGF23,Fibroblast growth factor 23,18520,3802,1.26 [1.20-1.32],3.1783098466015144e-20
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FGFBP1,Fibroblast growth factor-binding protein 1,18480,3807,0.78 [0.71-0.85],3.711769493810449e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FSTL3,Follistatin-related protein 3,18359,3776,1.37 [1.26-1.50],1.2674328214659936e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GAST,Gastrin,16089,3266,1.13 [1.10-1.15],1.2253544414912276e-27
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GDF15,Growth/differentiation factor 15,18641,3838,1.41 [1.33-1.50],1.4338004242959672e-28
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GFRA1,GDNF family receptor alpha-1,18518,3805,1.34 [1.21-1.48],1.1365788411452154e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GIPC2,PDZ domain-containing protein GIPC2,16089,3266,1.43 [1.29-1.59],4.660329930836008e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GPR37,Prosaposin receptor GPR37,18082,3730,1.14 [1.09-1.19],1.6490494744646268e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GPRC5C,G-protein coupled receptor family C group 5 member C,16047,3269,1.18 [1.12-1.25],3.347416761824233e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HAVCR1,Hepatitis A virus cellular receptor 1,18516,3803,1.18 [1.13-1.24],5.5967807305794354e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HAVCR2,Hepatitis A virus cellular receptor 2,18427,3808,1.32 [1.22-1.43],6.056297651536235e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HJV,Hemojuvelin,16090,3273,1.23 [1.15-1.31],1.540747082041182e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HNMT,Histamine N-methyltransferase,18155,3755,1.19 [1.12-1.27],1.093377453960336e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HSPB6,Heat shock protein beta-6,18549,3809,1.23 [1.15-1.33],1.7865106903823415e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,15658,3182,1.29 [1.18-1.40],5.557421162081705e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IGDCC4,Immunoglobulin superfamily DCC subclass member 4,16133,3284,0.70 [0.62-0.79],5.361146716029597e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IGF2R,Cation-independent mannose-6-phosphate receptor,18427,3808,1.42 [1.25-1.60],3.295065531183148e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IGFBP4,Insulin-like growth factor-binding protein 4,18182,3757,1.35 [1.27-1.43],1.080071295996152e-21
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL15,Interleukin-15,18351,3789,1.28 [1.17-1.39],2.1068520629895645e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL1RN,Interleukin-1 receptor antagonist protein,18364,3781,1.17 [1.12-1.23],1.8145147706658902e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL2RA,Interleukin-2 receptor subunit alpha,18279,3753,1.22 [1.14-1.31],6.306570099190471e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL6,Interleukin-6,18302,3767,1.10 [1.06-1.14],8.871191224688606e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,INSL5,Insulin-like peptide INSL5,16040,3256,1.15 [1.11-1.19],1.0493445557521044e-16
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ITGA11,Integrin alpha-11,18351,3789,0.69 [0.63-0.75],9.025671339859372e-18
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ITGA2,Integrin alpha-2,15775,3200,0.76 [0.69-0.84],7.641725344618909e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ITGAV,Integrin alpha-V,18549,3809,0.57 [0.48-0.69],1.0615062926574836e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ITGB1,Integrin beta-1,18432,3794,0.68 [0.59-0.78],8.520810649317043e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,KRT18,"Keratin, type I cytoskeletal 18",18302,3767,1.10 [1.06-1.14],8.94224454186965e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,KRT19,"Keratin, type I cytoskeletal 19",18316,3782,1.18 [1.14-1.23],8.655512655330439e-16
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,18397,3785,1.27 [1.18-1.37],8.442070316195291e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LEP,Leptin,18408,3789,1.16 [1.11-1.22],5.4144012977489795e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LGALS4,Galectin-4,18397,3785,1.23 [1.17-1.29],1.4847670610218989e-15
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LGALS9,Galectin-9,18398,3783,1.44 [1.31-1.57],4.05058968708866e-15
