Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20182,813,1.33 [1.15-1.54],0.0001380169232692
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19544,237,2.17 [1.64-2.87],5.383632210183776e-08
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15080,815,1.51 [1.29-1.76],1.4633748879839917e-07
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20261,92,3.96 [2.60-6.04],1.7204340845571358e-10
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22398,121,3.05 [2.11-4.41],2.8627665969155636e-09
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22362,85,3.88 [2.54-5.94],3.895161273425253e-10
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21989,153,1.82 [1.30-2.54],0.0004250098047379
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20861,556,2.31 [1.93-2.78],2.601048480008726e-19
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22418,124,2.13 [1.47-3.09],6.13405994308206e-05
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22032,258,2.43 [1.87-3.16],2.971947850786729e-11
KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22032,258,2.43 [1.87-3.16],2.971947850786729e-11
