Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21947,82,0.72 [0.57-0.91],0.0052246190322968
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18133,1411,0.88 [0.83-0.94],5.7247686865024624e-05
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,17981,1259,0.87 [0.82-0.93],3.072843970445986e-05
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,17878,1156,0.87 [0.82-0.93],6.0833406637795415e-05
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",16820,98,0.71 [0.58-0.88],0.0017106221170503
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter VI Diseases of the nervous system,Epilepsy,21484,157,0.74 [0.63-0.88],0.0004526631850234
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15647,3671,0.86 [0.83-0.90],1.9354718582440606e-10
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,"Hypertension, essential",16512,2407,0.91 [0.86-0.95],0.0001549303298714
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Hypertension,16557,2452,0.91 [0.86-0.95],0.0001180366879391
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14213,108,0.76 [0.62-0.94],0.0097254473381512
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20494,1637,0.83 [0.79-0.88],2.49358319862533e-10
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Angina pectoris,19774,917,0.82 [0.76-0.88],1.4691081340228024e-07
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,22136,713,0.89 [0.82-0.97],0.0052304591809814
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",19342,485,0.86 [0.78-0.95],0.0027071027882175
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20230,1396,0.84 [0.79-0.89],1.3326141232630477e-08
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Conduction disorders,18201,163,0.77 [0.65-0.91],0.0020511142866325
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,11911,587,0.79 [0.72-0.87],6.342618821456628e-07
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,18161,123,0.61 [0.50-0.74],3.3942048768668625e-07
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter X Diseases of the respiratory system,Early onset COPD,21879,190,0.80 [0.68-0.93],0.0044016281015681
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",19361,1948,0.93 [0.89-0.98],0.0069278980102491
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter XI Diseases of the digestive system,Chronic gastritis,17527,114,0.77 [0.64-0.94],0.0092843513108587
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter XI Diseases of the digestive system,Diseases of liver,22340,137,0.76 [0.64-0.91],0.0030543735966091
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,16657,157,0.78 [0.66-0.92],0.0038683335576009
