Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",52184,0.0532337222922709,0.00606333616346857,0.0413495834118725,0.0651178611726693,1.75258509793165e-18
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,TGM2,Protein-glutamine gamma-glutamyltransferase 2,52040,0.0540963662436295,0.00635354947188728,0.0416434092787305,0.0665493232085286,1.77696688171272e-17
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,UBAC1,Ubiquitin-associated domain-containing protein 1,51964,0.0238109891366807,0.00289126087843312,0.0181441178149518,0.0294778604584096,1.8832567651101e-16
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,PRDX2,Peroxiredoxin-2,48747,0.0408389142813952,0.00525997953164065,0.0305293543993795,0.0511484741634108,8.62729711570726e-15
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,PKLR,Pyruvate kinase PKLR,52097,0.0424731759080704,0.00555219412344724,0.0315908754261138,0.0533554763900269,2.09210092975777e-14
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,CAT,Catalase,48820,0.0346460780445512,0.0045437844970034,0.0257402604304245,0.0435518956586778,2.55245451327818e-14
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,PSME2,Proteasome activator complex subunit 2,51756,0.022989189025247,0.00304417564666027,0.0170226047577929,0.0289557732927011,4.45361354302453e-14
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,ARG1,Arginase-1,51916,0.0330221227203105,0.00438082220050721,0.0244357112073163,0.0416085342333046,4.95520838573022e-14
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,PSMD9,26S proteasome non-ATPase regulatory subunit 9,51964,0.0351170845865333,0.0046723102636986,0.0259593564696841,0.0442748127033826,5.85599170198801e-14
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,CA2,Carbonic anhydrase 2,52007,0.0430781604953907,0.00589246310520862,0.0315289328091818,0.0546273881815996,2.74464769065739e-13
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,DDI2,Protein DDI1 homolog 2,48668,0.0476143728011352,0.00655750537856335,0.0347616622591511,0.0604670833431194,3.9855994698324e-13
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,PPME1,Protein phosphatase methylesterase 1,51964,0.0360906325866999,0.0050422836922152,0.0262077565499581,0.0459735086234417,8.45946812300974e-13
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,PSMG3,Proteasome assembly chaperone 3,52017,0.0306039218307433,0.00433158736452211,0.0221140105962799,0.0390938330652066,1.64887740246259e-12
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,AK1,Adenylate kinase isoenzyme 1,52071,0.0375339254674712,0.0053406569886974,0.0270662377696243,0.0480016131653181,2.15458773651504e-12
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,BLVRB,Flavin reductase,52095,0.039505038464189,0.00562133888583129,0.0284872142479597,0.0505228626804184,2.1586621665355e-12
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,C9orf40,Uncharacterized protein C9orf40,48996,0.0477168306004335,0.00679193656795994,0.034404634927232,0.061029026273635,2.20205132008036e-12
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,DNAJA4,DnaJ homolog subfamily A member 4,49056,0.0414459296626743,0.00594147372128133,0.0298006411689629,0.0530912181563857,3.13927284092529e-12
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,PSMG4,Proteasome assembly chaperone 4,48506,0.0334703389152472,0.00482676718150155,0.0240098752395041,0.0429308025909902,4.21085304995618e-12
Working and living environment,X24018.Nitrogen dioxide air pollution; 2007,BOLA2_BOLA2B,BolA-like protein 2,48589,0.0308052834867547,0.0044881632313781,0.0220084835532536,0.0396020834202558,6.91397850818464e-12
