Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Physical measures,X4194.Pulse rate,NTproBNP,N-terminal prohormone of brain natriuretic peptide,37110,-0.273716611546901,0.0140871564851465,-0.301327438257788,-0.246105784836014,3.44308359917674e-82
Physical measures,X4194.Pulse rate,HGF,Hepatocyte growth factor,37195,0.0741184716376941,0.00429983575399087,0.065690793559872,0.0825461497155162,2.08816196813443e-65
Physical measures,X4194.Pulse rate,NPPB,Natriuretic peptides B,36969,-0.295316379036234,0.0171795204621891,-0.328988239142124,-0.261644518930343,4.9688955883704e-65
Physical measures,X4194.Pulse rate,OSM,Oncostatin-M,37069,0.129087064131163,0.00869511767909496,0.112044633480137,0.146129494782189,3.40631859731134e-49
Physical measures,X4194.Pulse rate,PRAP1,Proline-rich acidic protein 1,36171,0.0740340369530826,0.00498996471174784,0.0642537061180569,0.0838143677881084,4.72661221023429e-49
Physical measures,X4194.Pulse rate,PTPRB,Receptor-type tyrosine-protein phosphatase beta,36157,0.0516246659476526,0.00349593514353667,0.0447726330663207,0.0584766988289844,1.29213614195889e-48
Physical measures,X4194.Pulse rate,CA14,Carbonic anhydrase 14,37173,-0.0620777576573618,0.00445645321217341,-0.0708124059532217,-0.0533431093615019,1.3481035405275e-43
Physical measures,X4194.Pulse rate,BCAN,Brevican core protein,37045,-0.0561638039040859,0.00424037372189578,-0.0644749363990017,-0.0478526714091702,1.28051355751475e-39
Physical measures,X4194.Pulse rate,GUSB,Beta-glucuronidase,37155,0.0985087860816756,0.00755468681636956,0.0837015999215913,0.11331597224176,1.8057729795857e-38
Physical measures,X4194.Pulse rate,IL6,Interleukin-6,37053,0.121376167016394,0.00946195841605931,0.102830728520917,0.13992160551187,2.70688647826233e-37
Physical measures,X4194.Pulse rate,AREG,Amphiregulin,37053,0.0659103627360628,0.00523592386893394,0.0556479519529523,0.0761727735191733,5.45337038084359e-36
Physical measures,X4194.Pulse rate,TPP1,Tripeptidyl-peptidase 1,37038,0.0700553120603285,0.00569920482292405,0.0588848706073973,0.0812257535132596,2.06771797595451e-34
Physical measures,X4194.Pulse rate,GIP,Gastric inhibitory polypeptide,35980,0.0870278521430653,0.0071148567209891,0.0730827329699267,0.100972971316204,4.78775387373408e-34
Physical measures,X4194.Pulse rate,ACY1,Aminoacylase-1,37110,0.0893074629539407,0.00732789040770544,0.0749447977548381,0.103670128153043,7.29296012525602e-34
Physical measures,X4194.Pulse rate,GCG,Pro-glucagon,36930,0.189809673883522,0.0156278253294513,0.159179136237798,0.220440211529247,1.22340802490394e-33
Physical measures,X4194.Pulse rate,MMP9,Matrix metalloproteinase-9,37094,0.089555198488161,0.00744958907609742,0.0749540038990101,0.104156393077312,5.31134001343597e-33
Physical measures,X4194.Pulse rate,NADK,NAD kinase,37110,0.0820230564722589,0.00688262356253715,0.0685331142896861,0.0955129986548317,1.81854851249301e-32
Physical measures,X4194.Pulse rate,F9,Coagulation factor IX,37114,0.0267315534411196,0.00224788275908828,0.0223257032333065,0.0311374036489326,2.45564488307639e-32
Physical measures,X4194.Pulse rate,CREG1,Protein CREG1,37001,0.0571799054251808,0.00483094881313237,0.0477112457514414,0.0666485650989203,4.76499376970684e-32
Physical measures,X4194.Pulse rate,CCL20,C-C motif chemokine 20,37195,0.131716737632377,0.0111971932717571,0.109770238819733,0.153663236445021,1.0983917559752e-31
Physical measures,X4194.Pulse rate,IL1RN,Interleukin-1 receptor antagonist protein,37093,0.0800919021254567,0.00681407151488106,0.0667363219562898,0.0934474822946235,1.23584917784167e-31
Physical measures,X4194.Pulse rate,TMPRSS15,Enteropeptidase,37053,0.132582012694143,0.0112911872396244,0.110451285704479,0.154712739683806,1.4222422159828e-31
