Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23462.Glycine,IGFBP2,Insulin-like growth factor-binding protein 2,42755,0.205425082458742,0.00628017655430054,0.193115936412313,0.217734228505172,5.98516635561555e-226
NMR metabolomics,X23462.Glycine,CKB,Creatine kinase B-type,40512,0.177108668012062,0.00609510728221237,0.165162257738926,0.189055078285198,4.21340761854509e-179
NMR metabolomics,X23462.Glycine,IGSF9,Protein turtle homolog A,40497,-0.190527899677712,0.00851673195427025,-0.207220694308081,-0.173835105047342,1.67478484078035e-108
NMR metabolomics,X23462.Glycine,LPL,Lipoprotein lipase,42620,0.0976175567505015,0.00483241930036991,0.0881460149217765,0.107089098579227,2.05245327746956e-89
NMR metabolomics,X23462.Glycine,CA14,Carbonic anhydrase 14,42705,0.0727365424963626,0.00374688797293217,0.0653926420694155,0.0800804429233097,8.0916147988883e-83
NMR metabolomics,X23462.Glycine,DSG2,Desmoglein-2,42595,0.0545216594812658,0.00282978265048852,0.0489752854863083,0.0600680334762233,1.28427201844606e-81
NMR metabolomics,X23462.Glycine,ALDH1A1,Retinal dehydrogenase 1,42595,-0.102604101498484,0.00557515006201775,-0.113531395620039,-0.0916768073769291,1.01689772801876e-74
NMR metabolomics,X23462.Glycine,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,42620,0.0626724512144219,0.00344629709416161,0.0559177089098651,0.0694271935189786,5.05259031498246e-73
NMR metabolomics,X23462.Glycine,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,42673,0.0684401893054225,0.00390959243170048,0.0607773881392896,0.0761029904715554,7.28905804450964e-68
NMR metabolomics,X23462.Glycine,GUSB,Beta-glucuronidase,42695,-0.108868633296001,0.00630098816815313,-0.121218570105581,-0.0965186964864206,3.54035576160931e-66
NMR metabolomics,X23462.Glycine,HMBS,Porphobilinogen deaminase,42705,-0.0776214290124908,0.00450890648465969,-0.0864588857224238,-0.0687839723025579,1.02561161211322e-65
NMR metabolomics,X23462.Glycine,CA2,Carbonic anhydrase 2,42557,-0.124198816459534,0.00724558021771152,-0.138400153686248,-0.109997479232819,3.62424277373536e-65
NMR metabolomics,X23462.Glycine,PTPRS,Receptor-type tyrosine-protein phosphatase S,42778,0.0442897410032075,0.00259003788074336,0.0392132667569505,0.0493662152494645,7.07226770739779e-65
NMR metabolomics,X23462.Glycine,IL17RB,Interleukin-17 receptor B,42400,0.0942967166428628,0.00555808191466322,0.0834028760901229,0.105190557195603,6.9891892132645e-64
NMR metabolomics,X23462.Glycine,CHAD,Chondroadherin,40269,0.0908824506291094,0.00542755901526566,0.0802444349591886,0.10152046629903,3.59406005613428e-62
NMR metabolomics,X23462.Glycine,OXT,Oxytocin-neurophysin 1,42695,-0.241144476102684,0.0144260178659945,-0.269419471120034,-0.212869481085335,4.21885252926048e-62
NMR metabolomics,X23462.Glycine,BLVRB,Flavin reductase,42595,-0.113511673785378,0.00687017227048735,-0.126977211435533,-0.100046136135222,1.00801735342681e-60
NMR metabolomics,X23462.Glycine,CD300LG,CMRF35-like molecule 9,42595,0.0660878203452318,0.0040137104141444,0.0582209479335088,0.0739546927569549,2.53639091137639e-60
NMR metabolomics,X23462.Glycine,CA1,Carbonic anhydrase 1,42346,-0.103111417435619,0.00629196231066331,-0.115443663564519,-0.0907791713067189,9.13200361753976e-60
NMR metabolomics,X23462.Glycine,ACY1,Aminoacylase-1,42620,-0.10178625811089,0.00629557626895272,-0.114125587598037,-0.0894469286237426,3.01169819789584e-58
NMR metabolomics,X23462.Glycine,GGT1,Glutathione hydrolase 1 proenzyme,42574,-0.0845092567821678,0.00524387345741553,-0.0947872487587022,-0.0742312648056333,6.92245389670303e-58
NMR metabolomics,X23462.Glycine,LAYN,Layilin,42460,0.0633310861657126,0.00394956371440492,0.055589941285479,0.0710722310459462,2.51578084217509e-57
NMR metabolomics,X23462.Glycine,GHR,Growth hormone receptor,40269,-0.047486664492837,0.00295873265556658,-0.0532857804977475,-0.0416875484879265,2.5412085521879e-57
NMR metabolomics,X23462.Glycine,AFM,Afamin,40524,-0.03299998201669,0.00207183623997598,-0.037060781047043,-0.0289391829863371,1.66283004531619e-56
NMR metabolomics,X23462.Glycine,JAM2,Junctional adhesion molecule B,42695,0.0473073195066379,0.00297402209285386,0.0414782362046444,0.0531364028086315,1.84887254393545e-56
NMR metabolomics,X23462.Glycine,MANSC1,MANSC domain-containing protein 1,42663,0.0462203388633789,0.00293876949253775,0.0404603506580049,0.0519803270687529,3.02351279002179e-55
NMR metabolomics,X23462.Glycine,CES1,Liver carboxylesterase 1,42645,-0.131834901350681,0.00843183877260551,-0.148361305344988,-0.115308497356374,1.26404630372687e-54
NMR metabolomics,X23462.Glycine,OMD,Osteomodulin,42660,0.0690898126785643,0.00442597271810026,0.0604149061510878,0.0777647192060408,1.86381370539388e-54
NMR metabolomics,X23462.Glycine,CD93,Complement component C1q receptor,42126,0.0525428544358452,0.00337160220724925,0.0459345141096366,0.0591511947620537,2.91325423540828e-54
NMR metabolomics,X23462.Glycine,NPL,N-acetylneuraminate lyase,40497,-0.0735633489639115,0.00472977076856275,-0.0828336996702945,-0.0642929982575285,5.47500670750143e-54
NMR metabolomics,X23462.Glycine,COL1A1,Collagen alpha-1(I) chain,42778,0.0406774083510875,0.00262126678768336,0.0355397254472281,0.0458150912549469,7.56571390859624e-54
NMR metabolomics,X23462.Glycine,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,42705,0.0565379454894784,0.00364568096935433,0.0493924107895439,0.0636834801894129,8.87070878587557e-54
NMR metabolomics,X23462.Glycine,SCARF2,Scavenger receptor class F member 2,42695,0.0488564291112947,0.00317003842079727,0.0426431538065321,0.0550697044160574,3.85495785573612e-53
NMR metabolomics,X23462.Glycine,MEGF9,Multiple epidermal growth factor-like domains protein 9,42744,-0.0308862828588819,0.00201389493025059,-0.0348335169221731,-0.0269390487955908,1.20483346888341e-52
NMR metabolomics,X23462.Glycine,THOP1,Thimet oligopeptidase,42555,-0.0492937146483936,0.00321655983154214,-0.0555981719182162,-0.0429892573785711,1.45679578762994e-52
NMR metabolomics,X23462.Glycine,CAT,Catalase,40346,-0.0857662304866599,0.00563791404121486,-0.096816542007441,-0.0747159189658787,9.66060803416676e-52
NMR metabolomics,X23462.Glycine,AHSP,Alpha-hemoglobin-stabilizing protein,42574,-0.13202711445194,0.00870821477162408,-0.149095215404323,-0.114959013499556,1.70976555294454e-51
NMR metabolomics,X23462.Glycine,SLITRK6,SLIT and NTRK-like protein 6,42341,0.0563071584979577,0.00372098343092065,0.0490140309733532,0.0636002860225622,2.67897232283534e-51
NMR metabolomics,X23462.Glycine,DMP1,Dentin matrix acidic phosphoprotein 1,40209,0.0953352759145879,0.00630857070687129,0.0829704773291202,0.107700074500056,4.38163216403912e-51
NMR metabolomics,X23462.Glycine,RBKS,Ribokinase,42301,-0.077865426666904,0.00517534045507928,-0.0880090939588594,-0.0677217593749486,9.79950144004368e-51
NMR metabolomics,X23462.Glycine,KITLG,Kit ligand,42620,0.0582051576707003,0.00392429777023323,0.0505135340410431,0.0658967813003574,2.23693885476708e-49
NMR metabolomics,X23462.Glycine,CDNF,Cerebral dopamine neurotrophic factor,42571,0.0521746075949498,0.00351825170674647,0.0452788342497267,0.0590703809401729,2.32104693983613e-49
NMR metabolomics,X23462.Glycine,TGM2,Protein-glutamine gamma-glutamyltransferase 2,42602,-0.11563595946835,0.00780623408474617,-0.130936178274453,-0.100335740662248,2.94581997183017e-49
NMR metabolomics,X23462.Glycine,SUSD5,Sushi domain-containing protein 5,40221,0.0538541223097452,0.00364081665088652,0.0467181216740076,0.0609901229454828,4.8795249855395e-49
NMR metabolomics,X23462.Glycine,APOA2,Apolipoprotein A-II,40517,0.0758427434557164,0.00513113773396056,0.0657857134971537,0.0858997734142791,5.56112011668661e-49
NMR metabolomics,X23462.Glycine,GFRA3,GDNF family receptor alpha-3,42458,0.0439741941349557,0.00300986030558284,0.0380748679360133,0.049873520333898,5.71370382390513e-48
NMR metabolomics,X23462.Glycine,IFNGR1,Interferon gamma receptor 1,42660,0.0334302806269036,0.00229643204257655,0.0289292738234536,0.0379312874303537,1.20398075666186e-47
NMR metabolomics,X23462.Glycine,CX3CL1,Fractalkine,42479,0.052323609710186,0.00360118293360089,0.0452652911603282,0.0593819282600437,1.81940282091804e-47
NMR metabolomics,X23462.Glycine,BTN2A1,Butyrophilin subfamily 2 member A1,42660,0.0422368207875233,0.00293968037331231,0.0364750472558311,0.0479985943192154,1.81642002710211e-46
NMR metabolomics,X23462.Glycine,TGFBR3,Transforming growth factor beta receptor type 3,42778,0.0475353819198225,0.00331833494399668,0.0410314454295891,0.054039318410056,3.31093940640487e-46
NMR metabolomics,X23462.Glycine,PTS,6-pyruvoyl tetrahydrobiopterin synthase,42234,-0.0826190877428372,0.00576906650468823,-0.0939264580920261,-0.0713117173936482,3.61897786910258e-46
NMR metabolomics,X23462.Glycine,WNT9A,Protein Wnt-9a,42354,0.0441680602052661,0.00311042082640803,0.0380716353855064,0.0502644850250259,1.98216738197475e-45
NMR metabolomics,X23462.Glycine,MNDA,Myeloid cell nuclear differentiation antigen,42595,-0.144018699219756,0.010156440251936,-0.163925322113551,-0.124112076325962,2.58901279923329e-45
NMR metabolomics,X23462.Glycine,RSPO3,R-spondin-3,42705,0.0440936763899864,0.00311773415616026,0.0379829174439122,0.0502044353360605,4.3342304121335e-45
NMR metabolomics,X23462.Glycine,ASAH2,Neutral ceramidase,42479,-0.078985378247835,0.00559100058381043,-0.0899437393921034,-0.0680270171035665,5.46124704781465e-45
NMR metabolomics,X23462.Glycine,NADK,NAD kinase,42620,-0.0807876914056902,0.00572058069077122,-0.0920000295596018,-0.0695753532517786,5.80700698027919e-45
NMR metabolomics,X23462.Glycine,PLA2G10,Group 10 secretory phospholipase A2,42479,0.0860336541118686,0.00615448559210125,0.0739708623513501,0.098096445872387,4.29651184581792e-44
NMR metabolomics,X23462.Glycine,FOLR1,Folate receptor alpha,42584,0.0443735575269112,0.00318025712470398,0.0381402535624914,0.050606861491331,6.13887831532195e-44
NMR metabolomics,X23462.Glycine,EPHA2,Ephrin type-A receptor 2,42110,0.0492497499175362,0.00353063117277678,0.0423297128188937,0.0561697870161787,6.61493930908444e-44
NMR metabolomics,X23462.Glycine,CDH3,Cadherin-3,42695,0.0547974062263429,0.00393179752107543,0.047091083085035,0.0625037293676507,7.59632889544659e-44
NMR metabolomics,X23462.Glycine,NECTIN4,Nectin-4,42663,0.0503512652223602,0.00362069710597654,0.0432546988946461,0.0574478315500742,1.15847113433122e-43
NMR metabolomics,X23462.Glycine,PKLR,Pyruvate kinase PKLR,42620,-0.0942988261733011,0.00684826209346368,-0.10772141987649,-0.0808762324701123,7.57548021973489e-43
NMR metabolomics,X23462.Glycine,DSC2,Desmocollin-2,42472,0.051076215716278,0.00371016875098696,0.0438042849643436,0.0583481464682124,7.9721084079128e-43
NMR metabolomics,X23462.Glycine,ART3,Ecto-ADP-ribosyltransferase 3,42673,0.051673722207066,0.00377604621932307,0.0442726716171928,0.0590747727969392,2.40685791076574e-42
NMR metabolomics,X23462.Glycine,PRDX2,Peroxiredoxin-2,40318,-0.0889391543072341,0.00652805996740382,-0.101734151843346,-0.0761441567711226,6.24127257168205e-42
NMR metabolomics,X23462.Glycine,CD200,OX-2 membrane glycoprotein,42578,0.0387404524862171,0.00287337267853929,0.0331086420362801,0.0443722629361541,3.67637611423613e-41
NMR metabolomics,X23462.Glycine,F9,Coagulation factor IX,42647,-0.0254682236155024,0.00188936289002237,-0.0291713748799463,-0.0217650723510586,3.80350030186456e-41
NMR metabolomics,X23462.Glycine,MXRA8,Matrix remodeling-associated protein 8,40269,0.0439230418303745,0.00326563266376181,0.0375224018094014,0.0503236818513477,6.43804977951133e-41
NMR metabolomics,X23462.Glycine,KLB,Beta-klotho,42295,0.104851258618743,0.00782084866147519,0.0895223952422521,0.120180121995235,1.02545774720666e-40
NMR metabolomics,X23462.Glycine,DDI2,Protein DDI1 homolog 2,40269,-0.11013652279478,0.00821917005654936,-0.126246096105617,-0.0940269494839435,1.25293854677968e-40
NMR metabolomics,X23462.Glycine,DCXR,L-xylulose reductase,42663,-0.0734898641198062,0.00549600649140801,-0.0842620368429659,-0.0627176913966465,1.6082997732047e-40
NMR metabolomics,X23462.Glycine,CTSB,Cathepsin B,42643,0.0750565915409153,0.00562930851787425,0.0640231468458818,0.0860900362359489,2.67469881791027e-40
NMR metabolomics,X23462.Glycine,YOD1,Ubiquitin thioesterase OTU1,40101,-0.0881606792041734,0.00662115614960909,-0.101138145257407,-0.0751832131509396,3.89364144576747e-40
NMR metabolomics,X23462.Glycine,FST,Follistatin,42638,-0.068470495948858,0.00515511629271427,-0.0785745238825779,-0.058366468015138,5.25634620390382e-40
NMR metabolomics,X23462.Glycine,CKAP4,Cytoskeleton-associated protein 4,42697,0.0402057352818959,0.00303560642378762,0.0342559466912722,0.0461555238725196,8.5717953222458e-40
NMR metabolomics,X23462.Glycine,C9orf40,Uncharacterized protein C9orf40,40435,-0.112032593339425,0.00847637200954941,-0.128646282478142,-0.0954189042007079,1.38010790475806e-39
NMR metabolomics,X23462.Glycine,AGER,Advanced glycosylation end product-specific receptor,42572,0.0581030188794528,0.00440959516414959,0.0494602123577196,0.066745825401186,2.10809956638452e-39
NMR metabolomics,X23462.Glycine,SPP1,Osteopontin,42755,0.0651519952173142,0.0049506109718127,0.0554487977125613,0.0748551927220671,2.58257910072084e-39
