Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X1498.Coffee intake,PTGDS,Prostaglandin-H2 D-isomerase,50495,-0.512273270552029,0.0372922495943489,-0.585366079756952,-0.439180461347105,9.31068697927668e-43
Diet and food preferences,X1498.Coffee intake,MIF,Macrophage migration inhibitory factor,50649,-0.210689544324397,0.0171748072012528,-0.244352166438852,-0.177026922209942,1.76953049485582e-34
Diet and food preferences,X1498.Coffee intake,INHBC,Inhibin beta C chain,50683,-0.34772522070064,0.0284213108277383,-0.403430989923007,-0.292019451478273,2.63973576358968e-34
Diet and food preferences,X1498.Coffee intake,NPDC1,Neural proliferation differentiation and control protein 1,50641,-0.426270866244987,0.0351902813212596,-0.495243817634656,-0.357297914855319,1.15671589669082e-33
Diet and food preferences,X1498.Coffee intake,CD59,CD59 glycoprotein,49908,-0.605277193169966,0.0501569101273495,-0.703584737019571,-0.506969649320361,2.02614831918601e-33
Diet and food preferences,X1498.Coffee intake,OXT,Oxytocin-neurophysin 1,50834,-0.100777595614782,0.00835353904755175,-0.117150532147984,-0.0844046590815807,2.09327830973502e-33
Diet and food preferences,X1498.Coffee intake,CCL16,C-C motif chemokine 16,50916,-0.265692387196752,0.0222797798920259,-0.309360755785122,-0.222024018608381,1.10555070399404e-32
Diet and food preferences,X1498.Coffee intake,FGFR2,Fibroblast growth factor receptor 2,50743,-0.595592714296358,0.0524193722854924,-0.698334683975923,-0.492850744616793,7.85458435842161e-30
Diet and food preferences,X1498.Coffee intake,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,47449,-0.516932689529996,0.0461538853371561,-0.607394304790822,-0.426471074269171,5.05889320661984e-29
Diet and food preferences,X1498.Coffee intake,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,50683,-0.414253309367411,0.0374527520077183,-0.487660703302539,-0.340845915432283,2.32109570881525e-28
Diet and food preferences,X1498.Coffee intake,FSTL3,Follistatin-related protein 3,50601,-0.389756873364803,0.0354691853355393,-0.45927647662246,-0.320237270107146,5.15177909891073e-28
Diet and food preferences,X1498.Coffee intake,PENK,Proenkephalin-A,47449,-0.465757824451289,0.0427893525703013,-0.549624955489079,-0.381890693413498,1.65282586719074e-27
Diet and food preferences,X1498.Coffee intake,GPR37,Prosaposin receptor GPR37,50254,-0.186628350752136,0.0174929520176081,-0.220914536706648,-0.152342164797624,1.6653981075639e-26
Diet and food preferences,X1498.Coffee intake,NUDT15,Nucleotide triphosphate diphosphatase NUDT15,47213,0.294256053668776,0.0281326600082027,0.239116040052699,0.349396067284853,1.5672037701076e-25
Diet and food preferences,X1498.Coffee intake,IGFBP4,Insulin-like growth factor-binding protein 4,50403,-0.267858338503453,0.0257050406963182,-0.318240218268237,-0.21747645873867,2.30281081127189e-25
Diet and food preferences,X1498.Coffee intake,LGALS9,Galectin-9,50636,-0.374896622832759,0.0362302169373295,-0.445907848029925,-0.303885397635593,4.91362580265064e-25
Diet and food preferences,X1498.Coffee intake,A1BG,Alpha-1B-glycoprotein,47877,-0.819158127738042,0.0792427978634877,-0.974474011550478,-0.663842243925606,5.57842501719654e-25
Diet and food preferences,X1498.Coffee intake,MIA,Melanoma-derived growth regulatory protein,50743,-0.314467193104166,0.0309000297497184,-0.375031251413614,-0.253903134794718,2.85269800638824e-24
Diet and food preferences,X1498.Coffee intake,FABP4,"Fatty acid-binding protein, adipocyte",50916,-0.231362979797595,0.0228118103516775,-0.276074128086883,-0.186651831508307,4.06018491409283e-24
Diet and food preferences,X1498.Coffee intake,SERPINF1,Pigment epithelium-derived factor,47586,-0.517226359416341,0.0513457224759015,-0.617863975469108,-0.416588743363574,8.3491710880613e-24
Diet and food preferences,X1498.Coffee intake,COL18A1,Collagen alpha-1(XVIII) chain,50758,-0.489279698325026,0.0486298551606342,-0.584594214439869,-0.393965182210183,9.2421129053836e-24
Diet and food preferences,X1498.Coffee intake,HAVCR2,Hepatitis A virus cellular receptor 2,50683,-0.321441781876915,0.0324100651367465,-0.384965509544938,-0.257918054208892,3.89978187235326e-23
Diet and food preferences,X1498.Coffee intake,RELT,Tumor necrosis factor receptor superfamily member 19L,50683,-0.387512032504911,0.0391880347302114,-0.464320580576125,-0.310703484433696,5.22770189794304e-23
Diet and food preferences,X1498.Coffee intake,SHISA5,Protein shisa-5,47864,-0.484696312381926,0.0492723303928211,-0.581270079951856,-0.388122544811997,8.85339609667841e-23
Diet and food preferences,X1498.Coffee intake,SCARB2,Lysosome membrane protein 2,50071,-0.348117683881785,0.0356027148373647,-0.41789900496302,-0.278336362800551,1.56686774382841e-22
Diet and food preferences,X1498.Coffee intake,NBL1,Neuroblastoma suppressor of tumorigenicity 1,50743,-0.413597548675454,0.0423365896538211,-0.496577264396943,-0.330617832953965,1.69872074132283e-22
Diet and food preferences,X1498.Coffee intake,VWC2,Brorin,50413,-0.283395365905496,0.0290442783884811,-0.340322151546918,-0.226468580264073,1.91272127848956e-22
Diet and food preferences,X1498.Coffee intake,THY1,Thy-1 membrane glycoprotein,50834,-0.383104139673323,0.0393339232481848,-0.460198629239765,-0.306009650106881,2.26749243012348e-22
Diet and food preferences,X1498.Coffee intake,CD79B,B-cell antigen receptor complex-associated protein beta chain,50871,-0.238189576494665,0.0245533312375783,-0.286314105720318,-0.190065047269011,3.31584357522371e-22
Diet and food preferences,X1498.Coffee intake,EFNA1,Ephrin-A1,50652,-0.384308007658051,0.0396455938544049,-0.462013371612685,-0.306602643703418,3.56505592041111e-22
Diet and food preferences,X1498.Coffee intake,CD302,CD302 antigen,50571,-0.358886289561148,0.0371234786736742,-0.431648307761549,-0.286124271360747,4.60402518952261e-22
Diet and food preferences,X1498.Coffee intake,RNASE4,Ribonuclease 4,47209,-0.480957899254197,0.0499433332253248,-0.578846832375833,-0.38306896613256,6.73988388194214e-22
Diet and food preferences,X1498.Coffee intake,ITGBL1,Integrin beta-like protein 1,47864,-0.339062846215551,0.035233371948208,-0.408120255234038,-0.270005437197063,7.16299112650124e-22
Diet and food preferences,X1498.Coffee intake,TGFBR2,TGF-beta receptor type-2,50743,-0.31923725118123,0.033687806103892,-0.385265351144859,-0.253209151217602,2.89699868202135e-21
Diet and food preferences,X1498.Coffee intake,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,50743,-0.305802319693015,0.0323701644550416,-0.369247842024897,-0.242356797361133,3.82972008084276e-21
Diet and food preferences,X1498.Coffee intake,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,50683,-0.379440779459581,0.0404065786270949,-0.458637673568687,-0.300243885350475,6.54446516024571e-21
Diet and food preferences,X1498.Coffee intake,COLEC12,Collectin-12,50637,-0.401891917501999,0.0428469393604382,-0.485871918648458,-0.31791191635554,7.25312787226994e-21
Diet and food preferences,X1498.Coffee intake,CST3,Cystatin-C,50731,-0.36901565255614,0.0393556316573061,-0.44615269060446,-0.29187861450782,7.4778166897144e-21
Diet and food preferences,X1498.Coffee intake,OGN,Mimecan,50683,-0.251274716730954,0.026902029317092,-0.304002694192454,-0.198546739269453,1.05080146747233e-20
Diet and food preferences,X1498.Coffee intake,MEPE,Matrix extracellular phosphoglycoprotein,50637,-0.421328976899692,0.0451461594065709,-0.509815449336571,-0.332842504462813,1.13107926475541e-20
Diet and food preferences,X1498.Coffee intake,INHBB,Inhibin beta B chain,47449,-0.237931910108525,0.0255051588418535,-0.287922021438558,-0.187941798778492,1.19048468332687e-20
Diet and food preferences,X1498.Coffee intake,COL15A1,Collagen alpha-1(XV) chain,47864,-0.460282404257474,0.049416041928041,-0.557137846436434,-0.363426962078514,1.35879086418076e-20
Diet and food preferences,X1498.Coffee intake,IGSF9,Protein turtle homolog A,47843,-0.15147647778469,0.0163256913925785,-0.183474832914144,-0.119478122655236,1.90372098099991e-20
Diet and food preferences,X1498.Coffee intake,KRT18,"Keratin, type I cytoskeletal 18",50571,-0.134605605054532,0.0145971417329795,-0.163216002851172,-0.105995207257892,3.19780210886767e-20
Diet and food preferences,X1498.Coffee intake,VSIG4,V-set and immunoglobulin domain-containing protein 4,50653,-0.25194215225619,0.0274826827491251,-0.305808210444475,-0.198076094067905,5.27495657543768e-20
