Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23573.Total Lipids in Small HDL,APOM,Apolipoprotein M,42663,0.108916628677891,0.00262791572890615,0.103765913849235,0.114067343506547,0
NMR metabolomics,X23573.Total Lipids in Small HDL,ERBB3,Receptor tyrosine-protein kinase erbB-3,42586,0.0722976170448953,0.00176690046885064,0.0688344921259481,0.0757607419638426,0
NMR metabolomics,X23573.Total Lipids in Small HDL,LCAT,Phosphatidylcholine-sterol acyltransferase,40532,0.0908566319429118,0.00202750077449672,0.0868827304248982,0.0948305334609254,0
NMR metabolomics,X23573.Total Lipids in Small HDL,LDLR,Low-density lipoprotein receptor,42644,0.19251085630628,0.00477307020176335,0.183155638710824,0.201866073901736,0
NMR metabolomics,X23573.Total Lipids in Small HDL,MAMDC4,Apical endosomal glycoprotein,40451,0.247657594119117,0.00493175964469478,0.237991345215516,0.257323843022719,0
NMR metabolomics,X23573.Total Lipids in Small HDL,PROC,Vitamin K-dependent protein C,42663,0.0977370441569762,0.00233308414969505,0.0931641992235739,0.102309889090379,0
NMR metabolomics,X23573.Total Lipids in Small HDL,TTR,Transthyretin,40424,0.0976838837662891,0.00232704391287739,0.0931228776970495,0.102244889835529,0
NMR metabolomics,X23573.Total Lipids in Small HDL,IGSF9,Protein turtle homolog A,40511,0.30393891736554,0.00771536370014589,0.288816804513254,0.319061030217826,1.1125369294251e-308
NMR metabolomics,X23573.Total Lipids in Small HDL,APOA1,Apolipoprotein A-I,40539,0.0975201753700081,0.00257974434135122,0.0924638764609597,0.102576474279056,1.22136424289756e-294
NMR metabolomics,X23573.Total Lipids in Small HDL,APOC1,Apolipoprotein C-I,40516,0.124096108766827,0.00346508991354328,0.117304532536282,0.130887684997372,3.44360312087771e-266
NMR metabolomics,X23573.Total Lipids in Small HDL,F7,Coagulation factor VII,42671,0.103809555717852,0.0029291753685085,0.098068371995575,0.109550739440128,4.05997986586169e-263
NMR metabolomics,X23573.Total Lipids in Small HDL,MEGF9,Multiple epidermal growth factor-like domains protein 9,42760,0.0630380785685481,0.0018271694181789,0.0594568265089175,0.0666193306281788,4.29421042804792e-250
NMR metabolomics,X23573.Total Lipids in Small HDL,CES1,Liver carboxylesterase 1,42661,0.263579536938367,0.00766027171768197,0.24856540437171,0.278593669505023,9.34012045826074e-249
NMR metabolomics,X23573.Total Lipids in Small HDL,F10,Coagulation factor X,40532,0.0893880969829079,0.00268800828448533,0.0841196007453167,0.0946565932204991,1.85134593290681e-231
NMR metabolomics,X23573.Total Lipids in Small HDL,LAMP2,Lysosome-associated membrane glycoprotein 2,42238,0.0617892948110748,0.00187946320986661,0.0581055469197362,0.0654730427024133,8.31332431519489e-228
NMR metabolomics,X23573.Total Lipids in Small HDL,PCSK9,Proprotein convertase subtilisin/kexin type 9,42794,0.122009541449856,0.00375729913992581,0.114645235135602,0.129373847764111,7.46651014020217e-223
