Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X2804.Age when last used oral contraceptive pill,XPNPEP2,Xaa-Pro aminopeptidase 2,36338,0.0790139897291699,0.0126467762446284,0.0542263082896982,0.103801671168642,4.40289247492183e-10
Health and medical history,X2804.Age when last used oral contraceptive pill,CNTN3,Contactin-3,36315,0.0239349894839808,0.00481751966900435,0.0144926509327323,0.0333773280352293,6.91089578446335e-07
Health and medical history,X2804.Age when last used oral contraceptive pill,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,36389,-0.0156574012683024,0.00334663306875387,-0.02221680208306,-0.00909800045354483,2.94184338233728e-06
Health and medical history,X2804.Age when last used oral contraceptive pill,TNFSF8,Tumor necrosis factor ligand superfamily member 8,35445,-0.0228654228483805,0.00507214182826024,-0.0328068208317706,-0.0129240248649905,6.66222247037561e-06
Health and medical history,X2804.Age when last used oral contraceptive pill,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,36302,0.0177634017145281,0.00417552088809306,0.00957938077386573,0.0259474226551905,2.12511496474345e-05
Health and medical history,X2804.Age when last used oral contraceptive pill,AXL,Tyrosine-protein kinase receptor UFO,36334,-0.0161875583582779,0.00387882745023238,-0.0237900601607334,-0.00858505655582243,3.03765293565288e-05
Health and medical history,X2804.Age when last used oral contraceptive pill,ROBO1,Roundabout homolog 1,36312,-0.0148145050038243,0.00358653762501317,-0.0218441187488501,-0.00778489125879852,3.6597954875946e-05
Health and medical history,X2804.Age when last used oral contraceptive pill,ADA2,Adenosine deaminase 2,36259,-0.0241626425461294,0.00616178809607544,-0.0362397472144372,-0.0120855378778215,8.88805784509831e-05
Health and medical history,X2804.Age when last used oral contraceptive pill,PLAU,Urokinase-type plasminogen activator,36315,-0.0166399516363547,0.00428703018439062,-0.0250425307977603,-0.00823737247494903,0.000104767350988832
Health and medical history,X2804.Age when last used oral contraceptive pill,MASP1,Mannan-binding lectin serine protease 1,36244,-0.0128698804879081,0.00334072537821753,-0.0194177022292145,-0.00632205874660178,0.000117992690138274
Health and medical history,X2804.Age when last used oral contraceptive pill,HGFAC,Hepatocyte growth factor activator,35387,-0.0164059060671348,0.0043206689701694,-0.0248744172486669,-0.00793739488560281,0.000147812860920523
Health and medical history,X2804.Age when last used oral contraceptive pill,DPP4,Dipeptidyl peptidase 4,36183,-0.0146966426659892,0.00402168917415573,-0.0225791534473344,-0.00681413188464392,0.000259728394893879
Health and medical history,X2804.Age when last used oral contraceptive pill,CR1,Complement receptor type 1,35417,-0.0183811639026475,0.00506034360329622,-0.0282994373651081,-0.00846289044018693,0.000283063744205229
