Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CXCL14,C-X-C motif chemokine 14,51632,-0.0312855671744423,0.00488471537297024,-0.0408596093054639,-0.0217115250434206,1.5356336190806e-10
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,TGM2,Protein-glutamine gamma-glutamyltransferase 2,52040,0.039082733848982,0.00642913316112125,0.0264816328531844,0.0516838348447797,1.22847328840303e-09
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PSME2,Proteasome activator complex subunit 2,51756,0.0180308421333721,0.00307952129612899,0.0119949803929593,0.024066703873785,4.8338738718167e-09
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PRDX2,Peroxiredoxin-2,48747,0.0311361666242761,0.00532034564162201,0.020708289166697,0.0415640440818553,4.92615592589777e-09
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",52184,0.0358546041107546,0.00613628903315269,0.0238274776057753,0.0478817306157338,5.19468437102476e-09
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CAT,Catalase,48820,0.0268479604939279,0.00459699960408438,0.0178378412699225,0.0358580797179333,5.29222096519625e-09
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,UBAC1,Ubiquitin-associated domain-containing protein 1,51964,0.0165547206041027,0.0029256096653153,0.0108205256600847,0.0222889155481207,1.54487145904484e-08
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PKLR,Pyruvate kinase PKLR,52097,0.0305947039994959,0.00561926804790489,0.0195809386256023,0.0416084693733895,5.24534463931412e-08
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DNAJC9,DnaJ homolog subfamily C member 9,48996,0.0344471194622505,0.00638340856768372,0.0219356386695904,0.0469586002549106,6.87906233509572e-08
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DDI2,Protein DDI1 homolog 2,48668,0.0354882007668326,0.00663675889066496,0.0224801533411293,0.048496248192536,9.03228520351196e-08
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ATXN3,Ataxin-3,49056,0.0275172424595511,0.00521642438452122,0.0172930506658895,0.0377414342532127,1.34063007873662e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ANKRD54,Ankyrin repeat domain-containing protein 54,51558,0.0257060986216543,0.00487563826544622,0.0161498476213797,0.0352623496219288,1.35934493446878e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PSMD9,26S proteasome non-ATPase regulatory subunit 9,51964,0.0245651035875745,0.00472716489950537,0.0152998603845439,0.033830346790605,2.0473528483836e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,BOLA2_BOLA2B,BolA-like protein 2,48589,0.0235820304234808,0.00453824966105417,0.0146870610878146,0.032476999759147,2.05371129518877e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PPME1,Protein phosphatase methylesterase 1,51964,0.0263534870211862,0.00510092922736404,0.0163556657355527,0.0363513083068197,2.40645621869332e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,AK1,Adenylate kinase isoenzyme 1,52071,0.0276691787085495,0.00540238315156781,0.0170805077314766,0.0382578496856224,3.05311391274191e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PSMG4,Proteasome assembly chaperone 4,48506,0.025004411768291,0.00488637062953939,0.0154271253343938,0.0345816982021882,3.13118146015466e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ARG1,Arginase-1,51916,0.0226085908788189,0.00443236360172441,0.0139211582194391,0.0312960235381987,3.40943377651762e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DNAJA4,DnaJ homolog subfamily A member 4,49056,0.0299885083907255,0.00601336499381077,0.0182023130028564,0.0417747037785946,6.18486381109505e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RILP,Rab-interacting lysosomal protein,52184,0.0247885265248802,0.00502867381821435,0.0149323258411801,0.0346447272085803,8.30412901930629e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,LXN,Latexin,51770,0.02820412539837,0.00576166492355368,0.0169112621482048,0.0394969886485353,9.89162863349798e-07
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RANBP1,Ran-specific GTPase-activating protein,48589,0.0215859049253383,0.00443463730443891,0.012894015808638,0.0302777940420386,1.13867360565619e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,IMPACT,Protein IMPACT,49056,0.0226235727315858,0.00466119216754156,0.0134876360832044,0.0317595093799673,1.22159188963745e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,AMPD3,AMP deaminase 3,49056,0.029260762996332,0.0060367956830078,0.0174286434576368,0.0410928825350273,1.2624537619559e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SH3GLB2,Endophilin-B2,49056,0.0269877354349298,0.00560166186012788,0.0160084781890792,0.0379669926807805,1.46214240643889e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,SLC4A1,Band 3 anion transport protein,49107,0.0191363759379254,0.00397954122560911,0.0113364751357315,0.0269362767401192,1.53033221805308e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PSMG3,Proteasome assembly chaperone 3,52017,0.0210561889578729,0.00438241335421862,0.0124666587836044,0.0296457191321414,1.55966695387536e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,C9orf40,Uncharacterized protein C9orf40,48996,0.0330148125809508,0.00687174417342772,0.0195461940010325,0.0464834311608692,1.5632933563315e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,BLVRB,Flavin reductase,52095,0.027197247729232,0.00568919603691303,0.0160464234968824,0.0383480719615815,1.75938106447454e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,RBKS,Ribokinase,51523,0.0204930589391389,0.0043011550233553,0.0120627950933625,0.0289233227849153,1.90467270680546e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CA2,Carbonic anhydrase 2,52007,0.0283117964318292,0.00596365167057343,0.0166230391575053,0.0400005537061531,2.07305732565208e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,NSFL1C,NSFL1 cofactor p47,52254,0.0260472429863331,0.00549229600291026,0.015282342820629,0.0368121431520373,2.12353170451528e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,OMG,Oligodendrocyte-myelin glycoprotein,51964,-0.0264433145557109,0.00562360944898701,-0.0374655890757255,-0.0154210400356964,2.58885943257188e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,GLRX,Glutaredoxin-1,51918,0.022678544217601,0.00482414621159547,0.0132232176428738,0.0321338707923281,2.6034730996113e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ATG4A,Cysteine protease ATG4A,51558,0.0235537193147406,0.00501685061994364,0.0137206920996511,0.0333867465298302,2.68290755580801e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CENPF,Centromere protein F,48735,0.0212095554968402,0.00462591331996045,0.0121427653897177,0.0302763456039627,4.56921356753171e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,PSME1,Proteasome activator complex subunit 1,51819,0.0142770340505532,0.00314712007442927,0.00810867870467182,0.0204453893964346,5.74785860935272e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,52071,0.0246806356116109,0.0054410468137562,0.0140161838566488,0.0353450873665731,5.76199402949935e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,52137,0.0196966369295624,0.00437835197257195,0.0111150670633214,0.0282782067958034,6.87244656982824e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CLNS1A,Methylosome subunit pICln,48552,0.0128512774535756,0.00285776312442777,0.00725006172969718,0.018452493177454,6.93287391032356e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,HBQ1,Hemoglobin subunit theta-1,52261,0.0232160163275145,0.00520168985657852,0.0130207042086206,0.0334113284464084,8.11388732996393e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,WNT9A,Protein Wnt-9a,51632,-0.0109151127948574,0.00244780360885977,-0.0157128078682226,-0.00611741772149229,8.26860282633099e-06
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,GAST,Gastrin,49056,-0.0518485610932796,0.0119368981669093,-0.0752448815004218,-0.0284522406861373,1.40890782023715e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,AARSD1,Alanyl-tRNA editing protein Aarsd1,51964,0.0201862782352802,0.00469341183679975,0.0109871910351527,0.0293853654354077,1.7075087007371e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ADD1,Alpha-adducin,48668,0.0254815682222107,0.00593696203871707,0.0138451226263252,0.0371180138180961,1.7790889514735e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,ST13,Hsc70-interacting protein,48668,0.0199270079774197,0.00470521601001442,0.0107047845977915,0.029149231357048,2.29509812937807e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,YOD1,Ubiquitin thioesterase OTU1,48408,0.0225168189952835,0.00532653020822367,0.0120768197871651,0.0329568182034019,2.37609075090378e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,DNAJB2,DnaJ homolog subfamily B member 2,48668,0.0187751999137077,0.00453121668530551,0.00989401521050887,0.0276563846169065,3.43455182030925e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,MYL6B,Myosin light chain 6B,48552,-0.0317348481790116,0.00768364475258308,-0.0467947918940745,-0.0166749044639488,3.63997846324868e-05
Working and living environment,X24017.Nitrogen dioxide air pollution; 2006,CA1,Carbonic anhydrase 1,51590,0.020921751287999,0.00515187771991576,0.0108240709569641,0.0310194316190339,4.90301324384748e-05
