Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,TGM2,Protein-glutamine gamma-glutamyltransferase 2,52040,0.044924653457136,0.00644171160373128,0.0322988987138227,0.0575504082004493,3.16399447167488e-12
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,UBAC1,Ubiquitin-associated domain-containing protein 1,51964,0.0193681735488972,0.00293250820333177,0.0136204574703669,0.0251158896274274,4.07260247110138e-11
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",52184,0.0396881324924058,0.00614941545834009,0.0276352781940592,0.0517409867907523,1.1113086744146e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PSME2,Proteasome activator complex subunit 2,51756,0.0197272615251035,0.0030858820193482,0.0136789327671811,0.025775590283026,1.66120546911005e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CAT,Catalase,48820,0.0290046683946212,0.00460706790921378,0.0199748152925622,0.0380345214966802,3.12526081863722e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PRDX2,Peroxiredoxin-2,48747,0.0335350896482058,0.00533284455190472,0.0230827143264726,0.0439874649699391,3.27538703251213e-10
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,CXCL14,C-X-C motif chemokine 14,51632,-0.0295066094879528,0.00489548473630584,-0.0391017595711123,-0.0199114594047934,1.69312091182039e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PKLR,Pyruvate kinase PKLR,52097,0.0334593637195995,0.00562984369975599,0.0224248700680778,0.0444938573711212,2.83532013008962e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,DNAJC9,DnaJ homolog subfamily C member 9,48996,0.0380077127334096,0.00639685949938121,0.0254698681146224,0.0505455573521967,2.86940633276192e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,PPME1,Protein phosphatase methylesterase 1,51964,0.0302919954211986,0.00511331536469464,0.0202698973063971,0.0403140935360001,3.18448289981418e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,DDI2,Protein DDI1 homolog 2,48668,0.0389173000503934,0.00664940160996203,0.0258844728948678,0.051950127205919,4.91260315944836e-09
Working and living environment,X24016.Nitrogen dioxide air pollution; 2005,AK1,Adenylate kinase isoenzyme 1,52071,0.0311037545915324,0.00541393914551166,0.0204924338663296,0.0417150753167353,9.30185848453382e-09
