Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),SERPINA11,Serpin A11,36519,-0.0935457875904711,0.022903663361238,-0.138436967778498,-0.0486546074024446,4.46779133937656e-05
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),EPCAM,Epithelial cell adhesion molecule,36440,0.224098385721385,0.0558715655474104,0.11459011724846,0.333606654194309,6.10813281587476e-05
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),PLAUR,Urokinase plasminogen activator surface receptor,36388,-0.0639207581196065,0.0160066216025752,-0.0952937364606538,-0.0325477797785592,6.57826230411414e-05
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),FGL1,Fibrinogen-like protein 1,35488,-0.141983659629322,0.0359597170907288,-0.212464705127151,-0.0715026141314936,7.95305735030577e-05
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),USP47,Ubiquitin carboxyl-terminal hydrolase 47,35234,0.184656786531405,0.0469490408056866,0.0926366665522591,0.27667690651055,8.47853601976695e-05
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),CDCP1,CUB domain-containing protein 1,36359,-0.119692898956507,0.0304909943757147,-0.179455247932908,-0.0599305499801065,8.73546643732727e-05
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),OSMR,Oncostatin-M-specific receptor subunit beta,36485,-0.0446658725199034,0.0114214680005383,-0.0670519498009583,-0.0222797952388484,9.28662938302443e-05
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),CD300A,CMRF35-like molecule 8,35371,-0.0673945670253693,0.0172951792540222,-0.101293118363253,-0.0334960156874859,9.85329288780577e-05
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),REN,Renin,36432,-0.184897100592914,0.0483930492885728,-0.279747477198517,-0.0900467239873116,0.000134167409931166
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),TXNDC15,Thioredoxin domain-containing protein 15,36462,-0.0588482735549584,0.0157890466434567,-0.0897948049761335,-0.0279017421337832,0.000195121072383011
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),IL1RAP,Interleukin-1 receptor accessory protein,36452,0.0958686281736947,0.0258425940656712,0.0452171438049791,0.14652011254241,0.000209043394257422
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),CD80,T-lymphocyte activation antigen CD80,35490,-0.069279124211511,0.0189189433295806,-0.106360253137489,-0.032197995285533,0.000252413183380013
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),IFI30,Gamma-interferon-inducible lysosomal thiol reductase,35296,-0.0805114907689498,0.0220034245047333,-0.123638202798227,-0.0373847787396726,0.000255294737133144
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,36464,-0.0643359715691318,0.0180050958224701,-0.0996259593811731,-0.0290459837570905,0.000354916924661306
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),GPA33,Cell surface A33 antigen,36410,0.2818286053555,0.0796647624777047,0.125685670899199,0.437971539811801,0.000406192941735686
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),CD300E,CMRF35-like molecule 2,36459,-0.0847030366881489,0.0244353541129646,-0.132596330749559,-0.0368097426267384,0.000530503535131006
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),IL12RB1,Interleukin-12 receptor subunit beta-1,36318,-0.0738332910014139,0.0214097364531622,-0.115796374449612,-0.0318702075532159,0.000566794330274444
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,36359,-0.112739583674853,0.0326930864383237,-0.176818033093967,-0.0486611342557383,0.000567115148482597
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),PRG2,Bone marrow proteoglycan,35486,-0.101006418278403,0.0293954221433191,-0.158621445679309,-0.0433913908774978,0.000593909404134966
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),CTSD,Cathepsin D,35984,-0.0797090295650375,0.0232704755866671,-0.125319161714905,-0.03409889741517,0.000617692297177881
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),CD300C,CMRF35-like molecule 6,36498,-0.0697722295295651,0.0204427736758277,-0.109840065934187,-0.0297043931249429,0.000645888262559748
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),SHISA5,Protein shisa-5,35486,-0.0504329189349236,0.014782802896058,-0.0794072126111973,-0.0214586252586499,0.000649909367345065
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),CD300LF,CMRF35-like molecule 1,36484,-0.119147094480929,0.034990877030851,-0.187729213461397,-0.0505649755004608,0.000664990068802435
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),ADA2,Adenosine deaminase 2,36402,-0.084601725617327,0.0251544913256672,-0.133904528615635,-0.0352989226190193,0.000774221403726056
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),CNTN3,Contactin-3,36452,0.0592764255054768,0.0176972165397677,0.0245898810875321,0.0939629699234216,0.000813768245184143
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,36484,-0.0562722087730936,0.0168106682814952,-0.0892211186048243,-0.023323298941363,0.000819832559316809
Mental health,X20546#3.Substances taken for depression_Medication prescribed to you (for at least two weeks),TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,36476,-0.0835364683929792,0.0250623030010455,-0.132658582275028,-0.03441435451093,0.000862963258749596
