Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20650.Liking for curry,PTGR1,Prostaglandin reductase 1,35360,0.256704666852733,0.0274759733504287,0.202851759085893,0.310557574619573,1.28268503344436e-20
Diet and food preferences,X20650.Liking for curry,PTGDS,Prostaglandin-H2 D-isomerase,36202,-0.388860050918018,0.0661419320384448,-0.518498237713369,-0.259221864122666,4.31278631277295e-09
Diet and food preferences,X20650.Liking for curry,CALB1,Calbindin,36216,-0.260589149569129,0.0446049840833804,-0.348014918372554,-0.173163380765703,5.3837103499214e-09
Diet and food preferences,X20650.Liking for curry,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,36314,-0.291953121631495,0.0525159400087009,-0.394884364048549,-0.189021879214442,2.80643549163023e-08
Diet and food preferences,X20650.Liking for curry,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,36244,-0.341563537541702,0.0618661242537592,-0.46282114107907,-0.220305934004334,3.49070291766513e-08
Diet and food preferences,X20650.Liking for curry,GPC1,Glypican-1,36318,-0.355015146455478,0.065586533221097,-0.483564751568828,-0.226465541342128,6.40257661599436e-08
Diet and food preferences,X20650.Liking for curry,FCER2,Low affinity immunoglobulin epsilon Fc receptor,36265,-0.192847580984697,0.0364225301249447,-0.264235740029588,-0.121459421939805,1.22783570994978e-07
Diet and food preferences,X20650.Liking for curry,ACAN,Aggrecan core protein,36178,-0.372597268957977,0.0706562387112519,-0.51108349683203,-0.234111041083923,1.37957546447154e-07
Diet and food preferences,X20650.Liking for curry,GFRA1,GDNF family receptor alpha-1,36310,-0.376791423605824,0.0721232169426394,-0.518152928813397,-0.235429918398251,1.79809380180927e-07
Diet and food preferences,X20650.Liking for curry,SORCS2,VPS10 domain-containing receptor SorCS2,36100,-0.30035876820425,0.0575157165802646,-0.413089572701569,-0.187627963706932,1.81978684988614e-07
Diet and food preferences,X20650.Liking for curry,DRAXIN,Draxin,36181,-0.232739059265201,0.0449093947451318,-0.320761472965659,-0.144716645564742,2.25178022446171e-07
Diet and food preferences,X20650.Liking for curry,CHRDL1,Chordin-like protein 1,36278,-0.327489971707803,0.063693406965485,-0.452329049360154,-0.202650894055452,2.79623893386452e-07
Diet and food preferences,X20650.Liking for curry,NPDC1,Neural proliferation differentiation and control protein 1,36244,-0.329159369689141,0.0648594833213157,-0.456283956998919,-0.202034782379362,3.97503095897094e-07
Diet and food preferences,X20650.Liking for curry,NRCAM,Neuronal cell adhesion molecule,36244,-0.346202416743668,0.068627623146315,-0.480712558110446,-0.211692275376891,4.65719488255371e-07
Diet and food preferences,X20650.Liking for curry,EPHB6,Ephrin type-B receptor 6,36173,-0.317258247371247,0.0635077690905232,-0.441733474788672,-0.192783019953821,6.00862442286742e-07
Diet and food preferences,X20650.Liking for curry,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,36181,-0.278900852790672,0.0563437980092825,-0.389334696888866,-0.168467008692479,7.59607605404959e-07
Diet and food preferences,X20650.Liking for curry,BGLAP,Osteocalcin,35366,-0.126908862433191,0.0256860788054087,-0.177253576891793,-0.0765641479745905,7.98710868559423e-07
Diet and food preferences,X20650.Liking for curry,NPPC,C-type natriuretic peptide,36229,-0.212308148725856,0.0429861309564811,-0.296560965400559,-0.128055332051153,8.03409562653711e-07
Diet and food preferences,X20650.Liking for curry,C4BPB,C4b-binding protein beta chain,36292,-0.239258366208218,0.0487057955060244,-0.334721725400026,-0.143795007016411,9.20227563407537e-07
Diet and food preferences,X20650.Liking for curry,CD200,OX-2 membrane glycoprotein,36229,-0.346666264779424,0.0710041015005576,-0.485834303720517,-0.207498225838331,1.07148257963407e-06
Diet and food preferences,X20650.Liking for curry,AMBP,Protein AMBP,36308,-0.477498350143825,0.0983949984886004,-0.670352547181482,-0.284644153106169,1.24281052750483e-06
Diet and food preferences,X20650.Liking for curry,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,36284,-0.306151287704806,0.0631559748742542,-0.429936998458344,-0.182365576951268,1.27663419802828e-06
Diet and food preferences,X20650.Liking for curry,CD93,Complement component C1q receptor,35998,-0.315106283807698,0.0653766288697031,-0.443244476392316,-0.186968091223079,1.46778679905225e-06
Diet and food preferences,X20650.Liking for curry,BTN2A1,Butyrophilin subfamily 2 member A1,36293,-0.368570032677539,0.0765069752595777,-0.518523704186311,-0.218616361168767,1.48410127450814e-06
Diet and food preferences,X20650.Liking for curry,DLL1,Delta-like protein 1,36292,-0.325921470731029,0.0677676199622768,-0.458746005857091,-0.193096935604966,1.54509874770646e-06
Diet and food preferences,X20650.Liking for curry,PRRT3,Proline-rich transmembrane protein 3,35207,-0.29542906036939,0.0617562128765388,-0.416471237607406,-0.174386883131374,1.76128047747638e-06
Diet and food preferences,X20650.Liking for curry,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,36216,-0.2975858879729,0.0625081614059318,-0.420101884328526,-0.175069891617274,1.96741131477459e-06
Diet and food preferences,X20650.Liking for curry,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,36318,-0.299772121230231,0.0634697300151629,-0.42417279205995,-0.175371450400512,2.36761452716419e-06
Diet and food preferences,X20650.Liking for curry,CD72,B-cell differentiation antigen CD72,35224,-0.255025697863893,0.0540323151137493,-0.360929035486842,-0.149122360240945,2.41330194485363e-06
Diet and food preferences,X20650.Liking for curry,VCAM1,Vascular cell adhesion protein 1,36278,-0.339941020022432,0.0722389914924706,-0.481529443347674,-0.19835259669719,2.5770005411379e-06
Diet and food preferences,X20650.Liking for curry,IFNGR1,Interferon gamma receptor 1,36293,-0.436444433566778,0.0929015562921826,-0.618531483899456,-0.2543573832341,2.6777197083503e-06
