Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20698.Liking for pizza,TCN2,Transcobalamin-2,36342,-0.283515705042196,0.0632889076920356,-0.407561964118586,-0.159469445965806,7.59100575153506e-06
Diet and food preferences,X20698.Liking for pizza,CD40,Tumor necrosis factor receptor superfamily member 5,36259,-0.165030312256711,0.0391119601626349,-0.241689754175475,-0.0883708703379462,2.47984657043432e-05
Diet and food preferences,X20698.Liking for pizza,CLNS1A,Methylosome subunit pICln,35204,0.26529702232067,0.0648192276515135,0.138251336123704,0.392342708517637,4.316465263106e-05
Diet and food preferences,X20698.Liking for pizza,CIRBP,Cold-inducible RNA-binding protein,35325,-0.0923367829607815,0.0234259471882954,-0.138251639449841,-0.0464219264717224,8.18262058373255e-05
Diet and food preferences,X20698.Liking for pizza,EHD3,EH domain-containing protein 3,35207,-0.0758982327968673,0.0193507421113882,-0.113825687335188,-0.0379707782585464,8.87083095706948e-05
Diet and food preferences,X20698.Liking for pizza,RAB2B,Ras-related protein Rab-2B,35323,-0.143334659961794,0.0365574053228599,-0.214987174394599,-0.0716821455289883,8.92157453673525e-05
Diet and food preferences,X20698.Liking for pizza,TOMM20,Mitochondrial import receptor subunit TOM20 homolog,35360,-0.111253859040685,0.028653319462857,-0.167414365187884,-0.055093352893485,0.000104359787908599
Diet and food preferences,X20698.Liking for pizza,ACOT13,Acyl-coenzyme A thioesterase 13,35325,-0.0761855889947357,0.0196804498145418,-0.114759270631238,-0.0376119073582338,0.000109459042372318
Diet and food preferences,X20698.Liking for pizza,YARS1,"Tyrosine--tRNA ligase, cytoplasmic",35325,-0.0586454840772408,0.0152230765618255,-0.0884827141384188,-0.0288082540160629,0.000118157407045159
Diet and food preferences,X20698.Liking for pizza,ZNRF4,E3 ubiquitin-protein ligase ZNRF4,35323,-0.152380587296318,0.0397420874225002,-0.230275078644418,-0.0744860959482175,0.000127218967111445
Diet and food preferences,X20698.Liking for pizza,JPT2,Jupiter microtubule associated homolog 2,35325,-0.0978061655143821,0.0256524946980439,-0.148085055122548,-0.047527275906216,0.000138787590465281
