Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AK1,Adenylate kinase isoenzyme 1,50612,0.0205809041854966,0.00501770631953005,0.0107461997992177,0.0304156085717755,4.11719273219481e-05
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CLC,Galectin-10,50576,0.0208902180099603,0.00531597123886112,0.0104709143817925,0.0313095216381281,8.53163579493154e-05
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SUMF1,Formylglycine-generating enzyme,47187,0.0193210837734116,0.00496933185069033,0.00958119334605854,0.0290609742007646,0.000101409530094812
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,50612,0.0193073488316594,0.00506293851485633,0.00938398934254104,0.0292307083207778,0.000137414982806152
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TGM2,Protein-glutamine gamma-glutamyltransferase 2,50585,0.0218156029232248,0.00596667058878829,0.0101209285691997,0.0335102772772498,0.00025655102475148
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PPME1,Protein phosphatase methylesterase 1,50510,0.0170804632695228,0.00475100398218903,0.00776849546443232,0.0263924310746133,0.000324965007952257
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSME2,Proteasome activator complex subunit 2,50323,0.0103082866415572,0.0028675461168394,0.00468789625255199,0.0159286770305625,0.000325365940670153
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BOLA2_BOLA2B,BolA-like protein 2,47269,0.0151945661900172,0.00424075741269664,0.00688268166113181,0.0235064507189026,0.00034058423739014
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADGRV1,Adhesion G-protein coupled receptor V1,47129,0.0197152031560487,0.00553257652010605,0.00887135317664088,0.0305590531354566,0.000366926179707529
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LXN,Latexin,50334,0.0187303405927797,0.00536127613499654,0.00822223936818647,0.0292384418173729,0.000477466771358929
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NSFL1C,NSFL1 cofactor p47,50783,0.0177292031169649,0.00513065280540884,0.00767312361836357,0.0277852826155662,0.000550236473293165
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CA2,Carbonic anhydrase 2,50555,0.0190044256731982,0.00553226108419728,0.0081611939481715,0.0298476573982248,0.000593240912386099
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ANKRD54,Ankyrin repeat domain-containing protein 54,50130,0.0154973161553311,0.00455243718184855,0.00657453927890794,0.0244200930317542,0.000664873782810094
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IMPACT,Protein IMPACT,47713,0.0142710536741622,0.00436458514912129,0.00571646678188447,0.0228256405664399,0.00107843285038944
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DLL4,Delta-like protein 4,47269,-0.0227041533050933,0.00695724611795708,-0.0363403556962892,-0.00906795091389746,0.00110295329921529
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,COL3A1,Collagen alpha-1(III) chain,47762,0.00590072122003311,0.00181587424161303,0.00234160770647157,0.00945983473359464,0.00115805263515926
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",50715,0.0184119956163771,0.00570627647989945,0.00722769371577414,0.02959629751698,0.00125448245075433
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ACHE,Acetylcholinesterase,47334,0.00828939956110781,0.0025975316714205,0.00319823748512364,0.013380561637092,0.00141894925540603
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GLRX,Glutaredoxin-1,50477,0.0143146556981767,0.00449496326294159,0.00550452770281123,0.0231247836935423,0.00145163530157681
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RILP,Rab-interacting lysosomal protein,50715,0.0149512297383539,0.00470044977825095,0.00573834817298205,0.0241641113037258,0.00147073096432711
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ATXN3,Ataxin-3,47713,0.0153672263724244,0.0048705258445971,0.00582099571701411,0.0249134570278347,0.00160673787790417
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SLC4A1,Band 3 anion transport protein,47762,0.0116515603707885,0.00369899449765142,0.00440153115539172,0.0189015895861853,0.00163570649232257
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADD1,Alpha-adducin,47334,0.0174165384568796,0.00553405805944596,0.00656978466036556,0.0282632922533937,0.0016513436108428
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SSNA1,Sjoegren syndrome nuclear autoantigen 1,47653,0.0126634609756742,0.00405246035212295,0.00472063868551326,0.0206062832658352,0.00178151917754337
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,S100A4,Protein S100-A4,50695,0.0138561111467623,0.0044515317724017,0.00513110887285497,0.0225811134206696,0.00185651689987255
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,50676,0.0125887881757232,0.00408330942878679,0.00458550169530112,0.0205920746561453,0.00205194037269961
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PKLR,Pyruvate kinase PKLR,50642,0.0159317457291359,0.00521521530487786,0.00570992373157533,0.0261535677266966,0.00225442886645643
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GLOD4,Glyoxalase domain-containing protein 4,50586,0.00842477544084478,0.00275830411802385,0.00301849936951804,0.0138310515121715,0.00225839933665334
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CA1,Carbonic anhydrase 1,50157,0.0146355884413513,0.00480359561571298,0.00522054103455388,0.0240506358481488,0.00231580199628486
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NPY,Pro-neuropeptide Y,50788,-0.0153405023935683,0.00504874015223379,-0.0252360330919466,-0.00544497169519009,0.00238058027347232
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AARSD1,Alanyl-tRNA editing protein Aarsd1,50510,0.0132705241479903,0.00437247362644436,0.00470047584015937,0.0218405724558212,0.00240813488201509
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,EIF4B,Eukaryotic translation initiation factor 4B,50425,0.0135956231791876,0.00448324516957821,0.0048084626468143,0.0223827837115609,0.00242797090433405
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TNFSF10,Tumor necrosis factor ligand superfamily member 10,50826,-0.00602113043685316,0.00199529781319069,-0.00993191415070691,-0.00211034672299941,0.00255030844303692
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ACE,Angiotensin-converting enzyme,47750,0.00641313047984374,0.0021261734374623,0.00224583054241764,0.0105804304172699,0.00256244870653489
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PLPBP,Pyridoxal phosphate homeostasis protein,50612,0.0157812437830492,0.00527814967056498,0.00543607042874181,0.0261264171373565,0.00279367768632396
