Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23467.Valine,GCG,Pro-glucagon,42337,0.512166261579135,0.0123965756695073,0.487868973266901,0.536463549891369,0
NMR metabolomics,X23467.Valine,TMPRSS15,Enteropeptidase,42577,0.304232710887833,0.00913905172122189,0.286320169514238,0.322145252261428,1.5986376556261e-233
NMR metabolomics,X23467.Valine,PPY,Pancreatic prohormone,42590,0.33174905986155,0.0104092224711993,0.311346983817999,0.3521511359051,6.46798168805027e-215
NMR metabolomics,X23467.Valine,PYY,Peptide YY,40108,0.315570438120654,0.0103036690180845,0.295375246845208,0.335765629396099,1.06683987940185e-197
NMR metabolomics,X23467.Valine,IGFBP2,Insulin-like growth factor-binding protein 2,42761,-0.185754151640383,0.00624398774965801,-0.197992367629713,-0.173515935651053,1.8638735968776e-188
NMR metabolomics,X23467.Valine,ADIPOQ,Adiponectin,40531,-0.197985003983637,0.00697198763939286,-0.211650099756847,-0.184319908210427,2.00662223902601e-171
NMR metabolomics,X23467.Valine,PRAP1,Proline-rich acidic protein 1,40519,0.115438333201123,0.00418956992137323,0.107226776155231,0.123649890247014,8.05325782501288e-162
NMR metabolomics,X23467.Valine,IGFBP1,Insulin-like growth factor-binding protein 1,42760,-0.329440402941684,0.0121688901771524,-0.353291427688902,-0.305589378194465,3.02483711545648e-157
NMR metabolomics,X23467.Valine,MFGE8,Lactadherin,42601,0.117175548242658,0.00442526145940494,0.108502035782224,0.125849060703092,1.22818098624768e-150
NMR metabolomics,X23467.Valine,CKB,Creatine kinase B-type,40519,-0.161682631926854,0.00610491027299,-0.173648256061914,-0.149717007791793,5.1744508854681e-150
NMR metabolomics,X23467.Valine,LPL,Lipoprotein lipase,42626,-0.119988652885461,0.00473775324325649,-0.129274649242244,-0.110702656528679,2.82328206460479e-138
NMR metabolomics,X23467.Valine,ACY1,Aminoacylase-1,42626,0.150261376514283,0.0061462290554766,0.138214767565548,0.162307985463017,3.46753889032198e-129
NMR metabolomics,X23467.Valine,NPY,Pro-neuropeptide Y,42711,0.143543848305155,0.00659505406071168,0.13061754234616,0.15647015426415,2.90268458611539e-103
NMR metabolomics,X23467.Valine,FURIN,Furin,42669,0.0723973308421348,0.00334117686819543,0.0658486241804718,0.0789460375037978,2.2671843859498e-102
NMR metabolomics,X23467.Valine,GIP,Gastric inhibitory polypeptide,40215,0.129092188839674,0.00600507942546014,0.117322233165772,0.140862144513576,1.88180059809483e-100
NMR metabolomics,X23467.Valine,SHBG,Sex hormone-binding globulin,40524,-0.107586722577409,0.0051787695218353,-0.117737110840206,-0.0974363343146116,4.12433606685375e-94
NMR metabolomics,X23467.Valine,DSG2,Desmoglein-2,42601,-0.0569128200519366,0.00279255602191832,-0.0623862298548965,-0.0514394102489767,5.95165593365035e-91
NMR metabolomics,X23467.Valine,CES1,Liver carboxylesterase 1,42651,0.163654384298351,0.00828247098991742,0.147420741158113,0.179888027438589,1.09279023365981e-85
