Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23448.Saturated Fatty Acids,AGRP,Agouti-related protein,42743,0.212889280128645,0.00492278766345335,0.203240616308276,0.222537943949014,0
NMR metabolomics,X23448.Saturated Fatty Acids,APOC1,Apolipoprotein C-I,40505,0.142837085924445,0.0035252623247849,0.135927571767867,0.149746600081024,0
NMR metabolomics,X23448.Saturated Fatty Acids,APOM,Apolipoprotein M,42651,0.109897653595509,0.00270663502355001,0.104592648949351,0.115202658241667,0
NMR metabolomics,X23448.Saturated Fatty Acids,CCN1,CCN family member 1,42557,0.318684936373439,0.00692708852239164,0.305107842869552,0.332262029877327,0
NMR metabolomics,X23448.Saturated Fatty Acids,CES1,Liver carboxylesterase 1,42649,0.338121594742757,0.00767739396966735,0.323073902562209,0.353169286923305,0
NMR metabolomics,X23448.Saturated Fatty Acids,IGSF9,Protein turtle homolog A,40500,0.319192907333462,0.00792473595784688,0.303660424856082,0.334725389810841,0
NMR metabolomics,X23448.Saturated Fatty Acids,LDLR,Low-density lipoprotein receptor,42632,0.312490715759274,0.00443729213664891,0.303793623171442,0.321187808347106,0
NMR metabolomics,X23448.Saturated Fatty Acids,MFGE8,Lactadherin,42600,0.203931216512621,0.00405420257674052,0.195984979462209,0.211877453563032,0
NMR metabolomics,X23448.Saturated Fatty Acids,NPY,Pro-neuropeptide Y,42710,0.277877872124666,0.00608124990348805,0.26595862231383,0.289797121935503,0
NMR metabolomics,X23448.Saturated Fatty Acids,PLA2G7,Platelet-activating factor acetylhydrolase,42600,0.137991721373817,0.00314373516874964,0.131830000443068,0.144153442304567,0
NMR metabolomics,X23448.Saturated Fatty Acids,PROC,Vitamin K-dependent protein C,42651,0.0939617672864122,0.00241703506707916,0.0892243785549371,0.0986991560178874,1.11254749788753e-308
NMR metabolomics,X23448.Saturated Fatty Acids,F7,Coagulation factor VII,42659,0.115808562916132,0.00298524920720583,0.109957474470008,0.121659651362255,1.11271351349061e-308
NMR metabolomics,X23448.Saturated Fatty Acids,ERBB3,Receptor tyrosine-protein kinase erbB-3,42574,0.0708060488637094,0.00182858771573412,0.0672220169408705,0.0743900807865482,1.11526791003017e-308
NMR metabolomics,X23448.Saturated Fatty Acids,MAMDC4,Apical endosomal glycoprotein,40440,0.203015511336848,0.00528112336120358,0.192664509548889,0.213366513124807,7.10908161671279e-304
NMR metabolomics,X23448.Saturated Fatty Acids,LCAT,Phosphatidylcholine-sterol acyltransferase,40521,0.0808199618599326,0.00213399479633019,0.0766373320591254,0.0850025916607398,1.21992351086445e-295
NMR metabolomics,X23448.Saturated Fatty Acids,NRP1,Neuropilin-1,42693,-0.0962861220986793,0.00269401831048863,-0.101566397987237,-0.0910058462101216,2.1653045575256e-267
NMR metabolomics,X23448.Saturated Fatty Acids,TFPI,Tissue factor pathway inhibitor,42606,0.107058668857488,0.00300374299981141,0.101171332577858,0.112946005137119,6.50030549337501e-266
NMR metabolomics,X23448.Saturated Fatty Acids,LAMP2,Lysosome-associated membrane glycoprotein 2,42227,0.0677393739424902,0.00191525022448185,0.0639854835025058,0.0714932643824747,9.8973044610051e-262
NMR metabolomics,X23448.Saturated Fatty Acids,HHEX,Hematopoietically-expressed homeobox protein HHEX,40472,0.249852969894879,0.00731603792425894,0.235513535563331,0.264192404226426,2.42190933699672e-243
NMR metabolomics,X23448.Saturated Fatty Acids,HS6ST1,Heparan-sulfate 6-O-sulfotransferase 1,42710,0.112802865015626,0.00335715056953156,0.106222849899345,0.119382880131908,8.57828712687685e-238
NMR metabolomics,X23448.Saturated Fatty Acids,FURIN,Furin,42667,0.104564867692712,0.00317792810305129,0.0983361286107313,0.110793606774692,1.89371843851661e-228
NMR metabolomics,X23448.Saturated Fatty Acids,CHMP6,Charged multivesicular body protein 6,40500,0.179926759508123,0.0054569491656369,0.169231139143475,0.190622379872771,1.00392616743279e-227
NMR metabolomics,X23448.Saturated Fatty Acids,C9,Complement component C9,40521,-0.169230459751143,0.00518333188794671,-0.179389790251518,-0.159071129250767,1.55221799300921e-223
NMR metabolomics,X23448.Saturated Fatty Acids,GHR,Growth hormone receptor,40272,0.0899318027161301,0.00276716095756989,0.0845081672392931,0.0953554381929671,2.17546300868558e-221
NMR metabolomics,X23448.Saturated Fatty Acids,TTR,Transthyretin,40413,0.0800714195022188,0.00246630767673998,0.0752374564558085,0.0849053825486292,4.45281078951427e-221
NMR metabolomics,X23448.Saturated Fatty Acids,SLC39A5,Zinc transporter ZIP5,42582,0.16727308744442,0.00527280757693828,0.156938384593621,0.177607790295219,5.05974827496307e-213
NMR metabolomics,X23448.Saturated Fatty Acids,CCL27,C-C motif chemokine 27,42624,0.182878074721376,0.00576776542315751,0.171573254491987,0.194182894950765,7.87585738055383e-213
NMR metabolomics,X23448.Saturated Fatty Acids,MEGF9,Multiple epidermal growth factor-like domains protein 9,42748,0.0593611040090648,0.00189227164912591,0.055652251576778,0.0630699564413516,1.34336427273143e-208
NMR metabolomics,X23448.Saturated Fatty Acids,SMAD1,Mothers against decapentaplegic homolog 1,42335,0.246439373671493,0.00795334132578166,0.23085082467296,0.262027922670025,1.60266874779251e-203
NMR metabolomics,X23448.Saturated Fatty Acids,SSC5D,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,42677,0.127537527281326,0.00414229844074272,0.119418622337471,0.135656432225182,3.11596235566216e-201
NMR metabolomics,X23448.Saturated Fatty Acids,SERPINA5,Plasma serine protease inhibitor,40376,0.0935648565815581,0.00309639100058426,0.087495930220413,0.0996337829427033,6.96719927047354e-193
NMR metabolomics,X23448.Saturated Fatty Acids,P4HB,Protein disulfide-isomerase,42551,0.112901705705325,0.00374861264422626,0.105554424922641,0.120248986488008,7.25934823328258e-193
NMR metabolomics,X23448.Saturated Fatty Acids,ACY1,Aminoacylase-1,42624,0.178437593889129,0.00593392585670426,0.166807099209989,0.19006808856827,2.57005411415608e-192
