Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,APOA1,Apolipoprotein A-I,40539,0.167823466814445,0.00257925682504956,0.162768123437348,0.172878810191542,0
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,APOC1,Apolipoprotein C-I,40516,0.175278250753994,0.00368614661931155,0.168053403380143,0.182503098127845,0
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,APOM,Apolipoprotein M,42663,0.141530251605583,0.00280359179946822,0.136035211678626,0.147025291532541,0
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,PLTP,Phospholipid transfer protein,42752,0.196770578021696,0.003483699774842,0.189942526463006,0.203598629580386,0
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,SIT1,Signaling threshold-regulating transmembrane adapter 1,42370,-0.232262668897241,0.00567344664233065,-0.243382624316209,-0.221142713478273,0
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,FGFBP2,Fibroblast growth factor-binding protein 2,40527,0.191084943283883,0.00533126491546307,0.180635664049575,0.20153422251819,1.30891857927984e-266
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,MAMDC4,Apical endosomal glycoprotein,40451,0.204396423009759,0.0057061632497857,0.193212343040179,0.215580502979339,3.29253442494896e-266
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CLEC4A,C-type lectin domain family 4 member A,42594,0.12888133905602,0.0036380012272226,0.121750856650664,0.136011821461377,7.28977514519073e-263
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,PAG1,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,42357,-0.197148699826695,0.00575302140944156,-0.208424621789201,-0.18587277786419,1.31918865554759e-246
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,MENT,Protein MENT,40283,0.0822575760845214,0.00242394256089656,0.0775066486651642,0.0870085035038787,2.97301241872713e-240
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,MXRA8,Matrix remodeling-associated protein 8,40283,0.110388226103453,0.00325931164628202,0.103999975276741,0.116776476930166,2.32360783381041e-239
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,RAB6A,Ras-related protein Rab-6A,42594,0.160067539299737,0.0047712254551815,0.150715937407581,0.169419141191893,5.20745869976975e-237
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,PON3,Serum paraoxonase/lactonase 3,42676,0.0954443370078694,0.00296766717188932,0.0896277093509663,0.101260964664772,1.00464575795986e-218
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,APOD,Apolipoprotein D,40033,0.14110947809352,0.00457913423627286,0.132134374990425,0.150084581196615,5.79807928041823e-200
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,42613,-0.359333822340817,0.0118980637648497,-0.382654027319922,-0.336013617361711,6.54794904013824e-194
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,42495,-0.142807402878196,0.00474569007793866,-0.152108955430956,-0.133505850325436,1.6155892887834e-192
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,42746,-0.126616621900812,0.00424197908670899,-0.134930900910762,-0.118302342890862,1.17664029458071e-189
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,ADIPOQ,Adiponectin,40539,0.217216821452554,0.00727849825632316,0.202950964870161,0.231482678034948,1.81407370982285e-188
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CD300LG,CMRF35-like molecule 9,42611,0.11962791151407,0.0040291143406376,0.11173084740642,0.12752497562172,1.10433401871331e-187
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CD5,T-cell surface glycoprotein CD5,42706,-0.111535293709134,0.00378627329710236,-0.118956389371455,-0.104114198046814,6.56305977374383e-185
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,PON1,Serum paraoxonase/arylesterase 1,40532,0.0839530021994007,0.00289607673435352,0.0782766918000678,0.0896293125987336,2.65468804147308e-178
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,ITGAV,Integrin alpha-V,42721,0.0490829091033311,0.00172496289051597,0.0457019818379198,0.0524638363687424,5.07936081622458e-173
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CD79B,B-cell antigen receptor complex-associated protein beta chain,42754,-0.143078908916908,0.00504642985482519,-0.152969911432366,-0.133187906401451,7.63179644133806e-172
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CD160,CD160 antigen,42754,-0.144750241017236,0.00516974652771154,-0.15488294421155,-0.134617537822921,9.30193791446482e-168
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,DSC2,Desmocollin-2,42488,-0.104246780017665,0.00373181974084277,-0.111561146709717,-0.0969324133256135,6.3925935417049e-167
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,42711,-0.134737670837801,0.00490536130192176,-0.144352178989567,-0.125123162686034,1.13312006896817e-161
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CTSF,Cathepsin F,42679,0.114049023252946,0.00417423547281372,0.105867521726232,0.122230524779661,5.0591880920561e-160
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,42611,-0.110372526797498,0.00403981470369264,-0.118290563616736,-0.10245448997826,5.44473732717227e-160
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,PTGDS,Prostaglandin-H2 D-isomerase,42555,-0.0941723894021958,0.00344765520681831,-0.10092979360756,-0.087414985196832,6.67140139315915e-160
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CD72,B-cell differentiation antigen CD72,40283,-0.128210284023475,0.00471618750102065,-0.137454011525475,-0.118966556521474,1.32866311052507e-157
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,RTN4R,Reticulon-4 receptor,42721,-0.0978152162679708,0.00362770058066981,-0.104925509406084,-0.090704923129858,5.08863730948572e-156
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,LAG3,Lymphocyte activation gene 3 protein,42587,-0.116264895696448,0.00433529966982376,-0.124762083049303,-0.107767708343593,2.27864937010898e-154
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,42587,-0.093622190900989,0.0035354282526251,-0.100551630276134,-0.0866927515258438,1.16769521218709e-150
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,HAVCR2,Hepatitis A virus cellular receptor 2,42611,-0.102593468128597,0.00388092286731844,-0.110200076948542,-0.0949868593086532,3.64530112797647e-150
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,LGALS9,Galectin-9,42620,-0.0896868760529154,0.00340230166173019,-0.0963553873099065,-0.0830183647959242,2.3677612681566e-149
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,IL32,Interleukin-32,42594,0.123058043648362,0.00466855458083608,0.113907676669924,0.132208410626801,2.5136428147762e-149
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,CA6,Carbonic anhydrase 6,42581,0.17182406060339,0.00660566123317677,0.158876964586363,0.184771156620416,1.46625715554483e-145
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,FOLR2,Folate receptor beta,42711,-0.0812434029583666,0.00312775919778227,-0.0873738109860199,-0.0751129949307134,3.37001684908625e-145
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,42611,-0.088397567654752,0.00341559608077018,-0.0950921359730616,-0.0817029993364425,3.68845231944498e-144
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,HMOX1,Heme oxygenase 1,42500,0.131577110219792,0.00511162138289076,0.121558332309326,0.141595888130258,1.22967954721591e-142
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,BPIFB1,BPI fold-containing family B member 1,42573,0.169694517624218,0.00659408281817742,0.15677011530059,0.182618919947846,1.3798859562316e-142
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,DLL1,Delta-like protein 1,42679,-0.0852186744350967,0.00333016302796356,-0.0917457939699053,-0.0786915549002881,4.47174181194446e-141
NMR metabolomics,X23570.Free Cholesterol in Medium HDL,KLRB1,Killer cell lectin-like receptor subfamily B member 1,42754,-0.107017404863748,0.00423893605694217,-0.115325719535355,-0.0987090901921412,1.81592782377741e-137
