Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,"X24507.Natural environment percentage, buffer 300m",ADD1,Alpha-adducin,48793,-0.0297671214801418,0.00548339251503458,-0.0405145708096095,-0.019019672150674,5.74738219597051e-08
Working and living environment,"X24507.Natural environment percentage, buffer 300m",AMPD3,AMP deaminase 3,49182,-0.0296176131953636,0.00557518630945456,-0.0405449783618945,-0.0186902480288326,1.09349684209981e-07
Working and living environment,"X24507.Natural environment percentage, buffer 300m",PSME2,Proteasome activator complex subunit 2,51895,-0.0147931425684175,0.00284742680267871,-0.0203740991016678,-0.00921218603516724,2.06192286470713e-07
Working and living environment,"X24507.Natural environment percentage, buffer 300m",BOLA2_BOLA2B,BolA-like protein 2,48714,-0.0216011845528887,0.00419931888749826,-0.0298318495723853,-0.0133705195333922,2.71589609018014e-07
Working and living environment,"X24507.Natural environment percentage, buffer 300m",AARSD1,Alanyl-tRNA editing protein Aarsd1,52106,-0.0218413146264197,0.00433110932596862,-0.0303302889053182,-0.0133523403475212,4.62046386028318e-07
Working and living environment,"X24507.Natural environment percentage, buffer 300m",NCF2,Neutrophil cytosol factor 2,52125,-0.0328085650204617,0.00665535474021547,-0.045853060311284,-0.0197640697296394,8.29523083206319e-07
Working and living environment,"X24507.Natural environment percentage, buffer 300m",RILP,Rab-interacting lysosomal protein,52325,-0.0227680116941582,0.00464645087157847,-0.031875055402452,-0.0136609679858644,9.64420026984259e-07
Working and living environment,"X24507.Natural environment percentage, buffer 300m",RANBP1,Ran-specific GTPase-activating protein,48714,-0.0199063194838344,0.00409854496035112,-0.0279394676061226,-0.0118731713615462,1.20147045862938e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",DNAJC9,DnaJ homolog subfamily C member 9,49121,-0.0285841422248536,0.00590313931839628,-0.0401542952889103,-0.0170139891607968,1.29376576101343e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",CXCL14,C-X-C motif chemokine 14,51773,0.0217884014808595,0.00451257356829944,0.0129437572869926,0.0306330456747264,1.38551692855021e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",TGM2,Protein-glutamine gamma-glutamyltransferase 2,52185,-0.028690182752518,0.00594737645343891,-0.0403470406012582,-0.0170333249037777,1.41603717095516e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",UBAC1,Ubiquitin-associated domain-containing protein 1,52106,-0.0129609129016292,0.00270389318805348,-0.018260543550214,-0.00766128225304435,1.64984555298659e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",PPME1,Protein phosphatase methylesterase 1,52106,-0.0223054608768599,0.00471571586786889,-0.0315482639778829,-0.0130626577758369,2.2582760121608e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",CCL2,C-C motif chemokine 2,51975,-0.0194638301372853,0.00414373215614245,-0.0275855451633245,-0.0113421151112461,2.65324278587218e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,52317,-0.0211532088626813,0.00458180359597108,-0.0301335439107846,-0.012172873814578,3.91823165556577e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",IMPACT,Protein IMPACT,49182,-0.0198488851192915,0.00430239118963954,-0.028281571850985,-0.011416198387598,3.9848844952663e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",ATXN3,Ataxin-3,49182,-0.0221968223254248,0.00481687017878299,-0.0316378878758394,-0.0127557567750101,4.08792485450786e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",DNAJB2,DnaJ homolog subfamily B member 2,48793,-0.0187731013799583,0.00418614755564604,-0.0269779505890245,-0.010568252170892,7.34733439823554e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",SLC4A1,Band 3 anion transport protein,49230,-0.0164963496207217,0.00367928080489357,-0.0237077399983131,-0.00928495924313032,7.38082271184055e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",NSFL1C,NSFL1 cofactor p47,52398,-0.0225602456874928,0.00507435509864819,-0.0325059816808433,-0.0126145096941424,8.79166846146423e-06
Working and living environment,"X24507.Natural environment percentage, buffer 300m",CENPF,Centromere protein F,48858,-0.0188874227338174,0.00427910342844742,-0.0272744654535744,-0.0105003800140605,1.02077588016323e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",CAT,Catalase,48942,-0.0187308992853237,0.00424502216303219,-0.0270511427248668,-0.0104106558457806,1.02753880470076e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",GLRX,Glutaredoxin-1,52061,-0.0195219823325975,0.00445664792747485,-0.0282570122704482,-0.0107869523947468,1.18978143123501e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",LXN,Latexin,51912,-0.0229593532512625,0.00531797773145488,-0.0333825896049141,-0.012536116897611,1.58611442484933e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",PPCDC,Phosphopantothenoylcysteine decarboxylase,52398,-0.0153912763966897,0.00359791268278984,-0.0224431852549578,-0.00833936753842166,1.89474961382792e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",ST13,Hsc70-interacting protein,48793,-0.0184866958112798,0.00434695885355404,-0.0270067351642457,-0.00996665645831389,2.12103299803497e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",ANKRD54,Ankyrin repeat domain-containing protein 54,51698,-0.019144402657106,0.00450648536939789,-0.0279771139811259,-0.0103116913330862,2.16371119891375e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",CELA3A,Chymotrypsin-like elastase family member 3A,52468,-0.0194491697319787,0.00459819149226075,-0.0284616250568098,-0.0104367144071476,2.34851949595928e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",TRAF2,TNF receptor-associated factor 2,52158,-0.0227359852913118,0.00538078589401831,-0.0332823256435877,-0.0121896449390359,2.39434210347974e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,52158,-0.0199390544550876,0.00480509618660551,-0.0293570429808343,-0.0105210659293408,3.34308257473875e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",PKLR,Pyruvate kinase PKLR,52244,-0.0215229439258858,0.00519655312939558,-0.0317081880595012,-0.0113376997922705,3.45858449797868e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,52285,-0.0167220984617446,0.00404656227724029,-0.0246533605251356,-0.00879083639835367,3.60227425243627e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",CCS,Copper chaperone for superoxide dismutase,52010,-0.0152001799110957,0.00370314524242965,-0.0224583445862578,-0.00794201523593359,4.06304488190424e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",ASRGL1,Isoaspartyl peptidase/L-asparaginase,48714,-0.0319893853951911,0.00780821042826996,-0.0472934778346002,-0.016685292955782,4.20426054383991e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,52215,-0.0205823337234182,0.005026803598792,-0.0304348687770506,-0.0107297986697859,4.24493048681753e-05
Working and living environment,"X24507.Natural environment percentage, buffer 300m",CEBPB,CCAAT/enhancer-binding protein beta,51782,-0.0122414413327817,0.00299402022195568,-0.0181097209678148,-0.00637316169774853,4.35429419469168e-05
