Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LY75,Lymphocyte antigen 75,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,45683,1592,1.31 [1.16-1.48],1.0442781180588364e-05
LY75,Lymphocyte antigen 75,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,48160,704,1.30 [1.09-1.56],0.0035118688445579
LY75,Lymphocyte antigen 75,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,48160,704,1.30 [1.09-1.56],0.0035118688445579
LY75,Lymphocyte antigen 75,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,46771,268,1.67 [1.25-2.24],0.000559285239605
LY75,Lymphocyte antigen 75,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,46743,240,1.67 [1.23-2.27],0.0010892117281355
LY75,Lymphocyte antigen 75,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,47612,1109,1.41 [1.21-1.63],5.693415779856184e-06
LY75,Lymphocyte antigen 75,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,47577,1074,1.34 [1.15-1.55],0.0001229350245739
LY75,Lymphocyte antigen 75,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",50734,246,1.51 [1.12-2.05],0.007700034774224
LY75,Lymphocyte antigen 75,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,50735,103,1.89 [1.19-3.01],0.0070816321787669
LY75,Lymphocyte antigen 75,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",46460,103,2.03 [1.27-3.26],0.0032172388403126
LY75,Lymphocyte antigen 75,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,28996,881,1.29 [1.09-1.52],0.0027608302593191
LY75,Lymphocyte antigen 75,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,45895,2016,0.86 [0.78-0.96],0.0049630827756464
LY75,Lymphocyte antigen 75,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",47923,1668,0.83 [0.74-0.93],0.0013307504252747
LY75,Lymphocyte antigen 75,Chapter X Diseases of the respiratory system,Asthma,36679,1668,0.84 [0.75-0.94],0.0020864746251539
LY75,Lymphocyte antigen 75,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",36142,1668,0.84 [0.75-0.94],0.0026988957630044
LY75,Lymphocyte antigen 75,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",36654,1643,0.83 [0.74-0.94],0.0020413049077255
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",51267,164,1.69 [1.17-2.45],0.0052376852674814
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,Crohn disease,48095,164,1.72 [1.18-2.49],0.004413400397969
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,Crohn's disease NAS,48055,124,1.80 [1.17-2.76],0.0073236756425076
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,36376,200,1.71 [1.22-2.40],0.0018337894275667
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,Intestinal stricture,50473,200,1.70 [1.22-2.38],0.0019231940194844
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",36307,131,2.15 [1.41-3.28],0.0003785958041142
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,Diseases of peritoneum,50494,176,1.60 [1.12-2.29],0.0092095539604871
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,Diseases of liver,49769,249,2.55 [1.87-3.47],2.8140944829142543e-09
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,Other diseases of liver,49657,137,2.46 [1.63-3.73],2.106916330949421e-05
LY75,Lymphocyte antigen 75,Chapter XI Diseases of the digestive system,"Postprocedural disorders of digestive system, not elsewhere classified",48087,99,2.02 [1.25-3.26],0.0042876292984173
