Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DAPK2,Death-associated protein kinase 2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",43230,134,1.38 [1.11-1.73],0.0041317814195985
DAPK2,Death-associated protein kinase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,33352,87,1.50 [1.17-1.93],0.0014697166291673
DAPK2,Death-associated protein kinase 2,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",38303,491,0.76 [0.64-0.91],0.0029724827416848
DAPK2,Death-associated protein kinase 2,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,34718,3516,1.10 [1.04-1.17],0.001238244284815
DAPK2,Death-associated protein kinase 2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,38792,1726,1.17 [1.09-1.27],4.8044882670558026e-05
DAPK2,Death-associated protein kinase 2,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",40498,1416,1.14 [1.04-1.24],0.0033339885988969
DAPK2,Death-associated protein kinase 2,Chapter X Diseases of the respiratory system,Asthma,31042,1416,1.15 [1.05-1.25],0.0020000390165135
DAPK2,Death-associated protein kinase 2,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",30597,1416,1.15 [1.05-1.25],0.0020480329141738
DAPK2,Death-associated protein kinase 2,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",31022,1396,1.15 [1.05-1.25],0.0019022559437769
DAPK2,Death-associated protein kinase 2,Chapter X Diseases of the respiratory system,Interstitial lung disease,40899,136,1.41 [1.13-1.76],0.0022937512968977
DAPK2,Death-associated protein kinase 2,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",42949,136,1.42 [1.14-1.77],0.001961608591276
DAPK2,Death-associated protein kinase 2,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,41821,1295,1.13 [1.04-1.24],0.0056251630274013
DAPK2,Death-associated protein kinase 2,Chapter XI Diseases of the digestive system,Diseases of the digestive system,41111,528,1.22 [1.07-1.38],0.0029792801941981
DAPK2,Death-associated protein kinase 2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40702,119,1.50 [1.21-1.86],0.0002213399371971
DAPK2,Death-associated protein kinase 2,Chapter XI Diseases of the digestive system,Coeliac disease,40682,99,1.51 [1.19-1.91],0.0005951782681437
DAPK2,Death-associated protein kinase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,30364,258,1.41 [1.19-1.66],4.511865545510001e-05
DAPK2,Death-associated protein kinase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,30877,771,1.20 [1.07-1.34],0.0017443259549477
DAPK2,Death-associated protein kinase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",42742,247,1.42 [1.20-1.67],2.735542665506532e-05
DAPK2,Death-associated protein kinase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,42759,223,1.45 [1.22-1.71],1.879790548643816e-05
DAPK2,Death-associated protein kinase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,42343,94,1.61 [1.28-2.02],3.6543614421629134e-05
DAPK2,Death-associated protein kinase 2,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,23264,133,1.39 [1.08-1.77],0.0091360987071522
DAPK2,Death-associated protein kinase 2,"Chapter XV Pregnancy, childbirth and the puerperium",Postpartum haemorrhage due to anatomy,22340,107,0.54 [0.35-0.82],0.0041452501151332
