Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,CDH2,Cadherin-2,Inverse variance weighted,8,1.02 [1.01-1.03],0.000102347169846258,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,CPOX,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",Inverse variance weighted,8,1.04 [1.01-1.07],0.00225278247325091,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,HMOX1,Heme oxygenase 1,Inverse variance weighted,8,1.02 [1.01-1.03],0.00277165987356772,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PCDH17,Protocadherin-17,Inverse variance weighted,8,1.01 [1-1.02],0.00928698471490431,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ENG,Endoglin,Inverse variance weighted,8,1.01 [1-1.02],0.0253368726569793,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,TGFBI,Transforming growth factor-beta-induced protein ig-h3,Inverse variance weighted,8,1.01 [1-1.02],0.0269502655570572,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,AMIGO2,Amphoterin-induced protein 2,Inverse variance weighted,8,1.01 [1-1.02],0.027184804723605,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PGF,Placenta growth factor,Inverse variance weighted,8,0.99 [0.98-1],0.0564440977965334,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,8,0.99 [0.98-1],0.0831800832882865,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,8,1.01 [1-1.03],0.0843635264468914,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,THOP1,Thimet oligopeptidase,Inverse variance weighted,8,1.01 [1-1.02],0.0854327232085654,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,8,1.01 [1-1.03],0.0932901229905253,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,DDR1,Epithelial discoidin domain-containing receptor 1,Inverse variance weighted,8,1.01 [1-1.03],0.128438163938998,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IL1RL2,Interleukin-1 receptor-like 2,Inverse variance weighted,8,1.01 [1-1.03],0.133809281386156,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,THBS2,Thrombospondin-2,Inverse variance weighted,8,1.01 [1-1.02],0.158659892492959,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,NFATC3,"Nuclear factor of activated T-cells, cytoplasmic 3",Inverse variance weighted,8,0.99 [0.98-1],0.177257074814829,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,COL5A1,Collagen alpha-1(V) chain,Inverse variance weighted,8,1.01 [1-1.02],0.177565613147016,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,TGFB1,Transforming growth factor beta-1 proprotein,Inverse variance weighted,8,0.99 [0.98-1],0.188791734568751,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,MVK,Mevalonate kinase,Inverse variance weighted,8,0.99 [0.98-1],0.191450115307333,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",Inverse variance weighted,8,0.99 [0.98-1],0.209041431326347,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,8,1.01 [1-1.02],0.221734964473952,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,8,1.01 [1-1.02],0.233383974564583,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ACP5,Tartrate-resistant acid phosphatase type 5,Inverse variance weighted,8,1.01 [1-1.02],0.242646115761331,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,AXL,Tyrosine-protein kinase receptor UFO,Inverse variance weighted,8,1.01 [0.99-1.02],0.253555675559681,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Inverse variance weighted,8,0.99 [0.98-1],0.281663686003444,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,Inverse variance weighted,8,1 [1-1.01],0.288893270779002,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ALCAM,CD166 antigen,Inverse variance weighted,8,1.01 [0.99-1.02],0.296744277117695,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PLAU,Urokinase-type plasminogen activator,Inverse variance weighted,8,0.99 [0.98-1],0.300292958726138,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,8,1.01 [0.99-1.02],0.319915731838037,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,8,1.01 [0.99-1.02],0.334898716360139,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GOT1,"Aspartate aminotransferase, cytoplasmic",Inverse variance weighted,8,0.99 [0.98-1.01],0.363622298894313,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PCBD1,Pterin-4-alpha-carbinolamine dehydratase,Inverse variance weighted,8,1 [0.98-1.01],0.379053476060667,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,8,1 [0.98-1.01],0.381953293471643,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,8,1 [0.99-1.01],0.431778762503331,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,Inverse variance weighted,8,0.99 [0.98-1.01],0.438035622955136,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,FUOM,Fucose mutarotase,Inverse variance weighted,8,1 [0.99-1.01],0.449364402684394,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ALDH1A1,Retinal dehydrogenase 1,Inverse variance weighted,8,1 [0.99-1.01],0.449388604630376,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,8,1 [0.99-1.01],0.457549723991422,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,CD244,Natural killer cell receptor 2B4,Inverse variance weighted,8,1 [0.99-1.02],0.458810283767129,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,CBS,Cystathionine beta-synthase,Inverse variance weighted,8,1 [0.98-1.01],0.466071418029612,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,DCXR,L-xylulose reductase,Inverse variance weighted,8,1 [0.98-1.01],0.472330774881705,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,RIDA,2-iminobutanoate/2-iminopropanoate deaminase,Inverse variance weighted,8,1 [0.99-1.01],0.49147758814905,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,KYNU,Kynureninase,Inverse variance weighted,8,1 [0.99-1.01],0.508716775983814,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,8,1 [0.99-1.01],0.529068602931401,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,NPL,N-acetylneuraminate lyase,Inverse variance weighted,8,1 [0.99-1.01],0.554365252143851,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ASS1,Argininosuccinate synthase,Inverse variance weighted,8,1 [0.99-1.01],0.569198473171638,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,8,1 [0.99-1.01],0.581715305483505,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,8,1 [0.98-1.01],0.582224254959578,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,8,1 [0.99-1.01],0.600155552484327,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PTS,6-pyruvoyl tetrahydrobiopterin synthase,Inverse variance weighted,8,1 [0.99-1.02],0.600617510507788,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,RBP5,Retinol-binding protein 5,Inverse variance weighted,8,1 [0.99-1.01],0.603939520632227,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IL18,Interleukin-18,Inverse variance weighted,8,1 [0.99-1.01],0.619403843925644,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,8,1 [0.99-1.01],0.632577486488297,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,8,1 [0.99-1.02],0.684658200939025,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ACY1,Aminoacylase-1,Inverse variance weighted,8,1 [0.99-1.01],0.688435757560876,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,HNMT,Histamine N-methyltransferase,Inverse variance weighted,8,1 [0.99-1.01],0.699945871483646,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PTGR1,Prostaglandin reductase 1,Inverse variance weighted,8,1 [0.99-1.01],0.700915213431701,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,SCLY,Selenocysteine lyase,Inverse variance weighted,8,1 [0.99-1.01],0.703577829558326,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,8,1 [0.99-1.01],0.707721834967034,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,8,1 [0.98-1.01],0.720926733838297,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GSTA1,Glutathione S-transferase A1,Inverse variance weighted,8,1 [0.99-1.01],0.724466246986463,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,8,1 [0.99-1.01],0.728722094902992,trans
