Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,G6_MS,LGALS9,Galectin-9,Inverse variance weighted,3,1.07 [1.02-1.11],0.00543411447722174,trans
Chapter VI Diseases of the nervous system,G6_MS,COMP,Cartilage oligomeric matrix protein,Inverse variance weighted,3,0.93 [0.87-0.99],0.0243784833758858,trans
Chapter VI Diseases of the nervous system,G6_MS,PEPD,Xaa-Pro dipeptidase,Inverse variance weighted,3,0.95 [0.9-0.99],0.0291018465331408,trans
Chapter VI Diseases of the nervous system,G6_MS,GFAP,Glial fibrillary acidic protein,Inverse variance weighted,3,1.05 [0.99-1.12],0.0848427291390638,trans
Chapter VI Diseases of the nervous system,G6_MS,ITGA11,Integrin alpha-11,Inverse variance weighted,3,0.96 [0.92-1.01],0.10308463039473,trans
Chapter VI Diseases of the nervous system,G6_MS,ACP5,Tartrate-resistant acid phosphatase type 5,Inverse variance weighted,3,0.96 [0.92-1.01],0.109691736111709,trans
Chapter VI Diseases of the nervous system,G6_MS,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,3,0.97 [0.92-1.01],0.134832107098827,trans
Chapter VI Diseases of the nervous system,G6_MS,TNXB,Tenascin-X,Inverse variance weighted,3,0.95 [0.88-1.03],0.235893805542818,trans
Chapter VI Diseases of the nervous system,G6_MS,IL15,Interleukin-15,Inverse variance weighted,3,0.95 [0.86-1.06],0.363047984308616,trans
Chapter VI Diseases of the nervous system,G6_MS,FGFBP2,Fibroblast growth factor-binding protein 2,Inverse variance weighted,3,0.98 [0.94-1.03],0.420547550675896,trans
Chapter VI Diseases of the nervous system,G6_MS,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,3,1.02 [0.97-1.07],0.466361315064104,trans
Chapter VI Diseases of the nervous system,G6_MS,ITGAV,Integrin alpha-V,Inverse variance weighted,3,0.97 [0.91-1.05],0.467351494088679,trans
Chapter VI Diseases of the nervous system,G6_MS,OMG,Oligodendrocyte-myelin glycoprotein,Inverse variance weighted,3,0.97 [0.9-1.05],0.485566529279124,trans
Chapter VI Diseases of the nervous system,G6_MS,CLEC4A,C-type lectin domain family 4 member A,Inverse variance weighted,3,1.03 [0.94-1.13],0.518593316065548,trans
Chapter VI Diseases of the nervous system,G6_MS,BAG3,BAG family molecular chaperone regulator 3,Inverse variance weighted,3,0.98 [0.94-1.04],0.542120158738562,trans
Chapter VI Diseases of the nervous system,G6_MS,FAP,Prolyl endopeptidase FAP,Inverse variance weighted,3,0.97 [0.87-1.08],0.577709312501891,trans
Chapter VI Diseases of the nervous system,G6_MS,NEFL,Neurofilament light polypeptide,Inverse variance weighted,3,1.01 [0.97-1.06],0.58598061894931,trans
Chapter VI Diseases of the nervous system,G6_MS,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,Inverse variance weighted,3,0.97 [0.87-1.08],0.59489025579461,trans
Chapter VI Diseases of the nervous system,G6_MS,CA14,Carbonic anhydrase 14,Inverse variance weighted,3,1.03 [0.9-1.17],0.677685337982244,trans
Chapter VI Diseases of the nervous system,G6_MS,MYOC,Myocilin,Inverse variance weighted,3,0.97 [0.82-1.15],0.729309282473682,trans
Chapter VI Diseases of the nervous system,G6_MS,MXRA8,Matrix remodeling-associated protein 8,Inverse variance weighted,3,1.02 [0.91-1.15],0.733028914851501,trans
Chapter VI Diseases of the nervous system,G6_MS,ITGB5,Integrin beta-5,Inverse variance weighted,3,0.99 [0.91-1.07],0.762567034010518,trans
Chapter VI Diseases of the nervous system,G6_MS,ITGB2,Integrin beta-2,Inverse variance weighted,3,1.02 [0.88-1.18],0.820328021676134,trans
Chapter VI Diseases of the nervous system,G6_MS,CA6,Carbonic anhydrase 6,Inverse variance weighted,3,0.99 [0.93-1.06],0.823326855853354,trans
Chapter VI Diseases of the nervous system,G6_MS,RGMA,Repulsive guidance molecule A,Inverse variance weighted,3,1.02 [0.86-1.2],0.837168894805982,trans
Chapter VI Diseases of the nervous system,G6_MS,CST5,Cystatin-D,Inverse variance weighted,3,1 [0.94-1.08],0.895004232731741,trans
Chapter VI Diseases of the nervous system,G6_MS,ITGAM,Integrin alpha-M,Inverse variance weighted,3,1 [0.94-1.06],0.90770794567011,trans
Chapter VI Diseases of the nervous system,G6_MS,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,3,1 [0.94-1.07],0.957455858916646,trans
