Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,PI3,Elafin,Inverse variance weighted,30,1.13 [1.08-1.18],7.22330545393636e-08,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,IL19,Interleukin-19,Inverse variance weighted,30,1.09 [1.06-1.13],1.00902611690065e-06,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,30,1.05 [1.02-1.07],9.20293598694016e-05,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,30,1.05 [1.03-1.08],9.78449127711016e-05,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,30,1.09 [1.04-1.14],0.000150076928408242,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,30,1.06 [1.03-1.09],0.000268521561777528,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,30,1.06 [1.02-1.09],0.000420811663118178,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,30,1.06 [1.03-1.1],0.000490350233690917,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,30,1.05 [1.02-1.08],0.000632529842064854,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,30,1.06 [1.03-1.1],0.000651593535559911,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,EFNA1,Ephrin-A1,Inverse variance weighted,30,1.06 [1.02-1.09],0.00124586897825173,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,30,1.07 [1.03-1.11],0.00170130884592454,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,30,1.06 [1.02-1.09],0.00178924859314105,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,30,1.06 [1.02-1.1],0.0027759888309226,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,EFNA4,Ephrin-A4,Inverse variance weighted,30,1.06 [1.02-1.1],0.00287112397035345,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,IL36G,Interleukin-36 gamma,Inverse variance weighted,30,1.05 [1.02-1.09],0.00287946839772825,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,30,1.05 [1.02-1.08],0.00292750675349477,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,GPR15L,Protein GPR15L,Inverse variance weighted,30,1.05 [1.01-1.08],0.00434799520807385,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,30,1.05 [1.02-1.09],0.00461042282730226,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,CD300E,CMRF35-like molecule 2,Inverse variance weighted,30,1.06 [1.02-1.1],0.00464244475970522,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,PGF,Placenta growth factor,Inverse variance weighted,30,1.05 [1.01-1.09],0.00581668347438457,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,30,1.05 [1.01-1.1],0.00658839724504781,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,CDH3,Cadherin-3,Inverse variance weighted,30,1.04 [1.01-1.08],0.00709293158782903,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,DSC2,Desmocollin-2,Inverse variance weighted,30,1.05 [1.01-1.09],0.0109501436300672,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,RNASE6,Ribonuclease K6,Inverse variance weighted,30,1.04 [1.01-1.07],0.0125380582646137,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,30,1.05 [1.01-1.09],0.0132699739101256,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,SBSN,Suprabasin,Inverse variance weighted,30,1.04 [1.01-1.07],0.0142646760504994,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",Inverse variance weighted,30,1.05 [1.01-1.09],0.0146296211036256,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,30,1.05 [1.01-1.1],0.0152697549952403,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,30,1.04 [1.01-1.07],0.0161518846860187,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,LGALS4,Galectin-4,Inverse variance weighted,30,1.05 [1.01-1.09],0.0165087663744168,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,GDF15,Growth/differentiation factor 15,Inverse variance weighted,30,1.03 [1.01-1.06],0.0201696273599264,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,LGALS9,Galectin-9,Inverse variance weighted,30,1.08 [1.01-1.16],0.0204328509203036,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,EREG,Proepiregulin,Inverse variance weighted,30,1.03 [1-1.06],0.0228128876140991,trans
