Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,IPF,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,20,1.05 [1.03-1.06],1.38899725615037e-10,trans
Chapter X Diseases of the respiratory system,IPF,KRT19,"Keratin, type I cytoskeletal 19",Inverse variance weighted,20,1.04 [1.03-1.06],2.83948965346354e-10,trans
Chapter X Diseases of the respiratory system,IPF,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,20,1.05 [1.03-1.07],4.44874565529902e-08,trans
Chapter X Diseases of the respiratory system,IPF,AREG,Amphiregulin,Inverse variance weighted,20,1.04 [1.02-1.05],4.45374866946283e-08,trans
Chapter X Diseases of the respiratory system,IPF,OCLN,Occludin,Inverse variance weighted,20,1.04 [1.02-1.05],5.85825064928462e-08,trans
Chapter X Diseases of the respiratory system,IPF,SFTPD,Pulmonary surfactant-associated protein D,Inverse variance weighted,20,1.04 [1.03-1.06],1.96670096637069e-07,trans
Chapter X Diseases of the respiratory system,IPF,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,20,1.04 [1.03-1.06],2.06659546476868e-07,trans
Chapter X Diseases of the respiratory system,IPF,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,Inverse variance weighted,20,1.03 [1.02-1.05],2.7067327249807e-07,trans
Chapter X Diseases of the respiratory system,IPF,BSG,Basigin,Inverse variance weighted,20,1.04 [1.02-1.05],4.19229076501428e-07,trans
Chapter X Diseases of the respiratory system,IPF,SCGB3A2,Secretoglobin family 3A member 2,Inverse variance weighted,20,1.03 [1.02-1.05],1.75235448864123e-06,trans
Chapter X Diseases of the respiratory system,IPF,MSLN,Mesothelin,Inverse variance weighted,20,1.04 [1.03-1.06],1.79942047780846e-06,trans
Chapter X Diseases of the respiratory system,IPF,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,20,1.03 [1.02-1.04],2.79361191466186e-06,trans
Chapter X Diseases of the respiratory system,IPF,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,20,1.03 [1.02-1.04],3.59021158480849e-06,trans
Chapter X Diseases of the respiratory system,IPF,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,20,1.03 [1.02-1.04],5.80650537399454e-06,trans
