Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,5,0.94 [0.89-0.99],0.0169739487070234,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,PSAP,Prosaposin,Inverse variance weighted,5,0.95 [0.9-0.99],0.0275167179720769,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CST3,Cystatin-C,Inverse variance weighted,5,0.95 [0.91-1],0.0313405961015704,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Inverse variance weighted,5,0.94 [0.89-1],0.0488898637569624,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,INHBB,Inhibin beta B chain,Inverse variance weighted,5,0.95 [0.91-1],0.0489053427066645,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TFF3,Trefoil factor 3,Inverse variance weighted,5,0.95 [0.91-1],0.0571392228457532,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,5,0.95 [0.9-1],0.0601798896013355,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,5,0.96 [0.92-1],0.075729222241601,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,5,0.94 [0.88-1.01],0.0881014991095852,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,5,0.94 [0.87-1.01],0.0906578366916748,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.96 [0.91-1.01],0.110155867895889,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CFD,Complement factor D,Inverse variance weighted,5,0.96 [0.91-1.01],0.115427926352345,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",Inverse variance weighted,5,1.06 [0.99-1.14],0.117871480326478,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,EDN1,Endothelin-1,Inverse variance weighted,5,1.06 [0.99-1.13],0.121014535025513,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,RNASE4,Ribonuclease 4,Inverse variance weighted,5,0.96 [0.92-1.01],0.12662264732042,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,5,1.04 [0.99-1.09],0.135514523057839,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,5,1.04 [0.99-1.09],0.137005486079747,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,5,0.97 [0.92-1.01],0.141194105767198,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,5,0.96 [0.91-1.02],0.148647716911004,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,5,0.97 [0.92-1.01],0.148904849348775,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,5,1.03 [0.99-1.08],0.155999965114419,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,5,1.03 [0.99-1.08],0.185021283908595,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,GM2A,Ganglioside GM2 activator,Inverse variance weighted,5,0.95 [0.88-1.03],0.199570272311893,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,0.96 [0.89-1.03],0.207533812194982,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,S100A12,Protein S100-A12,Inverse variance weighted,5,0.97 [0.92-1.02],0.240042346043106,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,5,0.97 [0.93-1.02],0.243023251884033,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,GGH,Gamma-glutamyl hydrolase,Inverse variance weighted,5,1.03 [0.98-1.09],0.246723055948342,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,LGALS9,Galectin-9,Inverse variance weighted,5,0.97 [0.93-1.02],0.248548549093219,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,VWC2,Brorin,Inverse variance weighted,5,0.97 [0.91-1.03],0.251677188260803,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,5,1.03 [0.98-1.07],0.26289222146568,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,5,1.03 [0.97-1.1],0.264994284215273,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,ADM,Pro-adrenomedullin,Inverse variance weighted,5,0.97 [0.91-1.03],0.271403126916796,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,5,0.97 [0.93-1.02],0.284333702410783,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,EGFR,Epidermal growth factor receptor,Inverse variance weighted,5,1.03 [0.98-1.07],0.296274336039812,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,5,0.97 [0.91-1.03],0.300312890277241,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,5,0.98 [0.93-1.02],0.303526166149561,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",Inverse variance weighted,5,0.98 [0.93-1.02],0.309278858155949,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,5,0.97 [0.9-1.03],0.320043139852547,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,PGF,Placenta growth factor,Inverse variance weighted,5,1.02 [0.98-1.07],0.333448218171901,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CD59,CD59 glycoprotein,Inverse variance weighted,5,0.98 [0.93-1.02],0.349189797339586,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,5,0.98 [0.93-1.03],0.368387368100021,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CD302,CD302 antigen,Inverse variance weighted,5,0.97 [0.9-1.04],0.375718383347011,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,LAYN,Layilin,Inverse variance weighted,5,0.97 [0.91-1.04],0.384108751682958,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,KLK4,Kallikrein-4,Inverse variance weighted,5,1.02 [0.98-1.06],0.387087923794342,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CRIP2,Cysteine-rich protein 2,Inverse variance weighted,5,0.98 [0.92-1.03],0.396975471334247,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,5,0.98 [0.94-1.02],0.398990365172127,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,GDF15,Growth/differentiation factor 15,Inverse variance weighted,5,0.98 [0.94-1.02],0.404524442634282,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,ULBP2,UL16-binding protein 2,Inverse variance weighted,5,0.97 [0.89-1.05],0.426373793687084,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,LGALS4,Galectin-4,Inverse variance weighted,5,0.98 [0.93-1.03],0.43009846255419,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,5,1.04 [0.94-1.16],0.430713810994196,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CCL7,C-C motif chemokine 7,Inverse variance weighted,5,1.02 [0.97-1.07],0.440108146764777,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,5,0.98 [0.93-1.03],0.440898169382908,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,NECTIN2,Nectin-2,Inverse variance weighted,5,0.98 [0.93-1.04],0.475304758512573,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,5,0.98 [0.92-1.04],0.476484187769354,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,SPP1,Osteopontin,Inverse variance weighted,5,1.02 [0.97-1.07],0.481085851767031,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,5,0.99 [0.95-1.03],0.517552626180553,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,5,1.03 [0.94-1.13],0.519827133362836,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CA6,Carbonic anhydrase 6,Inverse variance weighted,5,0.99 [0.95-1.03],0.520153252264996,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,MMP12,Macrophage metalloelastase,Inverse variance weighted,5,1.02 [0.96-1.07],0.53437581043011,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.99 [0.94-1.03],0.540473502360359,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,0.98 [0.9-1.06],0.543892942729618,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,B2M,Beta-2-microglobulin,Inverse variance weighted,5,0.99 [0.94-1.03],0.5454962776512,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,5,1.01 [0.98-1.04],0.572633697819483,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,5,0.99 [0.94-1.04],0.572650034048807,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.98 [0.9-1.06],0.575172010183455,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,5,0.98 [0.92-1.05],0.57626906071665,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,RNASE6,Ribonuclease K6,Inverse variance weighted,5,0.99 [0.94-1.03],0.590004114558588,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,OGN,Mimecan,Inverse variance weighted,5,0.97 [0.89-1.07],0.597789169237068,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,HGF,Hepatocyte growth factor,Inverse variance weighted,5,0.99 [0.94-1.04],0.603965525282377,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,5,0.99 [0.94-1.04],0.60403844109485,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,5,0.98 [0.9-1.07],0.619809186789194,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,5,0.99 [0.94-1.04],0.621242403607456,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,5,1.01 [0.96-1.07],0.637704363682632,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,5,0.97 [0.84-1.11],0.640477622184771,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,MSLN,Mesothelin,Inverse variance weighted,5,1.01 [0.96-1.07],0.65253239921622,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,5,0.99 [0.92-1.05],0.65832778659951,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,AMBP,Protein AMBP,Inverse variance weighted,5,0.99 [0.92-1.05],0.673760647770942,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,5,0.99 [0.95-1.04],0.674879831406527,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,COLEC12,Collectin-12,Inverse variance weighted,5,0.98 [0.9-1.07],0.675872650762201,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,RNASET2,Ribonuclease T2,Inverse variance weighted,5,0.99 [0.95-1.04],0.681005789542333,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,5,0.99 [0.93-1.05],0.683837171058017,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,5,0.99 [0.94-1.04],0.689867417645505,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,AGRN,Agrin,Inverse variance weighted,5,0.98 [0.9-1.07],0.698404353658742,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,5,1.01 [0.95-1.08],0.709824157361685,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,5,1.01 [0.95-1.07],0.714186541402106,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,NECTIN4,Nectin-4,Inverse variance weighted,5,1.01 [0.96-1.06],0.71736520269807,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,OCLN,Occludin,Inverse variance weighted,5,0.99 [0.95-1.04],0.727938339713297,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,5,1.01 [0.96-1.06],0.730780802287946,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,APOM,Apolipoprotein M,Inverse variance weighted,5,0.99 [0.95-1.04],0.73481714009,trans
Chapter IX Diseases of the circulatory system,I9_ABAORTANEUR,CD27,CD27 antigen,Inverse variance weighted,5,0.99 [0.92-1.06],0.757484127315958,trans
