Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,AMN,Protein amnionless,Wald ratio,1,0.27 [0.21-0.36],1.1122077318819e-21,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,GGT1,Glutathione hydrolase 1 proenzyme,Wald ratio,1,1.72 [1.36-2.18],6.566447479344e-06,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,GPC1,Glypican-1,Wald ratio,1,1.72 [1.35-2.2],1.17223394325915e-05,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,LAMA4,Laminin subunit alpha-4,Wald ratio,1,1.68 [1.3-2.17],7.46227074427525e-05,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,ROBO1,Roundabout homolog 1,Wald ratio,1,1.66 [1.29-2.13],7.97173830796805e-05,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,VEGFA,Vascular endothelial growth factor A,Wald ratio,1,1.55 [1.24-1.93],0.000105346366410549,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,GOLM2,Protein GOLM2,Wald ratio,1,1.63 [1.27-2.11],0.000152363506225176,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,FURIN,Furin,Wald ratio,1,1.62 [1.26-2.09],0.000186296779193488,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,NTRK3,NT-3 growth factor receptor,Wald ratio,1,1.61 [1.25-2.07],0.000202248182872673,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,CFHR5,Complement factor H-related protein 5,Wald ratio,1,1.57 [1.24-2],0.000223689952750636,trans
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,MOG,Myelin-oligodendrocyte glycoprotein,Wald ratio,1,0.63 [0.5-0.81],0.000248101895288224,trans
