Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,3,1.2 [1.08-1.34],0.0011198463234298,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,3,0.82 [0.71-0.94],0.00342155891823517,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CSRP3,Cysteine and glycine-rich protein 3,Inverse variance weighted,3,0.81 [0.71-0.94],0.0045722128935337,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,MYOM2,Myomesin-2,Inverse variance weighted,3,0.81 [0.71-0.94],0.00460170277753026,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,ACTN2,Alpha-actinin-2,Inverse variance weighted,3,0.83 [0.72-0.96],0.0105476974803872,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,3,0.85 [0.75-0.97],0.0133015287285531,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",Inverse variance weighted,3,0.84 [0.72-0.97],0.0167267937607668,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,PTN,Pleiotrophin,Inverse variance weighted,3,1.17 [1.03-1.34],0.0198557559423556,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,NECTIN4,Nectin-4,Inverse variance weighted,3,0.85 [0.75-0.98],0.0240287140491534,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,3,0.88 [0.79-0.98],0.0253160494075321,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,3,0.87 [0.76-0.99],0.0374940524343205,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,3,0.87 [0.76-0.99],0.0383395383309754,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,3,0.83 [0.69-0.99],0.0385367014401371,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,PENK,Proenkephalin-A,Inverse variance weighted,3,0.87 [0.76-1],0.0503533803190962,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,3,0.84 [0.7-1.01],0.0577923427607425,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TFF1,Trefoil factor 1,Inverse variance weighted,3,0.88 [0.77-1.01],0.0637448001114289,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,3,1.14 [0.99-1.3],0.0652091158809744,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,REG1A,Lithostathine-1-alpha,Inverse variance weighted,3,0.81 [0.65-1.01],0.0665286989154883,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",Inverse variance weighted,3,1.13 [0.99-1.28],0.0753209693486877,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,3,1.13 [0.99-1.29],0.0801336235422342,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TNC,Tenascin,Inverse variance weighted,3,1.12 [0.99-1.28],0.0801908913824707,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,REG1B,Lithostathine-1-beta,Inverse variance weighted,3,0.85 [0.7-1.02],0.0808384460430363,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,ANXA10,Annexin A10,Inverse variance weighted,3,0.88 [0.77-1.02],0.0823275493880437,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CD46,Membrane cofactor protein,Inverse variance weighted,3,1.13 [0.98-1.29],0.0978822790833765,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CD302,CD302 antigen,Inverse variance weighted,3,0.9 [0.78-1.02],0.100207509831827,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,3,1.12 [0.98-1.29],0.101507702532772,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,MMP3,Stromelysin-1,Inverse variance weighted,3,1.09 [0.98-1.2],0.105308047531141,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,3,1.11 [0.98-1.26],0.106273312184044,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,3,0.9 [0.79-1.02],0.110655043300254,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CCL21,C-C motif chemokine 21,Inverse variance weighted,3,0.9 [0.78-1.03],0.117382315764894,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CD276,CD276 antigen,Inverse variance weighted,3,1.11 [0.97-1.27],0.119204840942713,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,3,0.89 [0.76-1.04],0.127933148587295,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TFF2,Trefoil factor 2,Inverse variance weighted,3,0.87 [0.73-1.04],0.128801990644502,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,NECTIN2,Nectin-2,Inverse variance weighted,3,1.11 [0.97-1.28],0.129226905558092,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,3,1.15 [0.96-1.39],0.130248717454259,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,3,1.12 [0.97-1.3],0.132093269205909,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,3,1.24 [0.94-1.64],0.132487238850958,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,3,1.11 [0.97-1.28],0.132776543084399,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,3,0.91 [0.8-1.03],0.150138878601211,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,3,1.13 [0.95-1.35],0.151183432071068,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TNFSF11,Tumor necrosis factor ligand superfamily member 11,Inverse variance weighted,3,1.11 [0.96-1.27],0.151978985538944,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,3,0.91 [0.8-1.04],0.152858219385999,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,SPP1,Osteopontin,Inverse variance weighted,3,1.1 [0.96-1.26],0.153071320055904,trans
