Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CAPG,Macrophage-capping protein,Inverse variance weighted,7,1.16 [1.09-1.23],5.70257358162972e-07,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,7,1.12 [1.06-1.18],8.05028940276495e-05,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,7,1.15 [1.06-1.25],0.000456866693847457,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,LTA4H,Leukotriene A-4 hydrolase,Inverse variance weighted,7,1.13 [1.05-1.21],0.000609451281609414,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,7,1.1 [1.04-1.17],0.000795476880495091,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,7,1.14 [1.05-1.23],0.000831321496554432,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,7,1.12 [1.05-1.2],0.00111004641128731,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,7,1.11 [1.04-1.18],0.00124165610651929,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,7,1.17 [1.06-1.28],0.00143655536962272,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,7,1.13 [1.05-1.22],0.00166004009777697,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,7,1.11 [1.04-1.19],0.00181822914228222,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.12 [1.04-1.21],0.00184935770643617,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CHGA,Chromogranin-A,Inverse variance weighted,7,1.14 [1.05-1.24],0.00190988357994812,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,7,1.11 [1.04-1.19],0.002141428695074,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,7,1.11 [1.04-1.18],0.00236930335274936,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,7,1.18 [1.06-1.33],0.00361311058749967,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,7,1.14 [1.04-1.25],0.00362524274597291,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CHRDL1,Chordin-like protein 1,Inverse variance weighted,7,1.11 [1.03-1.19],0.00377410353368251,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,7,1.13 [1.04-1.24],0.00402577636586988,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,7,1.1 [1.03-1.17],0.00409530338167067,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,7,1.12 [1.04-1.2],0.00423458790414976,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,7,1.17 [1.05-1.3],0.00433225867303109,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,INHBB,Inhibin beta B chain,Inverse variance weighted,7,1.1 [1.03-1.18],0.00473035662032413,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,7,1.16 [1.05-1.28],0.00506899373214964,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,DLL1,Delta-like protein 1,Inverse variance weighted,7,1.1 [1.03-1.17],0.00563868115304451,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,7,1.13 [1.03-1.24],0.0068118700545357,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,SCGB1A1,Uteroglobin,Inverse variance weighted,7,0.89 [0.82-0.97],0.0071213439194225,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,7,1.1 [1.03-1.18],0.00715997035846596,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,7,1.11 [1.03-1.2],0.0072730552535238,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,7,0.91 [0.86-0.98],0.00739444171312927,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,SEL1L,Protein sel-1 homolog 1,Inverse variance weighted,7,1.1 [1.02-1.18],0.00793401492765062,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CLMP,CXADR-like membrane protein,Inverse variance weighted,7,1.09 [1.02-1.16],0.00820463060916393,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CD27,CD27 antigen,Inverse variance weighted,7,1.1 [1.03-1.18],0.0082785344184896,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,SERPINB8,Serpin B8,Inverse variance weighted,7,1.1 [1.02-1.17],0.00841572643769006,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CD300E,CMRF35-like molecule 2,Inverse variance weighted,7,1.17 [1.04-1.32],0.00914666369654197,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,GDF15,Growth/differentiation factor 15,Inverse variance weighted,7,1.08 [1.02-1.14],0.00929815231441595,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,7,1.11 [1.03-1.2],0.0093320369193536,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,7,1.16 [1.04-1.29],0.00969802443495249,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,7,1.09 [1.02-1.17],0.0101394079494227,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,ALPP,"Alkaline phosphatase, placental type",Inverse variance weighted,7,1.12 [1.03-1.23],0.011414613536878,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,7,1.1 [1.02-1.18],0.0122478712031154,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,OGN,Mimecan,Inverse variance weighted,7,1.08 [1.02-1.14],0.0124851582196781,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,7,1.14 [1.03-1.26],0.012543122229465,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CD83,CD83 antigen,Inverse variance weighted,7,1.09 [1.02-1.17],0.0129298764923092,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,SFTPA2,Pulmonary surfactant-associated protein A2,Inverse variance weighted,7,1.1 [1.02-1.18],0.0131676480270218,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CLC,Galectin-10,Inverse variance weighted,7,1.09 [1.02-1.17],0.0132325220487051,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,IGLC2,Immunoglobulin lambda constant 2,Inverse variance weighted,7,1.14 [1.03-1.27],0.0138100586978908,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,7,1.12 [1.02-1.23],0.0140655303333018,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,Inverse variance weighted,7,1.22 [1.04-1.44],0.0151862554407415,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TXNDC15,Thioredoxin domain-containing protein 15,Inverse variance weighted,7,1.1 [1.02-1.19],0.0158819179589092,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,7,1.15 [1.02-1.28],0.0170892778086251,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,7,1.1 [1.02-1.18],0.0185839271089588,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,NECTIN4,Nectin-4,Inverse variance weighted,7,1.1 [1.02-1.2],0.0188779340774772,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,7,1.1 [1.02-1.19],0.0197769344695754,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,7,1.14 [1.02-1.27],0.0200436031004083,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,7,1.13 [1.02-1.25],0.020163772477282,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,7,1.1 [1.01-1.18],0.0209594516479629,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,7,1.1 [1.01-1.2],0.0219458636740358,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,RBP7,Retinoid-binding protein 7,Inverse variance weighted,7,1.1 [1.01-1.2],0.022056436870279,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,7,1.08 [1.01-1.15],0.0223420818633469,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,7,1.07 [1.01-1.14],0.0226518521202101,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,7,1.09 [1.01-1.18],0.022841390178997,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,MSMB,Beta-microseminoprotein,Inverse variance weighted,7,1.06 [1.01-1.11],0.0230030747847114,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,7,1.1 [1.01-1.2],0.0231340866304444,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,7,1.08 [1.01-1.16],0.0233304763700581,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,7,1.14 [1.02-1.27],0.0237504876367669,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,PGF,Placenta growth factor,Inverse variance weighted,7,1.08 [1.01-1.16],0.0245137596592346,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CGA,Glycoprotein hormones alpha chain,Inverse variance weighted,7,1.06 [1.01-1.11],0.0251737331669479,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,7,1.08 [1.01-1.16],0.025296274651188,trans
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,REG1B,Lithostathine-1-beta,Inverse variance weighted,7,1.08 [1.01-1.15],0.0264465725526372,trans
