Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter V Mental and behavioural disorders,VD_U,WFDC2,WAP four-disulfide core domain protein 2,Wald ratio,1,1.05 [1-1.11],0.0620717381415173,trans
Chapter V Mental and behavioural disorders,VD_U,CHGA,Chromogranin-A,Wald ratio,1,1.05 [0.99-1.11],0.0944401662188027,trans
Chapter V Mental and behavioural disorders,VD_U,LGALS4,Galectin-4,Wald ratio,1,0.96 [0.91-1.02],0.168753613229948,trans
Chapter V Mental and behavioural disorders,VD_U,GFAP,Glial fibrillary acidic protein,Wald ratio,1,1.04 [0.98-1.09],0.218323980350804,trans
Chapter V Mental and behavioural disorders,VD_U,GDF15,Growth/differentiation factor 15,Wald ratio,1,1.02 [0.97-1.07],0.378058551437092,trans
Chapter V Mental and behavioural disorders,VD_U,GFRA1,GDNF family receptor alpha-1,Wald ratio,1,0.98 [0.92-1.03],0.406105220696898,trans
Chapter V Mental and behavioural disorders,VD_U,NEFL,Neurofilament light polypeptide,Wald ratio,1,1.01 [0.96-1.07],0.641415269262905,trans
Chapter V Mental and behavioural disorders,VD_U,EPHA2,Ephrin type-A receptor 2,Wald ratio,1,1.01 [0.96-1.07],0.683399531900712,trans
Chapter V Mental and behavioural disorders,VD_U,PVR,Poliovirus receptor,Wald ratio,1,1 [0.95-1.04],0.845844394379851,trans
Chapter V Mental and behavioural disorders,VD_U,VSIG2,V-set and immunoglobulin domain-containing protein 2,Wald ratio,1,1 [0.95-1.06],0.929427510724387,trans
