Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_PANCOTH,SPINK1,Serine protease inhibitor Kazal-type 1,Wald ratio,1,0.56 [0.5-0.62],4.57581359555503e-28,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,NPDC1,Neural proliferation differentiation and control protein 1,Wald ratio,1,0.86 [0.78-0.96],0.00510398663710468,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Wald ratio,1,0.89 [0.81-0.97],0.0120591368013818,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,LRP11,Low-density lipoprotein receptor-related protein 11,Wald ratio,1,0.9 [0.82-0.99],0.0297933140715413,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,REG1B,Lithostathine-1-beta,Wald ratio,1,0.9 [0.81-0.99],0.0308692715868173,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,REG1A,Lithostathine-1-alpha,Wald ratio,1,0.9 [0.81-0.99],0.0364330642515762,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,AREG,Amphiregulin,Wald ratio,1,0.91 [0.82-1.01],0.07721792993296,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,COL6A3,Collagen alpha-3(VI) chain,Wald ratio,1,0.91 [0.82-1.01],0.0815187941452986,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,LAYN,Layilin,Wald ratio,1,0.92 [0.83-1.01],0.083504559160634,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,CD160,CD160 antigen,Wald ratio,1,0.92 [0.83-1.02],0.10809627141426,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,TFF3,Trefoil factor 3,Wald ratio,1,0.92 [0.83-1.02],0.11125668408703,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,SPINT1,Kunitz-type protease inhibitor 1,Wald ratio,1,0.92 [0.83-1.02],0.114891102231265,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,CD302,CD302 antigen,Wald ratio,1,0.92 [0.84-1.02],0.118352719618949,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,THY1,Thy-1 membrane glycoprotein,Wald ratio,1,0.92 [0.83-1.02],0.123764033994651,trans
Chapter XI Diseases of the digestive system,K11_PANCOTH,CD59,CD59 glycoprotein,Wald ratio,1,0.93 [0.84-1.02],0.127639929655716,trans
