Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,FAM3C,Protein FAM3C,Inverse variance weighted,3,1.24 [1.09-1.41],0.00145961005869776,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,3,1.2 [1.06-1.37],0.00484653869601465,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,NECTIN2,Nectin-2,Inverse variance weighted,3,1.17 [1.03-1.34],0.0180658632818525,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,LAYN,Layilin,Inverse variance weighted,3,1.15 [1.02-1.31],0.0258224348252714,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,3,1.14 [1.01-1.28],0.0296826429465921,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,AREG,Amphiregulin,Inverse variance weighted,3,1.16 [1.01-1.33],0.0298561334347362,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,3,1.15 [1.01-1.31],0.0299712369051323,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,3,1.15 [1.01-1.32],0.0348924957583162,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,CCN3,CCN family member 3,Inverse variance weighted,3,1.14 [1.01-1.3],0.0355603770014784,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,SPON2,Spondin-2,Inverse variance weighted,3,1.15 [1.01-1.31],0.0405064109743647,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,EFNA4,Ephrin-A4,Inverse variance weighted,3,1.14 [1-1.31],0.0466257850120071,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,3,1.13 [1-1.29],0.0577697549747135,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,3,1.13 [0.99-1.29],0.0669654271716077,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,3,1.13 [0.99-1.28],0.0669699379169876,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,JOINTPAIN,REN,Renin,Inverse variance weighted,3,1.15 [0.99-1.33],0.0677321326065652,trans
