Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,ADA2,Adenosine deaminase 2,Inverse variance weighted,5,1.1 [1.06-1.14],4.90788149252784e-07,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,5,1.09 [1.06-1.13],7.03630759028056e-07,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CCL21,C-C motif chemokine 21,Inverse variance weighted,5,1.08 [1.04-1.12],3.31681792761499e-05,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,5,1.14 [1.07-1.21],3.82693840128392e-05,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CKB,Creatine kinase B-type,Inverse variance weighted,5,1.08 [1.04-1.12],5.43430456600487e-05,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,RNASE6,Ribonuclease K6,Inverse variance weighted,5,1.07 [1.04-1.12],0.000161512911341513,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,5,1.07 [1.03-1.11],0.000162657477137968,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,1.1 [1.05-1.16],0.000261107340075578,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,5,1.07 [1.03-1.11],0.000325109638986454,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,PDCD1LG2,Programmed cell death 1 ligand 2,Inverse variance weighted,5,1.06 [1.03-1.1],0.000497085209076684,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CD83,CD83 antigen,Inverse variance weighted,5,1.09 [1.04-1.14],0.000595564445006586,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CCL4,C-C motif chemokine 4,Inverse variance weighted,5,1.08 [1.03-1.12],0.000638623630974025,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,5,1.06 [1.03-1.1],0.000822989229707531,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,5,1.06 [1.02-1.09],0.00134167005647584,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,IL32,Interleukin-32,Inverse variance weighted,5,1.07 [1.03-1.12],0.00137178230985377,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,5,1.07 [1.03-1.12],0.00153583078676205,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,MARCO,Macrophage receptor MARCO,Inverse variance weighted,5,1.06 [1.02-1.1],0.00172910250463277,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,PDCD1,Programmed cell death protein 1,Inverse variance weighted,5,1.12 [1.04-1.2],0.00227753998865997,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,B2M,Beta-2-microglobulin,Inverse variance weighted,5,1.16 [1.05-1.27],0.00248321242830822,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,SIGLEC1,Sialoadhesin,Inverse variance weighted,5,1.06 [1.02-1.1],0.00268431540920851,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,5,1.08 [1.03-1.14],0.00352961817749308,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,CSF3,Granulocyte colony-stimulating factor,Inverse variance weighted,5,1.06 [1.02-1.1],0.0035705418318988,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,FOLR2,Folate receptor beta,Inverse variance weighted,5,1.06 [1.02-1.1],0.00357727010611172,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,5,1.05 [1.02-1.09],0.00384229684971471,trans
