Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,LCN15,Lipocalin-15,Wald ratio,1,0.57 [0.43-0.76],0.000134991630396538,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,FCRL1,Fc receptor-like protein 1,Wald ratio,1,0.6 [0.44-0.82],0.00113931050106819,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,ZBTB17,Zinc finger and BTB domain-containing protein 17,Wald ratio,1,0.6 [0.43-0.82],0.00123258173444093,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,CGA,Glycoprotein hormones alpha chain,Wald ratio,1,0.7 [0.56-0.87],0.00181401357880712,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,PSAPL1,Proactivator polypeptide-like 1,Wald ratio,1,0.67 [0.51-0.88],0.00407908733046855,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,IMMT,MICOS complex subunit MIC60,Wald ratio,1,0.65 [0.48-0.88],0.00593192506726054,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,CCL14,C-C motif chemokine 14,Wald ratio,1,0.66 [0.49-0.89],0.00620700517826306,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,SLAMF7,SLAM family member 7,Wald ratio,1,0.65 [0.47-0.88],0.00644869173305566,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,PODXL2,Podocalyxin-like protein 2,Wald ratio,1,0.66 [0.48-0.89],0.00692428769133061,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,CD80,T-lymphocyte activation antigen CD80,Wald ratio,1,0.68 [0.51-0.9],0.00734213056274588,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,EDN1,Endothelin-1,Wald ratio,1,0.66 [0.49-0.9],0.00924019979993188,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",Wald ratio,1,0.68 [0.51-0.91],0.0100943972052086,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,IFNG,Interferon gamma,Wald ratio,1,0.66 [0.48-0.91],0.0102079232737709,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,GIPC2,PDZ domain-containing protein GIPC2,Wald ratio,1,0.68 [0.5-0.92],0.0113835414097707,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,SEMA3G,Semaphorin-3G,Wald ratio,1,0.69 [0.52-0.92],0.0117750793968228,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,FDX1,"Adrenodoxin, mitochondrial",Wald ratio,1,0.67 [0.48-0.92],0.0133332518229247,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Wald ratio,1,0.68 [0.5-0.92],0.0136877540695405,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,GPR158,Probable G-protein coupled receptor 158,Wald ratio,1,0.68 [0.49-0.92],0.0136936704435734,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Wald ratio,1,0.67 [0.49-0.92],0.0136981109126637,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,PRSS27,Serine protease 27,Wald ratio,1,0.7 [0.53-0.93],0.0138124493253397,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,GABARAP,Gamma-aminobutyric acid receptor-associated protein,Wald ratio,1,1.48 [1.08-2.03],0.0146402866612383,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,FAM3B,Protein FAM3B,Wald ratio,1,0.7 [0.53-0.93],0.0147153419298025,trans
Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,SIGLEC1,Sialoadhesin,Wald ratio,1,0.7 [0.52-0.93],0.0149191046637397,trans
