Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.02 [1.01-1.03],0.00260401318468224,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,CCN3,CCN family member 3,Inverse variance weighted,15,0.99 [0.99-1],0.00300038265206596,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,15,1.02 [1-1.03],0.00345986429122551,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,0.99 [0.98-1],0.00366659165652405,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,15,0.99 [0.99-1],0.0041067785937857,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,15,0.99 [0.98-1],0.00441409842822619,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,SPON1,Spondin-1,Inverse variance weighted,15,0.99 [0.99-1],0.00838388877055117,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,LGALS4,Galectin-4,Inverse variance weighted,15,0.99 [0.99-1],0.00886297631449671,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,LAYN,Layilin,Inverse variance weighted,15,0.99 [0.99-1],0.00942787201076513,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,15,0.99 [0.98-1],0.0119195069674712,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,PCDH17,Protocadherin-17,Inverse variance weighted,15,0.99 [0.99-1],0.0131974048296294,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,NFASC,Neurofascin,Inverse variance weighted,15,0.99 [0.99-1],0.0138064827103694,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,THBD,Thrombomodulin,Inverse variance weighted,15,0.99 [0.99-1],0.0202298630663798,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,GAS6,Growth arrest-specific protein 6,Inverse variance weighted,15,0.99 [0.99-1],0.0237049360424608,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,SIGLEC1,Sialoadhesin,Inverse variance weighted,15,0.99 [0.99-1],0.0237871419860469,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,0.99 [0.99-1],0.0294454644766804,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,15,0.99 [0.99-1],0.0321810020541205,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",Inverse variance weighted,15,0.99 [0.99-1],0.0339167450452399,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PLASMAPROT,RBP2,Retinol-binding protein 2,Inverse variance weighted,15,0.99 [0.99-1],0.038489691512782,trans
