Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,J10_LOWCHRON,CLC,Galectin-10,Inverse variance weighted,61,1.43 [1.32-1.54],4.91466751340214e-20,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,PRG3,Proteoglycan 3,Inverse variance weighted,61,1.41 [1.3-1.53],2.20861292995357e-16,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,RNASE3,Eosinophil cationic protein,Inverse variance weighted,61,1.27 [1.2-1.35],1.17855703914341e-15,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,PRG2,Bone marrow proteoglycan,Inverse variance weighted,61,1.35 [1.25-1.45],1.2679217510957e-15,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,NCF2,Neutrophil cytosol factor 2,Inverse variance weighted,61,1.16 [1.11-1.22],4.27020242244573e-11,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,CCL26,C-C motif chemokine 26,Inverse variance weighted,61,1.18 [1.11-1.25],3.94174497501937e-08,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,IL5RA,Interleukin-5 receptor subunit alpha,Inverse variance weighted,61,1.24 [1.14-1.34],8.21023442892266e-08,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,61,1.19 [1.11-1.27],5.55898460715793e-07,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,PAPPA,Pappalysin-1,Inverse variance weighted,61,1.17 [1.1-1.25],1.25526681547095e-06,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,SIGLEC8,Sialic acid-binding Ig-like lectin 8,Inverse variance weighted,61,1.13 [1.07-1.18],3.22514093071392e-06,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,FGR,Tyrosine-protein kinase Fgr,Inverse variance weighted,61,1.11 [1.06-1.16],1.17907901832674e-05,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,CAPS,Calcyphosin,Inverse variance weighted,61,1.11 [1.06-1.17],1.80336312966695e-05,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Inverse variance weighted,61,1.1 [1.05-1.15],2.73084917010134e-05,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,TGFA,Protransforming growth factor alpha,Inverse variance weighted,61,1.13 [1.06-1.2],4.89495208840526e-05,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,SMNDC1,Survival of motor neuron-related-splicing factor 30,Inverse variance weighted,61,1.09 [1.05-1.14],5.49309838593667e-05,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,SERPINB8,Serpin B8,Inverse variance weighted,61,1.08 [1.04-1.12],8.87820923896863e-05,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,61,1.12 [1.06-1.18],0.000127090877885697,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,SNRPB2,U2 small nuclear ribonucleoprotein B'',Inverse variance weighted,61,1.09 [1.04-1.14],0.000139962985819479,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,ELOA,Elongin-A,Inverse variance weighted,61,1.09 [1.04-1.14],0.00021332046743908,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,OLR1,Oxidized low-density lipoprotein receptor 1,Inverse variance weighted,61,1.12 [1.06-1.2],0.000252162407931669,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,S100A12,Protein S100-A12,Inverse variance weighted,61,1.1 [1.04-1.16],0.000313507005937059,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,IL18,Interleukin-18,Inverse variance weighted,61,1.1 [1.04-1.15],0.000315605164987067,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,CCL18,C-C motif chemokine 18,Inverse variance weighted,61,1.09 [1.04-1.15],0.000349165113746723,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,61,1.08 [1.03-1.12],0.000619019128386089,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,CA14,Carbonic anhydrase 14,Inverse variance weighted,61,0.92 [0.87-0.96],0.0006365271677816,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,LPCAT2,Lysophosphatidylcholine acyltransferase 2,Inverse variance weighted,61,1.08 [1.04-1.14],0.000647992065150985,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,CD300C,CMRF35-like molecule 6,Inverse variance weighted,61,1.09 [1.04-1.15],0.000845211268904062,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,FUS,RNA-binding protein FUS,Inverse variance weighted,61,1.09 [1.04-1.15],0.000868206264952058,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,PLAT,Tissue-type plasminogen activator,Inverse variance weighted,61,1.08 [1.03-1.13],0.00089984066011316,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,Inverse variance weighted,61,1.16 [1.06-1.26],0.000996861732725969,trans
Chapter X Diseases of the respiratory system,J10_LOWCHRON,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,Inverse variance weighted,61,0.93 [0.89-0.97],0.000996876777384482,trans
