Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,PVR,Poliovirus receptor,Inverse variance weighted,3,0.9 [0.87-0.94],3.90398898810337e-07,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,MEP1B,Meprin A subunit beta,Inverse variance weighted,3,0.92 [0.89-0.96],3.50393040436856e-06,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,IL1RL2,Interleukin-1 receptor-like 2,Inverse variance weighted,3,0.91 [0.87-0.95],2.37835436051778e-05,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,MAMDC4,Apical endosomal glycoprotein,Inverse variance weighted,3,0.9 [0.86-0.95],3.1171639885006e-05,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,RBP5,Retinol-binding protein 5,Inverse variance weighted,3,1.1 [1.05-1.15],7.19487002138072e-05,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",Inverse variance weighted,3,1.09 [1.04-1.14],0.000181448213297192,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,3,1.09 [1.04-1.14],0.000304677628688635,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,SLITRK1,SLIT and NTRK-like protein 1,Inverse variance weighted,3,0.92 [0.87-0.96],0.000359438682718981,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,MIA,Melanoma-derived growth regulatory protein,Inverse variance weighted,3,0.92 [0.88-0.96],0.000405144071580664,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,ADH1B,All-trans-retinol dehydrogenase,Inverse variance weighted,3,1.25 [1.1-1.42],0.000660116831305347,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,CPM,Carboxypeptidase M,Inverse variance weighted,3,1.11 [1.04-1.19],0.00153101527881071,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,3,1.08 [1.03-1.14],0.00264552845367754,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,HSD11B1,Corticosteroid 11-beta-dehydrogenase isozyme 1,Inverse variance weighted,3,0.93 [0.88-0.97],0.00265750644400761,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,MAN2B2,Epididymis-specific alpha-mannosidase,Inverse variance weighted,3,1.07 [1.02-1.12],0.00337549661454104,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,Inverse variance weighted,3,1.07 [1.02-1.12],0.00340811401719674,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,3,1.07 [1.02-1.12],0.00356724206833337,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,3,1.07 [1.02-1.11],0.00364211278372909,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,1.07 [1.02-1.13],0.00453404327186631,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,OXT,Oxytocin-neurophysin 1,Inverse variance weighted,3,0.94 [0.9-0.98],0.00519418654370848,trans
Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,MFGE8,Lactadherin,Inverse variance weighted,3,0.94 [0.89-0.98],0.00537418765788557,trans
