Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,CSF3R,Granulocyte colony-stimulating factor receptor,Wald ratio,1,1.1 [1.03-1.18],0.00393324432015985,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,STC2,Stanniocalcin-2,Wald ratio,1,0.92 [0.87-0.98],0.0121154853942847,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,CKAP4,Cytoskeleton-associated protein 4,Wald ratio,1,0.93 [0.87-0.99],0.0191777248335611,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,LTBR,Tumor necrosis factor receptor superfamily member 3,Wald ratio,1,0.93 [0.87-0.99],0.022892876975894,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,DDT,D-dopachrome decarboxylase,Wald ratio,1,1.06 [1-1.13],0.0525878839772975,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,PTGDS,Prostaglandin-H2 D-isomerase,Wald ratio,1,0.95 [0.89-1.01],0.0849624298418121,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,PGLYRP1,Peptidoglycan recognition protein 1,Wald ratio,1,1.05 [0.99-1.12],0.112226146067319,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,PKLR,Pyruvate kinase PKLR,Wald ratio,1,1.05 [0.99-1.12],0.134718519103664,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,CD59,CD59 glycoprotein,Wald ratio,1,0.95 [0.9-1.01],0.134727119239858,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,0.95 [0.9-1.02],0.149408102220895,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,LGALS1,Galectin-1,Wald ratio,1,0.96 [0.9-1.02],0.157566039944443,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,NPDC1,Neural proliferation differentiation and control protein 1,Wald ratio,1,0.96 [0.9-1.02],0.158036423428222,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,COL6A3,Collagen alpha-3(VI) chain,Wald ratio,1,0.96 [0.9-1.02],0.15937318753595,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,OSM,Oncostatin-M,Wald ratio,1,1.05 [0.98-1.12],0.160501334659564,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Wald ratio,1,1.04 [0.98-1.11],0.178520763796536,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,IFNGR1,Interferon gamma receptor 1,Wald ratio,1,0.96 [0.9-1.02],0.185519826037528,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,GP1BA,Platelet glycoprotein Ib alpha chain,Wald ratio,1,0.96 [0.9-1.02],0.196356039505647,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,CD4,T-cell surface glycoprotein CD4,Wald ratio,1,1.04 [0.98-1.11],0.205163944060943,trans
