Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,NEURODEGOTH,SYT1,Synaptotagmin-1,Inverse variance weighted,18,1.06 [1.02-1.1],0.00145021194668526,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,APOA2,Apolipoprotein A-II,Inverse variance weighted,18,1.07 [1.03-1.12],0.00201400614736494,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,18,0.95 [0.91-0.98],0.00236715605183741,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,FSTL3,Follistatin-related protein 3,Inverse variance weighted,18,0.95 [0.92-0.98],0.0038383100176113,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,18,0.95 [0.92-0.99],0.00463819021586636,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,MENT,Protein MENT,Inverse variance weighted,18,1.2 [1.06-1.36],0.00512152426191608,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,SNAP25,Synaptosomal-associated protein 25,Inverse variance weighted,18,1.25 [1.07-1.45],0.00554830690646202,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,APOE,Apolipoprotein E,Inverse variance weighted,18,0.71 [0.55-0.91],0.007320899100649,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,18,0.95 [0.92-0.99],0.00904236378108659,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,18,0.97 [0.94-0.99],0.0146457716127093,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,18,0.96 [0.92-0.99],0.01834719987241,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,SPON2,Spondin-2,Inverse variance weighted,18,0.96 [0.92-0.99],0.0187717299435693,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,CD27,CD27 antigen,Inverse variance weighted,18,0.96 [0.93-1],0.0286871880685813,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,18,0.96 [0.92-1],0.0291522999169585,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.97 [0.94-1],0.0295202503503457,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,1.04 [1-1.08],0.0310744716111951,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,18,0.96 [0.92-1],0.0314987584706817,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,CLEC4A,C-type lectin domain family 4 member A,Inverse variance weighted,18,1.05 [1-1.1],0.0446097663441706,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,18,0.98 [0.95-1],0.0477048491982422,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,CD302,CD302 antigen,Inverse variance weighted,18,0.96 [0.92-1],0.0500540404554734,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,18,0.96 [0.92-1],0.0590763491376261,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,ITGAV,Integrin alpha-V,Inverse variance weighted,18,1.03 [1-1.07],0.0719538623442409,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,18,0.97 [0.94-1],0.0738955416831928,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,TNFSF10,Tumor necrosis factor ligand superfamily member 10,Inverse variance weighted,18,0.9 [0.8-1.02],0.0879899335311732,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,GAST,Gastrin,Inverse variance weighted,18,0.97 [0.94-1.01],0.0918554923859162,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,GHR,Growth hormone receptor,Inverse variance weighted,18,0.97 [0.93-1.01],0.0970279030821936,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,IL15,Interleukin-15,Inverse variance weighted,18,0.97 [0.94-1.01],0.0987306698787304,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,BRK1,Protein BRICK1,Inverse variance weighted,18,1.06 [0.99-1.13],0.0991116438656511,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,18,0.97 [0.93-1.01],0.111178729966925,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,18,0.97 [0.94-1.01],0.123798512104667,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,18,1.03 [0.99-1.08],0.128408742058351,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,18,0.97 [0.93-1.01],0.13052621931373,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,WNT9A,Protein Wnt-9a,Inverse variance weighted,18,0.97 [0.94-1.01],0.132290665518862,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,TGFA,Protransforming growth factor alpha,Inverse variance weighted,18,1.03 [0.99-1.07],0.146825497640321,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,GFAP,Glial fibrillary acidic protein,Inverse variance weighted,18,1.04 [0.99-1.09],0.155503457318034,trans
Chapter VI Diseases of the nervous system,NEURODEGOTH,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,18,0.97 [0.94-1.01],0.157059871985499,trans
