Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,4,1.09 [1.03-1.16],0.00328425420521134,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CTSD,Cathepsin D,Inverse variance weighted,4,1.08 [1.02-1.15],0.00834530468510692,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,4,1.08 [1.01-1.15],0.0159001472361414,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,4,1.07 [1.01-1.14],0.0163806237440834,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,4,1.08 [1.01-1.15],0.0177248273913082,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,4,1.07 [1.01-1.14],0.0194176411203044,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,ESAM,Endothelial cell-selective adhesion molecule,Inverse variance weighted,4,1.07 [1.01-1.14],0.0228366567472905,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,AREG,Amphiregulin,Inverse variance weighted,4,1.07 [1.01-1.14],0.0255089993324629,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,4,1.07 [1.01-1.13],0.0300366640395765,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,4,1.08 [1.01-1.16],0.0341482769912585,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,4,1.06 [1-1.13],0.0375301849974932,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,BTN2A1,Butyrophilin subfamily 2 member A1,Inverse variance weighted,4,1.08 [1-1.17],0.0393711701264605,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,RNASE6,Ribonuclease K6,Inverse variance weighted,4,1.06 [1-1.12],0.0415105043310004,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,PLXNB2,Plexin-B2,Inverse variance weighted,4,1.05 [1-1.11],0.0442273253410634,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,MMP12,Macrophage metalloelastase,Inverse variance weighted,4,1.06 [1-1.12],0.0474549776670165,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,BAMBI,BMP and activin membrane-bound inhibitor homolog,Inverse variance weighted,4,1.06 [1-1.13],0.0490196819708618,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,4,1.06 [1-1.13],0.0495144639654467,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,EFCAB14,EF-hand calcium-binding domain-containing protein 14,Inverse variance weighted,4,1.06 [1-1.13],0.0495514992950002,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,4,1.07 [1-1.14],0.0541340794971929,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,Inverse variance weighted,4,1.06 [1-1.13],0.054589301026108,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,4,1.08 [1-1.17],0.0580278014937947,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,MMP7,Matrilysin,Inverse variance weighted,4,1.06 [1-1.12],0.0593175730074463,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,4,1.06 [1-1.13],0.0611995184579798,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,4,1.06 [1-1.12],0.0650756302340905,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,Inverse variance weighted,4,1.07 [1-1.16],0.065206890698911,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,4,1.08 [0.99-1.18],0.0705667807529661,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,EFNA4,Ephrin-A4,Inverse variance weighted,4,1.06 [0.99-1.12],0.0745081224671232,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,RNASET2,Ribonuclease T2,Inverse variance weighted,4,1.05 [0.99-1.12],0.0787733399918258,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CD59,CD59 glycoprotein,Inverse variance weighted,4,1.05 [0.99-1.11],0.0798651309475079,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,MDK,Midkine,Inverse variance weighted,4,1.06 [0.99-1.12],0.0835261566792375,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,4,1.06 [0.99-1.13],0.0907253182556272,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CTSO,Cathepsin O,Inverse variance weighted,4,1.07 [0.99-1.16],0.0927052727137314,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,4,1.06 [0.99-1.13],0.0944611102085152,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,4,1.05 [0.99-1.11],0.0958237841904863,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,4,1.05 [0.99-1.11],0.0994733968231429,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,4,1.05 [0.99-1.12],0.103241488865476,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,LAYN,Layilin,Inverse variance weighted,4,1.05 [0.99-1.11],0.111519421635952,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,RBP5,Retinol-binding protein 5,Inverse variance weighted,4,1.05 [0.99-1.11],0.112707882177542,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,1.05 [0.99-1.11],0.112852830103675,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,TINAGL1,Tubulointerstitial nephritis antigen-like,Inverse variance weighted,4,1.05 [0.99-1.12],0.113002307743693,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,NRP1,Neuropilin-1,Inverse variance weighted,4,1.06 [0.99-1.13],0.11635285137628,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,4,0.96 [0.9-1.01],0.12063142651683,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,Inverse variance weighted,4,1.04 [0.99-1.09],0.12282965898572,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,OGN,Mimecan,Inverse variance weighted,4,1.04 [0.99-1.1],0.124519618199877,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CST3,Cystatin-C,Inverse variance weighted,4,1.05 [0.99-1.11],0.124960874678026,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,4,1.05 [0.99-1.12],0.126825033141572,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,PTN,Pleiotrophin,Inverse variance weighted,4,1.08 [0.98-1.2],0.128708734452322,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,4,1.06 [0.98-1.14],0.129966714878209,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,APOA2,Apolipoprotein A-II,Inverse variance weighted,4,1.06 [0.98-1.14],0.130058943565935,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,REG1B,Lithostathine-1-beta,Inverse variance weighted,4,1.07 [0.98-1.16],0.131599033162684,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,4,1.04 [0.99-1.1],0.134980515204612,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,4,1.05 [0.98-1.12],0.145969904784355,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,4,1.04 [0.98-1.11],0.165822799461145,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,4,1.06 [0.97-1.16],0.169827521430433,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,HGF,Hepatocyte growth factor,Inverse variance weighted,4,1.04 [0.98-1.11],0.175545502356119,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,4,1.04 [0.98-1.1],0.177643934061044,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,SNCG,Gamma-synuclein,Inverse variance weighted,4,1.03 [0.99-1.08],0.179721794057335,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,4,1.04 [0.98-1.1],0.181256503752131,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,4,1.04 [0.98-1.11],0.181963697025964,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CHRDL1,Chordin-like protein 1,Inverse variance weighted,4,1.04 [0.98-1.11],0.189989510384616,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CTSZ,Cathepsin Z,Inverse variance weighted,4,1.04 [0.98-1.1],0.198073115730243,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CD300E,CMRF35-like molecule 2,Inverse variance weighted,4,1.06 [0.97-1.17],0.19828573825506,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CCL3,C-C motif chemokine 3,Inverse variance weighted,4,1.06 [0.97-1.15],0.202627798799473,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,4,1.04 [0.98-1.1],0.205026808602229,trans
Chapter IX Diseases of the circulatory system,I9_SEQULAE,SEMA3F,Semaphorin-3F,Inverse variance weighted,4,1.04 [0.98-1.1],0.206801670127828,trans
