Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,COMP,Cartilage oligomeric matrix protein,Inverse variance weighted,46,1.08 [1.04-1.12],1.46035130827313e-05,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,MATN3,Matrilin-3,Inverse variance weighted,46,1.07 [1.03-1.11],7.27219652966355e-05,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,46,1.09 [1.04-1.15],0.000342034295447424,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,46,1.06 [1.02-1.09],0.000463263794312891,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,46,1.05 [1.02-1.09],0.000971167331929085,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,46,1.06 [1.02-1.1],0.00183381902719041,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",Inverse variance weighted,46,1.06 [1.02-1.09],0.00204179173240328,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,THBS4,Thrombospondin-4,Inverse variance weighted,46,1.05 [1.02-1.09],0.00207634442705815,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,C9,Complement component C9,Inverse variance weighted,46,1.05 [1.02-1.09],0.00295200189390027,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,46,1.05 [1.01-1.08],0.00566205050837536,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,SPP1,Osteopontin,Inverse variance weighted,46,1.05 [1.01-1.09],0.00574720216741074,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,MMP12,Macrophage metalloelastase,Inverse variance weighted,46,1.04 [1.01-1.08],0.00692040711647638,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,CD276,CD276 antigen,Inverse variance weighted,46,1.04 [1.01-1.07],0.00854332025455975,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,BRK1,Protein BRICK1,Inverse variance weighted,46,1.04 [1.01-1.08],0.0170577690667234,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,LMNB2,Lamin-B2,Inverse variance weighted,46,1.04 [1.01-1.08],0.0186365782709682,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,46,1.04 [1.01-1.07],0.0236638433740514,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,46,1.04 [1-1.07],0.0309106926172017,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,PSAP,Prosaposin,Inverse variance weighted,46,1.04 [1-1.08],0.035905334824836,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,MMP3,Stromelysin-1,Inverse variance weighted,46,1.03 [1-1.07],0.0364244841860549,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,46,1.03 [1-1.06],0.0390552492709145,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,MSTN,Growth/differentiation factor 8,Inverse variance weighted,46,0.97 [0.94-1],0.040877883405951,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,46,1.04 [1-1.08],0.0433572709975868,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,ZBTB17,Zinc finger and BTB domain-containing protein 17,Inverse variance weighted,46,1.04 [1-1.08],0.0448519856030475,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,MYOM3,Myomesin-3,Inverse variance weighted,46,1.04 [1-1.08],0.0529614155403519,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,CTSL,Cathepsin L1,Inverse variance weighted,46,1.04 [1-1.08],0.0607758618642894,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,KLK4,Kallikrein-4,Inverse variance weighted,46,1.03 [1-1.06],0.0658476755434182,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,ACAN,Aggrecan core protein,Inverse variance weighted,46,1.04 [1-1.09],0.0723931247177368,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,46,1.03 [1-1.07],0.0801545601963857,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,46,1.04 [1-1.08],0.0819412813812796,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,POSTN,Periostin,Inverse variance weighted,46,1.03 [1-1.07],0.0875482433124397,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,46,1.03 [0.99-1.06],0.101088387118591,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,LMNB1,Lamin-B1,Inverse variance weighted,46,1.03 [0.99-1.07],0.103190698345885,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,CHGA,Chromogranin-A,Inverse variance weighted,46,1.03 [0.99-1.06],0.112855415630678,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,46,1.03 [0.99-1.07],0.115507225641028,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,46,1.02 [0.99-1.05],0.128149380209994,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,46,1.03 [0.99-1.07],0.15123496798473,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,CCL7,C-C motif chemokine 7,Inverse variance weighted,46,1.03 [0.99-1.07],0.169601122072188,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,46,1.02 [0.99-1.06],0.17819235117873,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,46,1.02 [0.99-1.06],0.180992302101083,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,46,1.02 [0.99-1.06],0.18673905789468,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,46,1.03 [0.98-1.07],0.210152469889792,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,46,1.03 [0.99-1.07],0.211479221409184,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,MMP13,Collagenase 3,Inverse variance weighted,46,1.02 [0.99-1.06],0.214340690554352,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,PRELP,Prolargin,Inverse variance weighted,46,1.02 [0.99-1.06],0.239080522552915,trans
