Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,ANGPT2,Angiopoietin-2,Inverse variance weighted,5,1.08 [1.02-1.14],0.0104368226328592,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,EFNA1,Ephrin-A1,Inverse variance weighted,5,1.09 [1.02-1.17],0.01103200223542,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,WNT9A,Protein Wnt-9a,Inverse variance weighted,5,1.07 [1.02-1.13],0.0112055764306011,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,5,1.07 [1.02-1.13],0.0118097822327678,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,5,1.06 [1-1.12],0.0385211260321621,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,F10,Coagulation factor X,Inverse variance weighted,5,0.93 [0.87-1],0.0639101462759348,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.05 [1-1.11],0.0647401028009778,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,5,1.05 [1-1.1],0.0713502407996681,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,ADM,Pro-adrenomedullin,Inverse variance weighted,5,1.05 [0.99-1.1],0.0799876751987839,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.05 [0.99-1.11],0.0891970087222786,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,5,1.05 [0.99-1.11],0.102452184668925,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,THBS2,Thrombospondin-2,Inverse variance weighted,5,1.05 [0.99-1.11],0.116451396979595,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,FSTL3,Follistatin-related protein 3,Inverse variance weighted,5,1.04 [0.99-1.1],0.126131142256652,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,ADGRG2,Adhesion G-protein coupled receptor G2,Inverse variance weighted,5,1.04 [0.99-1.1],0.129115790531313,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,5,1.04 [0.99-1.09],0.12980629600621,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,UMOD,Uromodulin,Inverse variance weighted,5,0.97 [0.93-1.01],0.137070615903422,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,5,1.08 [0.98-1.19],0.139265962484699,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,5,1.03 [0.99-1.08],0.145898119344264,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,5,1.04 [0.98-1.09],0.188930107747252,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,AREG,Amphiregulin,Inverse variance weighted,5,1.04 [0.98-1.1],0.194415305537057,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,5,1.03 [0.98-1.09],0.197338045303351,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,NPPB,Natriuretic peptides B,Inverse variance weighted,5,1.05 [0.97-1.14],0.201646807007277,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,OCLN,Occludin,Inverse variance weighted,5,1.04 [0.98-1.09],0.208022016102975,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,5,1.04 [0.98-1.11],0.215370032727896,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,5,1.04 [0.98-1.11],0.217513951787502,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,CD302,CD302 antigen,Inverse variance weighted,5,1.03 [0.98-1.09],0.219572789836052,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,FGF23,Fibroblast growth factor 23,Inverse variance weighted,5,1.05 [0.97-1.14],0.229524440532298,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,TFF2,Trefoil factor 2,Inverse variance weighted,5,1.03 [0.98-1.09],0.235318031280052,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,KLK4,Kallikrein-4,Inverse variance weighted,5,0.97 [0.93-1.02],0.255568452380692,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,5,1.08 [0.94-1.23],0.265241705397978,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,5,1.03 [0.97-1.1],0.267508952054535,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,PRSS8,Prostasin,Inverse variance weighted,5,1.03 [0.98-1.09],0.268018349528749,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.03 [0.98-1.08],0.275295563490846,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,SHISA5,Protein shisa-5,Inverse variance weighted,5,1.03 [0.98-1.09],0.282223028116694,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,5,0.96 [0.89-1.03],0.283377381603235,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,CHGA,Chromogranin-A,Inverse variance weighted,5,0.97 [0.91-1.03],0.298610314382855,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,CD300E,CMRF35-like molecule 2,Inverse variance weighted,5,1.04 [0.97-1.11],0.303498938497611,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,CLSTN2,Calsyntenin-2,Inverse variance weighted,5,1.04 [0.96-1.12],0.305441826657955,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,5,0.98 [0.93-1.02],0.306375647236334,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,5,1.03 [0.97-1.08],0.331578657329908,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,PGF,Placenta growth factor,Inverse variance weighted,5,1.03 [0.97-1.08],0.331868399566998,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,5,1.03 [0.97-1.08],0.334556794435372,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,SPON1,Spondin-1,Inverse variance weighted,5,1.03 [0.97-1.08],0.346035800468407,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.05 [0.95-1.16],0.349462871810709,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,5,1.02 [0.97-1.08],0.38083340340027,trans
Chapter IX Diseases of the circulatory system,I9_AVBLOCK,NEFL,Neurofilament light polypeptide,Inverse variance weighted,5,1.03 [0.96-1.1],0.382928609067656,trans
