Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_OTHARR,RSPO3,R-spondin-3,Inverse variance weighted,12,1.05 [1-1.11],0.0512760633446113,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,F7,Coagulation factor VII,Inverse variance weighted,12,0.95 [0.91-1],0.0574639190128644,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,REG1A,Lithostathine-1-alpha,Inverse variance weighted,12,0.95 [0.9-1],0.0677110691894794,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,PROS1,Vitamin K-dependent protein S,Inverse variance weighted,12,0.94 [0.88-1.01],0.0750321714439816,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,12,0.95 [0.9-1.01],0.0790741528119849,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,CDNF,Cerebral dopamine neurotrophic factor,Inverse variance weighted,12,1.04 [0.99-1.1],0.118685623733944,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,12,1.05 [0.99-1.1],0.11873749036214,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,PDGFRA,Platelet-derived growth factor receptor alpha,Inverse variance weighted,12,0.96 [0.91-1.01],0.118940680465153,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,12,1.04 [0.99-1.1],0.122887753332167,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,GAST,Gastrin,Inverse variance weighted,12,0.96 [0.91-1.01],0.122932862339133,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,CHGA,Chromogranin-A,Inverse variance weighted,12,0.96 [0.91-1.01],0.128134240344873,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,TFF3,Trefoil factor 3,Inverse variance weighted,12,0.96 [0.9-1.02],0.150545712667737,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,SHISA5,Protein shisa-5,Inverse variance weighted,12,1.05 [0.98-1.14],0.157716461489058,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,ESM1,Endothelial cell-specific molecule 1,Inverse variance weighted,12,1.05 [0.98-1.14],0.164201035347851,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,ANGPT2,Angiopoietin-2,Inverse variance weighted,12,1.04 [0.98-1.11],0.170024124382518,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,SPON2,Spondin-2,Inverse variance weighted,12,0.96 [0.91-1.02],0.175578204052764,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,12,1.04 [0.98-1.09],0.186956243328153,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,12,1.05 [0.97-1.13],0.199413684863189,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,PTN,Pleiotrophin,Inverse variance weighted,12,1.04 [0.98-1.1],0.202520110337259,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,12,0.97 [0.92-1.02],0.202676224566833,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,NEFL,Neurofilament light polypeptide,Inverse variance weighted,12,0.97 [0.92-1.02],0.230974632080805,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,LMNB2,Lamin-B2,Inverse variance weighted,12,1.03 [0.98-1.09],0.236548146960976,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,AGRN,Agrin,Inverse variance weighted,12,1.03 [0.98-1.09],0.245383460685184,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,GUCA2A,Guanylin,Inverse variance weighted,12,0.96 [0.89-1.03],0.250021194281835,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,TFF2,Trefoil factor 2,Inverse variance weighted,12,0.96 [0.9-1.03],0.262700155190666,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,PGF,Placenta growth factor,Inverse variance weighted,12,1.03 [0.98-1.08],0.276581983984526,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,F10,Coagulation factor X,Inverse variance weighted,12,0.96 [0.9-1.03],0.280159857144937,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,12,0.97 [0.9-1.03],0.311031263207066,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,ADM,Pro-adrenomedullin,Inverse variance weighted,12,1.03 [0.97-1.09],0.323973740346154,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,12,0.98 [0.93-1.02],0.342029421217353,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,APCS,Serum amyloid P-component,Inverse variance weighted,12,0.97 [0.92-1.03],0.342316623334886,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,12,1.02 [0.97-1.08],0.350829214976176,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,12,0.97 [0.92-1.03],0.353615849825754,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,VWC2,Brorin,Inverse variance weighted,12,0.98 [0.93-1.03],0.360474059071294,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,12,1.03 [0.97-1.09],0.379856762350758,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,12,0.98 [0.92-1.03],0.382869056940088,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,CD300E,CMRF35-like molecule 2,Inverse variance weighted,12,1.03 [0.96-1.11],0.383669602414148,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,12,0.97 [0.9-1.04],0.389255866406917,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,12,1.03 [0.97-1.09],0.395665935360395,trans
Chapter IX Diseases of the circulatory system,I9_OTHARR,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,12,0.98 [0.93-1.03],0.400591401126928,trans
