Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,NAFLD,GPD1,Glycerol-3-phosphate dehydrogenase,Inverse variance weighted,6,1.1 [1.07-1.13],1.59686921970564e-11,trans
Chapter XI Diseases of the digestive system,NAFLD,SGSH,N-sulphoglucosamine sulphohydrolase,Inverse variance weighted,6,1.11 [1.08-1.15],1.8430546244636e-10,trans
Chapter XI Diseases of the digestive system,NAFLD,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,6,1.1 [1.07-1.13],6.31350633770534e-10,trans
Chapter XI Diseases of the digestive system,NAFLD,ALDH1A1,Retinal dehydrogenase 1,Inverse variance weighted,6,1.13 [1.08-1.18],1.20690356627752e-08,trans
Chapter XI Diseases of the digestive system,NAFLD,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,6,1.09 [1.06-1.12],1.24343726558183e-08,trans
Chapter XI Diseases of the digestive system,NAFLD,ACY1,Aminoacylase-1,Inverse variance weighted,6,1.13 [1.09-1.18],1.57478388962627e-08,trans
Chapter XI Diseases of the digestive system,NAFLD,PDZK1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,Inverse variance weighted,6,1.08 [1.05-1.12],1.77696190220685e-08,trans
Chapter XI Diseases of the digestive system,NAFLD,CRHBP,Corticotropin-releasing factor-binding protein,Inverse variance weighted,6,1.07 [1.05-1.1],5.19006065912878e-08,trans
Chapter XI Diseases of the digestive system,NAFLD,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,6,1.11 [1.07-1.15],5.9609500242826e-08,trans
Chapter XI Diseases of the digestive system,NAFLD,RBP5,Retinol-binding protein 5,Inverse variance weighted,6,1.08 [1.05-1.1],7.48214093933437e-08,trans
Chapter XI Diseases of the digestive system,NAFLD,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",Inverse variance weighted,6,1.1 [1.06-1.14],8.02545864573601e-08,trans
Chapter XI Diseases of the digestive system,NAFLD,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,Inverse variance weighted,6,1.08 [1.05-1.11],1.55064521159398e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,6,1.18 [1.11-1.26],2.34841610728408e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,HAO1,Hydroxyacid oxidase 1,Inverse variance weighted,6,1.12 [1.07-1.16],2.52549513846608e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,SCLY,Selenocysteine lyase,Inverse variance weighted,6,1.13 [1.08-1.18],2.8854540178143e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,SORD,Sorbitol dehydrogenase,Inverse variance weighted,6,1.12 [1.07-1.17],2.98034703926991e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,FSTL3,Follistatin-related protein 3,Inverse variance weighted,6,1.07 [1.04-1.1],3.31264149171412e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,LAMB1,Laminin subunit beta-1,Inverse variance weighted,6,1.07 [1.04-1.1],3.58228911265583e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,PALM2,Paralemmin-2,Inverse variance weighted,6,1.09 [1.05-1.13],5.39531842249781e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,CCL3,C-C motif chemokine 3,Inverse variance weighted,6,1.08 [1.05-1.11],5.53633687896017e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,6,1.07 [1.04-1.1],9.1087030719139e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,APOF,Apolipoprotein F,Inverse variance weighted,6,0.92 [0.89-0.95],9.31229524372125e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,6,1.08 [1.04-1.11],9.59919242388758e-07,trans
Chapter XI Diseases of the digestive system,NAFLD,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,6,1.07 [1.04-1.1],1.29036500200241e-06,trans
Chapter XI Diseases of the digestive system,NAFLD,CA5A,"Carbonic anhydrase 5A, mitochondrial",Inverse variance weighted,6,1.09 [1.05-1.13],1.55030750477906e-06,trans
Chapter XI Diseases of the digestive system,NAFLD,PTGR1,Prostaglandin reductase 1,Inverse variance weighted,6,1.1 [1.06-1.15],1.78700493905582e-06,trans
