Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Influenza and pneumonia,NEO1,Neogenin,Wald ratio,1,0.97 [0.82-1.14],0.680415820949144
Chapter X Diseases of the respiratory system,Influenza and pneumonia,HSPA2,Heat shock-related 70 kDa protein 2,Inverse variance weighted,2,1.00 [0.87-1.13],0.940851594281274
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CLEC3B,Tetranectin,Inverse variance weighted,9,1.01 [0.95-1.08],0.650614376453502
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SPON2,Spondin-2,Inverse variance weighted,8,1.05 [1.01-1.10],0.0281035667416115
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.00 [0.91-1.09],0.930579109094368
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CD276,CD276 antigen,Inverse variance weighted,47,1.00 [0.98-1.02],0.861070637783419
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.98 [0.88-1.09],0.677521583014079
Chapter X Diseases of the respiratory system,Influenza and pneumonia,LGALS3,Galectin-3,Inverse variance weighted,42,1.00 [0.97-1.02],0.83507960885362
Chapter X Diseases of the respiratory system,Influenza and pneumonia,NECTIN2,Nectin-2,Inverse variance weighted,8,1.01 [0.96-1.05],0.806556663555862
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PTN,Pleiotrophin,Inverse variance weighted,7,0.98 [0.90-1.07],0.644433094132478
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CLEC7A,C-type lectin domain family 7 member A,Inverse variance weighted,32,1.00 [0.99-1.02],0.714218372792599
Chapter X Diseases of the respiratory system,Influenza and pneumonia,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.00 [0.98-1.02],0.841862524763883
Chapter X Diseases of the respiratory system,Influenza and pneumonia,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,45,1.01 [0.98-1.04],0.482814452853902
Chapter X Diseases of the respiratory system,Influenza and pneumonia,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,1.00 [0.91-1.10],0.976915593432827
Chapter X Diseases of the respiratory system,Influenza and pneumonia,MDK,Midkine,Inverse variance weighted,19,0.94 [0.88-1.00],0.0488630287161035
Chapter X Diseases of the respiratory system,Influenza and pneumonia,THY1,Thy-1 membrane glycoprotein,Inverse variance weighted,10,0.99 [0.96-1.02],0.402230150736365
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CTSS,Cathepsin S,Inverse variance weighted,30,1.02 [0.99-1.04],0.223143488122571
Chapter X Diseases of the respiratory system,Influenza and pneumonia,TXNDC15,Thioredoxin domain-containing protein 15,Inverse variance weighted,47,1.01 [0.98-1.03],0.636235902749552
Chapter X Diseases of the respiratory system,Influenza and pneumonia,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,1.00 [0.89-1.12],0.970113887708355
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,Inverse variance weighted,25,0.97 [0.92-1.02],0.243018603880425
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CCL16,C-C motif chemokine 16,Inverse variance weighted,26,1.02 [1.00-1.03],0.0706186454151659
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SPP1,Osteopontin,Inverse variance weighted,19,1.02 [0.96-1.08],0.513180074035793
Chapter X Diseases of the respiratory system,Influenza and pneumonia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,0.96 [0.91-1.02],0.162817722912352
Chapter X Diseases of the respiratory system,Influenza and pneumonia,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.03 [0.94-1.11],0.544750261417605
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CRIP2,Cysteine-rich protein 2,Inverse variance weighted,11,1.01 [0.93-1.09],0.812031562375744
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,1.00 [0.98-1.02],0.850485079514609
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CCL21,C-C motif chemokine 21,Inverse variance weighted,19,1.01 [0.96-1.06],0.797277928308913
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CDH2,Cadherin-2,Inverse variance weighted,21,0.99 [0.95-1.04],0.728088891081778
Chapter X Diseases of the respiratory system,Influenza and pneumonia,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.01 [0.94-1.09],0.697093361937897
Chapter X Diseases of the respiratory system,Influenza and pneumonia,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,22,0.96 [0.90-1.01],0.111057833596249
Chapter X Diseases of the respiratory system,Influenza and pneumonia,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,Inverse variance weighted,4,1.00 [0.91-1.10],0.986330992072213
Chapter X Diseases of the respiratory system,Influenza and pneumonia,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,0.96 [0.91-1.02],0.191547840063093
Chapter X Diseases of the respiratory system,Influenza and pneumonia,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,0.93 [0.88-0.98],0.0087572331199481
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CCL14,C-C motif chemokine 14,Inverse variance weighted,17,1.01 [0.98-1.04],0.56774076826438
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Inverse variance weighted,5,1.00 [0.91-1.10],0.931421277778927
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,1.01 [0.99-1.03],0.422437091852847
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SFTPA2,Pulmonary surfactant-associated protein A2,Inverse variance weighted,27,1.00 [0.98-1.02],0.770044489826594
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PGF,Placenta growth factor,Inverse variance weighted,8,1.04 [0.95-1.14],0.385529095430914
Chapter X Diseases of the respiratory system,Influenza and pneumonia,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,38,1.02 [1.00-1.05],0.0428145362549854
Chapter X Diseases of the respiratory system,Influenza and pneumonia,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Inverse variance weighted,10,0.97 [0.90-1.05],0.440848733141759
Chapter X Diseases of the respiratory system,Influenza and pneumonia,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,0.95 [0.86-1.06],0.36887559991995
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PRRT3,Proline-rich transmembrane protein 3,Inverse variance weighted,10,0.97 [0.92-1.03],0.370253185082789
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,0.98 [0.94-1.01],0.206361240951123
Chapter X Diseases of the respiratory system,Influenza and pneumonia,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,1.04 [0.95-1.13],0.412308479497188
Chapter X Diseases of the respiratory system,Influenza and pneumonia,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.94 [0.84-1.05],0.253580789082085
Chapter X Diseases of the respiratory system,Influenza and pneumonia,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,Inverse variance weighted,10,0.96 [0.91-1.03],0.248569112464284
Chapter X Diseases of the respiratory system,Influenza and pneumonia,MATN2,Matrilin-2,Inverse variance weighted,32,1.01 [0.99-1.03],0.304022555050201
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SEL1L,Protein sel-1 homolog 1,Wald ratio,1,1.01 [0.97-1.05],0.615900942427522
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,24,1.02 [0.99-1.06],0.251281045508658
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,10,1.04 [0.92-1.19],0.531709635785344
Chapter X Diseases of the respiratory system,Influenza and pneumonia,IL22,Interleukin-22,Inverse variance weighted,5,0.98 [0.83-1.16],0.826003182862585
Chapter X Diseases of the respiratory system,Influenza and pneumonia,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.09 [0.93-1.28],0.293377906788056
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.00 [0.98-1.02],0.958101567463197
