Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.95 [0.60-1.52],0.843520149469918
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.03 [0.86-1.22],0.776308499634261
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CST3,Cystatin-C,Inverse variance weighted,13,0.95 [0.78-1.15],0.584967244125699
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.89 [0.82-0.97],0.0113104838363643
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.15 [0.54-2.46],0.72160241263744
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.93 [0.73-1.18],0.536752930272812
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FOLR1,Folate receptor alpha,Inverse variance weighted,10,0.86 [0.64-1.15],0.310069488313755
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.90 [0.70-1.16],0.432154497647871
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD27,CD27 antigen,Inverse variance weighted,18,0.88 [0.75-1.04],0.131543569147205
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.36 [0.68-2.69],0.381582544412649
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DLL1,Delta-like protein 1,Inverse variance weighted,13,0.80 [0.62-1.02],0.0734268172903525
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,0.96 [0.86-1.08],0.499406762175104
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.91 [0.56-1.49],0.717285909709164
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.97 [0.61-1.55],0.902038423347257
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.96 [0.78-1.18],0.679706243756834
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,0.72 [0.53-0.98],0.0377287153445863
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.84 [0.58-1.22],0.353815269578138
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.37 [0.90-2.10],0.146581772886254
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,36,1.05 [0.93-1.18],0.426170786186674
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,SPON1,Spondin-1,Inverse variance weighted,25,0.88 [0.76-1.01],0.0737296768354153
