Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.02 [0.69-1.52],0.913932520767748
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.00 [0.95-1.06],0.930839558885456
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,SPP1,Osteopontin,Inverse variance weighted,19,1.06 [0.84-1.35],0.617590134504708
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,UMOD,Uromodulin,Inverse variance weighted,62,0.92 [0.87-0.96],0.0005659901699699
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,1.04 [0.84-1.29],0.709006882370838
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,MMP7,Matrilysin,Inverse variance weighted,15,1.02 [0.95-1.10],0.584849249028246
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,AGRN,Agrin,Inverse variance weighted,31,1.02 [0.92-1.13],0.738709176562081
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.03 [0.76-1.39],0.860969838133642
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.99 [0.89-1.09],0.783648667752187
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,NPPC,C-type natriuretic peptide,Inverse variance weighted,5,1.16 [0.65-2.10],0.611578919647831
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,PGF,Placenta growth factor,Inverse variance weighted,8,0.95 [0.77-1.17],0.612400947046998
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.99 [0.85-1.15],0.872837375397897
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.01 [0.93-1.09],0.898505223743607
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,AMBP,Protein AMBP,Inverse variance weighted,5,0.93 [0.75-1.15],0.516457363987848
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,SCG2,Secretogranin-2,Inverse variance weighted,3,0.81 [0.51-1.30],0.385099575868163
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,CALB1,Calbindin,Inverse variance weighted,11,1.37 [0.85-2.21],0.190019111664914
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,13,1.06 [0.91-1.23],0.444639133132648
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.12 [1.00-1.26],0.0445799529757322
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.09 [0.99-1.21],0.0882728068986985
