Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,PI3,Elafin,Inverse variance weighted,20,1.20 [0.94-1.54],0.143854266647503
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,0.94 [0.82-1.08],0.414301834129779
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.05 [0.97-1.13],0.224218204140788
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD27,CD27 antigen,Inverse variance weighted,18,0.99 [0.89-1.09],0.794371057405246
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.11 [0.86-1.45],0.416940596811643
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.96 [0.71-1.30],0.79167003439717
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,LAYN,Layilin,Inverse variance weighted,23,1.05 [0.93-1.19],0.443846501346734
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CDH3,Cadherin-3,Inverse variance weighted,12,1.12 [0.80-1.56],0.506985514305769
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,1.44 [0.79-2.61],0.237333631344299
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,SLURP1,Secreted Ly-6/uPAR-related protein 1,Inverse variance weighted,24,0.98 [0.91-1.05],0.503634820983875
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.98 [0.92-1.04],0.559114543213992
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.72 [0.53-0.97],0.0281702603141382
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,DEFB4A_DEFB4B,Beta-defensin 4A,Inverse variance weighted,10,1.18 [0.61-2.31],0.617610943974965
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.99 [0.79-1.23],0.895250102160663
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,KLK8,Kallikrein-8,Inverse variance weighted,17,0.91 [0.83-0.99],0.0328256791059917
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,PYDC1,Pyrin domain-containing protein 1,Inverse variance weighted,72,0.99 [0.94-1.03],0.489331397230867
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,0.93 [0.69-1.26],0.657422352661474
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.58 [0.84-2.96],0.155257216957289
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,LGALS4,Galectin-4,Inverse variance weighted,19,0.90 [0.84-0.97],0.0043780099549591
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.95 [0.82-1.10],0.491419781931591
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL36G,Interleukin-36 gamma,Inverse variance weighted,3,0.79 [0.57-1.09],0.143402957934963
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,PGF,Placenta growth factor,Inverse variance weighted,8,1.09 [0.88-1.35],0.428143588789439
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,EREG,Proepiregulin,Inverse variance weighted,7,1.08 [0.89-1.32],0.429171558372537
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.98 [0.57-6.89],0.282504534609127
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.07 [1.01-1.13],0.0231841592717996
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.03 [0.93-1.14],0.552593335449548
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,0.92 [0.87-0.97],0.0009623931138995
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.11 [1.01-1.22],0.0240003758670682
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.03 [0.83-1.29],0.770008498816695
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.08 [0.92-1.28],0.335561187874224
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.01 [0.95-1.08],0.678359065142893
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,DSC2,Desmocollin-2,Inverse variance weighted,16,0.97 [0.89-1.06],0.450719524593237
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,AREG,Amphiregulin,Inverse variance weighted,7,0.95 [0.79-1.16],0.642486693335091
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.19 [0.98-1.43],0.0797534010320932
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.84 [0.70-1.01],0.0596177469943633
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.92 [0.70-1.21],0.551295749730299
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL6,Interleukin-6,Inverse variance weighted,6,0.85 [0.73-0.99],0.0408331843851344
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,SBSN,Suprabasin,Inverse variance weighted,28,1.02 [0.97-1.08],0.430033077812686
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.02 [0.93-1.13],0.64711094170438
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,8,0.90 [0.78-1.05],0.178461729824545
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.06 [0.98-1.15],0.136581596422747
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,GPR15L,Protein GPR15L,Inverse variance weighted,13,1.03 [0.94-1.13],0.47918771320171
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,KLK11,Kallikrein-11,Inverse variance weighted,19,1.02 [0.95-1.10],0.515288875567831
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.96 [0.90-1.03],0.257556852791691
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL22,Interleukin-22,Inverse variance weighted,5,1.34 [0.38-4.72],0.64702866620166
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.99 [0.94-1.04],0.706681412112664
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.27 [1.08-1.48],0.0032893303984546
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.97 [0.90-1.05],0.503924467956949
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.20 [1.03-1.40],0.018388072043532
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.01 [0.81-1.27],0.915851827775483
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,59,1.02 [0.95-1.09],0.615113154336931
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,KLK6,Kallikrein-6,Inverse variance weighted,6,0.96 [0.84-1.10],0.53368387651813
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,KLK13,Kallikrein-13,Inverse variance weighted,23,1.05 [0.99-1.11],0.0863969349737979
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.95 [0.88-1.03],0.220798985950548
