Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.95 [0.63-1.43],0.795420021822482
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,1.01 [0.92-1.11],0.797527724981781
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.11 [0.97-1.26],0.125672722886958
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,0.72 [0.49-1.05],0.0852135163089247
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",PRND,Prion-like protein doppel,Inverse variance weighted,24,0.85 [0.73-0.98],0.0288061956130222
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,15,1.15 [0.83-1.60],0.392570557212782
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,16,0.86 [0.71-1.04],0.11208999336879
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",LGALS1,Galectin-1,Inverse variance weighted,7,0.88 [0.75-1.04],0.130857978887929
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,1.09 [0.79-1.51],0.59406203446951
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.92 [0.66-1.29],0.632968532482033
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",CD99,CD99 antigen,Inverse variance weighted,4,1.49 [0.95-2.35],0.0846546332714598
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Inverse variance weighted,25,0.93 [0.85-1.01],0.0909938005462112
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",IL22,Interleukin-22,Inverse variance weighted,5,1.09 [0.52-2.28],0.81447403425631
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",LY9,T-lymphocyte surface antigen Ly-9,Inverse variance weighted,36,1.01 [0.90-1.13],0.856895132781582
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,1.04 [0.93-1.16],0.474235065866641
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.05 [0.96-1.13],0.275343594883619
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,1.02 [0.93-1.12],0.699620768687628
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",COL15A1,Collagen alpha-1(XV) chain,Inverse variance weighted,10,0.98 [0.80-1.21],0.867160929854418
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,1.12 [0.98-1.27],0.0870777688741637
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,0.44 [0.18-1.09],0.076034961069744
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",LECT2,Leukocyte cell-derived chemotaxin-2,Inverse variance weighted,53,0.88 [0.81-0.95],0.0013737045578789
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",PRRT3,Proline-rich transmembrane protein 3,Inverse variance weighted,10,1.07 [0.82-1.41],0.6151852123912
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,1.01 [0.79-1.30],0.912363857054556
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,12,0.80 [0.68-0.94],0.0075101851214357
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,13,0.83 [0.62-1.11],0.203790135310854
Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",PENK,Proenkephalin-A,Inverse variance weighted,21,0.92 [0.80-1.06],0.239243286228103
