Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other arrhythmias,PSAP,Prosaposin,Inverse variance weighted,13,1.01 [0.93-1.10],0.760760342343406
Chapter IX Diseases of the circulatory system,Other arrhythmias,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.04 [0.96-1.13],0.282965678954209
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.03 [0.98-1.07],0.259976212635659
Chapter IX Diseases of the circulatory system,Other arrhythmias,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,1.03 [0.92-1.15],0.609171218081445
Chapter IX Diseases of the circulatory system,Other arrhythmias,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,22,1.02 [0.97-1.08],0.392760665436363
Chapter IX Diseases of the circulatory system,Other arrhythmias,SPON1,Spondin-1,Inverse variance weighted,25,1.00 [0.96-1.05],0.868858409018477
Chapter IX Diseases of the circulatory system,Other arrhythmias,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,Inverse variance weighted,10,1.11 [1.02-1.21],0.0125862229058412
Chapter IX Diseases of the circulatory system,Other arrhythmias,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.00 [0.97-1.02],0.794546761253124
Chapter IX Diseases of the circulatory system,Other arrhythmias,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.06 [0.88-1.28],0.527229866218651
Chapter IX Diseases of the circulatory system,Other arrhythmias,ANGPT2,Angiopoietin-2,Inverse variance weighted,11,1.04 [0.94-1.14],0.478631655048985
Chapter IX Diseases of the circulatory system,Other arrhythmias,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,30,1.01 [0.96-1.05],0.797288069059592
Chapter IX Diseases of the circulatory system,Other arrhythmias,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,0.99 [0.95-1.03],0.662015933373513
Chapter IX Diseases of the circulatory system,Other arrhythmias,REN,Renin,Inverse variance weighted,12,1.04 [0.96-1.14],0.346006222503759
Chapter IX Diseases of the circulatory system,Other arrhythmias,PROS1,Vitamin K-dependent protein S,Inverse variance weighted,23,0.92 [0.87-0.99],0.0223589164917572
Chapter IX Diseases of the circulatory system,Other arrhythmias,APCS,Serum amyloid P-component,Inverse variance weighted,7,1.04 [0.98-1.11],0.220033430034368
Chapter IX Diseases of the circulatory system,Other arrhythmias,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.91 [0.81-1.03],0.13640715612175
Chapter IX Diseases of the circulatory system,Other arrhythmias,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.03 [0.86-1.23],0.787980890796608
Chapter IX Diseases of the circulatory system,Other arrhythmias,OCLN,Occludin,Inverse variance weighted,3,1.00 [0.84-1.18],0.98498554643203
Chapter IX Diseases of the circulatory system,Other arrhythmias,ELN,Elastin,Inverse variance weighted,12,1.04 [0.93-1.16],0.483724510774235
Chapter IX Diseases of the circulatory system,Other arrhythmias,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,1.01 [0.89-1.14],0.911171977910027
Chapter IX Diseases of the circulatory system,Other arrhythmias,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.04 [0.95-1.14],0.380155375653475
Chapter IX Diseases of the circulatory system,Other arrhythmias,F7,Coagulation factor VII,Inverse variance weighted,30,1.01 [0.97-1.05],0.684634110085837
Chapter IX Diseases of the circulatory system,Other arrhythmias,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.00 [0.93-1.08],0.975031055502392
Chapter IX Diseases of the circulatory system,Other arrhythmias,PDGFRA,Platelet-derived growth factor receptor alpha,Inverse variance weighted,24,0.99 [0.94-1.03],0.546304684129107
Chapter IX Diseases of the circulatory system,Other arrhythmias,NPPB,Natriuretic peptides B,Inverse variance weighted,3,1.03 [0.87-1.21],0.762533275475553
Chapter IX Diseases of the circulatory system,Other arrhythmias,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.08 [0.92-1.28],0.332051972327389
Chapter IX Diseases of the circulatory system,Other arrhythmias,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,18,0.99 [0.92-1.06],0.704894253395412
Chapter IX Diseases of the circulatory system,Other arrhythmias,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.05 [0.92-1.19],0.479509273344576
Chapter IX Diseases of the circulatory system,Other arrhythmias,COLEC12,Collectin-12,Inverse variance weighted,13,1.07 [1.00-1.15],0.0618240974771182
Chapter IX Diseases of the circulatory system,Other arrhythmias,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.95 [0.88-1.03],0.236747966662293
Chapter IX Diseases of the circulatory system,Other arrhythmias,EDN1,Endothelin-1,Inverse variance weighted,3,0.97 [0.85-1.10],0.613873866901704
Chapter IX Diseases of the circulatory system,Other arrhythmias,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.96 [0.88-1.04],0.317630792999598
Chapter IX Diseases of the circulatory system,Other arrhythmias,F10,Coagulation factor X,Inverse variance weighted,18,1.01 [0.98-1.04],0.598986327579719
Chapter IX Diseases of the circulatory system,Other arrhythmias,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.06 [0.79-1.42],0.708165709453414
Chapter IX Diseases of the circulatory system,Other arrhythmias,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.11 [1.02-1.21],0.0188903285266008
Chapter IX Diseases of the circulatory system,Other arrhythmias,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.00 [0.90-1.12],0.992402114395631
Chapter IX Diseases of the circulatory system,Other arrhythmias,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.04 [0.96-1.12],0.322308707388161
Chapter IX Diseases of the circulatory system,Other arrhythmias,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.04 [0.94-1.16],0.435208615165358
Chapter IX Diseases of the circulatory system,Other arrhythmias,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,27,1.01 [0.99-1.03],0.41054710970045
