Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,1.06 [0.88-1.28],0.538715989713669
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",TFF2,Trefoil factor 2,Inverse variance weighted,16,1.02 [0.86-1.21],0.81973936093089
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.02 [0.89-1.18],0.734258894787458
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",SLC39A5,Zinc transporter ZIP5,Inverse variance weighted,16,1.13 [0.92-1.39],0.227064361225876
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,1.49 [0.86-2.60],0.155166884246857
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,0.94 [0.83-1.07],0.325366730940509
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.90 [0.67-1.22],0.503558080288125
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",COL15A1,Collagen alpha-1(XV) chain,Inverse variance weighted,10,0.89 [0.77-1.03],0.107275506362388
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",NECTIN2,Nectin-2,Inverse variance weighted,8,1.11 [0.99-1.25],0.077770925522405
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,0.99 [0.86-1.13],0.843952834672078
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",LGALS1,Galectin-1,Inverse variance weighted,7,1.01 [0.90-1.13],0.925005495980187
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.04 [0.94-1.16],0.468234919056401
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,0.94 [0.73-1.20],0.606374369175361
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CCL21,C-C motif chemokine 21,Inverse variance weighted,19,0.95 [0.80-1.13],0.572461661942934
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ANG,Angiogenin,Inverse variance weighted,25,1.07 [0.99-1.16],0.0934706784482307
