Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,LGALS9,Galectin-9,Inverse variance weighted,39,0.83 [0.73-0.95],0.0078558709148524
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.52 [0.22-1.20],0.123653459685683
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.11 [0.92-1.34],0.271648850318756
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.91 [0.67-1.25],0.578785820042844
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.02 [0.87-1.20],0.767645878362139
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.06 [0.82-1.37],0.652618356676226
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,0.95 [0.81-1.10],0.477963289854079
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.95 [0.71-1.27],0.727234561735483
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,0.82 [0.65-1.03],0.0860442259500685
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,0.82 [0.59-1.13],0.222703364640586
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,1.12 [0.71-1.76],0.627125385783231
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.12 [0.76-1.65],0.564773809928166
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.94 [0.86-1.02],0.134595029303056
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,PGA4,Pepsin A-4,Inverse variance weighted,9,1.01 [0.63-1.61],0.982906927204721
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,1.05 [0.92-1.19],0.489456512179908
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,0.82 [0.57-1.18],0.295454158254629
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.09 [0.47-2.55],0.834653472080118
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,0.99 [0.86-1.13],0.847583053960391
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.84 [0.52-1.36],0.474566266886407
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,SCT,Secretin,Inverse variance weighted,5,1.06 [0.56-2.02],0.849011907882842
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,GAST,Gastrin,Inverse variance weighted,9,1.16 [0.80-1.67],0.431633136227177
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.02 [0.78-1.33],0.904273090669984
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ANXA10,Annexin A10,Wald ratio,1,0.72 [0.20-2.63],0.616685363980889
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,LIPF,Gastric triacylglycerol lipase,Inverse variance weighted,24,0.99 [0.82-1.20],0.9397110141596
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CHGA,Chromogranin-A,Inverse variance weighted,8,1.12 [0.83-1.52],0.460008584666276
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,1.10 [0.94-1.29],0.215486893399649
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,SCG3,Secretogranin-3,Inverse variance weighted,48,1.08 [0.96-1.21],0.202226794326793
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,1.01 [0.83-1.24],0.903387080787434
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.95 [0.73-1.22],0.668227188462886
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,1.28 [0.79-2.10],0.316867053454555
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,36,1.00 [0.86-1.15],0.958233510485076
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.82 [0.61-1.10],0.187486292181212
