Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,GPRC5C,G-protein coupled receptor family C group 5 member C,Inverse variance weighted,7,1.07 [0.96-1.19],0.225341772863004
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,OXT,Oxytocin-neurophysin 1,Inverse variance weighted,33,1.01 [0.98-1.03],0.677872558383859
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,NRP2,Neuropilin-2,Inverse variance weighted,26,1.00 [0.94-1.06],0.963142206382782
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,8,0.94 [0.78-1.12],0.482129161582833
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ANGPTL2,Angiopoietin-related protein 2,Inverse variance weighted,12,1.00 [0.89-1.13],0.973977806593365
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.00 [0.98-1.02],0.962824644625911
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,RTBDN,Retbindin,Inverse variance weighted,5,0.95 [0.84-1.08],0.460943257595075
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,1.04 [0.98-1.11],0.161831048114457
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,0.99 [0.94-1.05],0.848153499976126
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CD209,CD209 antigen,Inverse variance weighted,48,0.98 [0.96-1.01],0.233407191954471
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,IL6ST,Interleukin-6 receptor subunit beta,Inverse variance weighted,10,1.07 [0.97-1.19],0.158779361181882
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CCL27,C-C motif chemokine 27,Inverse variance weighted,12,1.06 [0.92-1.21],0.429933925529649
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,0.98 [0.92-1.05],0.592893162404657
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,PAM,Peptidyl-glycine alpha-amidating monooxygenase,Inverse variance weighted,44,1.01 [0.97-1.05],0.694039252846161
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CCDC80,Coiled-coil domain-containing protein 80,Inverse variance weighted,13,0.99 [0.91-1.08],0.793298814322569
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ROBO1,Roundabout homolog 1,Inverse variance weighted,25,0.98 [0.93-1.04],0.577330848335275
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,6,1.07 [0.89-1.28],0.493630949216898
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,15,1.01 [0.94-1.09],0.732735674132042
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,TCN2,Transcobalamin-2,Inverse variance weighted,66,1.00 [0.98-1.02],0.988944109616592
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,0.97 [0.91-1.04],0.454326981876725
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Inverse variance weighted,5,0.99 [0.92-1.07],0.825896438364234
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,NPPC,C-type natriuretic peptide,Inverse variance weighted,5,1.02 [0.88-1.19],0.808860419947026
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,NPTX2,Neuronal pentraxin-2,Inverse variance weighted,24,1.01 [0.95-1.07],0.727459915244939
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,GRP,Gastrin-releasing peptide,Inverse variance weighted,21,1.02 [0.98-1.07],0.306535907469363
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CCN3,CCN family member 3,Inverse variance weighted,20,1.04 [1.00-1.09],0.07415412320188
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.98 [0.94-1.02],0.316457813282112
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,PTK7,Inactive tyrosine-protein kinase 7,Wald ratio,1,1.14 [0.89-1.47],0.299721441554313
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CTSS,Cathepsin S,Inverse variance weighted,30,1.00 [0.98-1.03],0.804205456676365
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,HJV,Hemojuvelin,Inverse variance weighted,3,0.99 [0.85-1.16],0.929810374882287
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,FCN1,Ficolin-1,Inverse variance weighted,50,0.99 [0.97-1.02],0.606647595125578
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.01 [0.99-1.03],0.478447287349833
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,PTS,6-pyruvoyl tetrahydrobiopterin synthase,Inverse variance weighted,4,1.03 [0.97-1.10],0.287040131874741
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,APCS,Serum amyloid P-component,Inverse variance weighted,7,1.02 [0.96-1.09],0.475054962918419
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,MENT,Protein MENT,Inverse variance weighted,30,1.06 [0.98-1.15],0.143088174782399
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,13,1.33 [1.20-1.48],1.28956534097005e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,MFGE8,Lactadherin,Inverse variance weighted,26,1.08 [1.00-1.15],0.0356052141854932
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.99 [0.94-1.05],0.836302029641362
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,CRHBP,Corticotropin-releasing factor-binding protein,Inverse variance weighted,37,1.00 [0.98-1.03],0.825406192792794
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,KLK8,Kallikrein-8,Inverse variance weighted,17,1.00 [0.96-1.04],0.933451228231536
